program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
LEPSL,Direct,/importance-education-law-enforcement/,2,,2,,0,,0,
CyberEng,Direct,/cyber-security-internships/,2,-2,2,-2,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/artificial-intelligence-bootcamps/,2,,2,,0,,0,
MSAAI,Unknown - perplexity / (not set),/artificial-intelligence-education/,2,,2,,0,,0,
MTS,Paid Social,/theology-careers/,2,,2,,0,,0,
MSAAI,Paid Search,/nlp-engineer-career/,2,,2,,0,,0,
(default) (not set),Referral,/disruptive-innovation-examples/,2,,2,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/lp/law-enforcement/,2,1,4,3,0,0,0,0
LEPSL,Organic Search,/faculty/pat-norris/,2,,2,,0,,0,
EML,Referral,/,2,,13,,0,,0,
EML,Organic Search,.translate.goog/chief-engineer-officer-career/,2,0,2,0,0,0,0,0
LEPSL,Organic Search,/faculty/tory-kornblum/,2,0,2,0,0,0,0,0
MED,Organic Search,/faculty/sobeida-velazquez/,2,0,2,0,0,0,0,0
(default) (not set),Direct,/employer-partnership/artemis-consulting/,2,-3,4,-1,0,0,0,0
MED,Direct,/fastest-way-to-teaching-degree/,2,-1,2,-6,0,0,0,0
MSAAI,Direct,/bachelors-nursing/,2,,6,,0,,0,
EML,Organic Search,/faculty/mandeep-kaur/,2,,2,,0,,0,
(default) (not set),Referral,/transformational-leadership/,2,,1,,0,,0,
MSAAI,Organic Search,/harnessing-the-power-of-generative-ai-tools-at-usd-ms-in-aai-program/,2,,10,,0,,0,
MSLDT,Organic Social,/faculty/lisa-evans/,2,,2,,0,,0,
CyberOps,Display,/masters-cyber-security-operations/testimonials/,2,,6,,0,,0,
(default) (not set),Paid Search,/about/online-learning/student-support/,2,,1,,0,,0,
MSAAI,Direct,.translate.goog/application-of-ai-in-robotics/,2,,2,,0,,0,
MSITL,Organic Search,/information-technology-scholarships/,2,0,2,0,0,0,0,0
CyberOps,Direct,/cyber-security-architect/,2,-7,1,-8,0,0,0,0
MSLDT,Organic Social,/create-employee-training-program/,2,0,2,0,0,0,0,0
MED,Organic Search,/masters-education/masters-education-resources/,2,0,1,0,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/classes/,2,0,1,-1,0,0,0,0
MED,Organic Search,/faculty/michael-salamanca/,2,,2,,0,,0,
MSITL,Direct,/masters-cyber-security-operations/,2,1,9,-1,0,0,0,0
Data Science,Organic Search,/when-inference-meets-prediction-navigating-the-line-between-statistical-models-and-machine-learning/,2,-9,2,-7,0,0,0,0
(default) (not set),Referral,/admissions/military-veterans/,2,1,1,0,0,0,0,0
CyberEng,Organic Search,.translate.goog/cyber-security-statistics/,2,,2,,0,,0,
CyberOps,Email,/top-cyber-security-threats/,2,,2,,0,,0,
MSHA,Organic Search,.translate.goog/social-advocacy-definition/,2,,3,,0,,0,
MSLDT,Email,/top-instructional-design-skills/,2,-4,1,-6,0,-1,0,-0.166666667
MSAAI,Direct,.translate.goog/resources/8-questions-artificial-intelligence-masters-ebook/,2,,4,,0,,0,
"(default) business-entrepreneurship,computer-science,technology",Display,/is-a-masters-in-data-science-worth-it/,2,,2,,0,,0,
(default) (not set),Direct,/blog/,2,,6,,0,,0,
MED,Organic Search,/faculty/elizabeth-butler/,2,,3,,0,,0,
Data Science,Referral,/faculty/john-chandler/,2,,3,,0,,0,
CyberEng,Organic Search,/classes/digital-forensics-incident-response/,2,1,4,3,0,0,0,0
LEPSL,Organic Search,/ambassador/jay-alvarado/,2,1,2,1,0,0,0,0
MTS,Referral,/religious-vocational-discernment/,2,1,2,1,0,0,0,0
Informatics,Unknown - fashion-valley-mall / ooh,/,2,,6,,0,,0,
Informatics,Organic Search,/classes/systems-analysis-design-health-care-informatics/,2,,1,,0,,0,
Informatics,Organic Search,/faculty/tony-rosales/,2,0,2,1,0,0,0,0
EML,Organic Social,/future-engineering-trends/,2,1,1,0,0,0,0,0
Informatics,Direct,/how-to-become-a-nurse-educator/,2,,2,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/nonprofit-grant-databases/,2,,1,,0,,0,
LEPSL,Direct,/top-law-enforcement-blogs-websites/,2,1,2,1,0,0,0,0
(default) (not set),Direct,/bringing-a-product-to-market/,2,-8,2,-10,0,0,0,0
MED,Referral,/teacher-salary-by-state-since-2000/,2,,4,,0,,0,
Informatics,Direct,/masters-applied-data-science/,2,,13,,0,,0,
(default) (not set),Direct,/faculty/carlton-c-oneal/,2,,2,,0,,0,
MSNP,Organic Search,/masters-nonprofit-leadership-management/app-waiver/,2,,2,,0,,0,
LEPSL,Organic Search,/ambassador/coleman-langdon/,2,,2,,0,,0,
MTS,Direct,/faculty/darleen-pryds/,2,,2,,0,,0,
Data Science,Unknown - optin monster / exit overlay,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,2,1,1,0,0,0,0,0
LEPSL,Direct,/ambassador/eddie-brock/,2,,2,,0,,0,
LEPSL,Direct,/ambassador/lori-brumit/,2,,2,,0,,0,
MSITL,Direct,/resources/questions-to-ask-before-selecting-an-it-leadership-degree/,2,,50,,0,,0,
MED,Direct,/masters-cyber-security-operations/testimonials/,2,,4,,0,,0,
LEPSL,Unknown - Data Not Available / Data Not Available,/masters-law-enforcement-leadership/lp/law-enforcement/,2,0,3,0,0,0,0,0
Data Science,Direct,/data-architect-career/,2,1,2,1,0,0,0,0
BSN,Unknown - Data Not Available / Data Not Available,/bachelors-nursing/,2,,4,,0,,0,
MSNP,Organic Search,/social-impact-careers/,2,1,2,1,0,0,0,0
MSAAI,Organic Search,.translate.goog/ethics-in-artificial-intelligence/,2,1,2,1,0,0,0,0
MSAAI,Unknown - perplexity / (not set),/artificial-intelligence-courses-and-certifications/,2,,2,,0,,0,
MSAAI,Direct,/masters-applied-data-science/,2,-2,8,-22,0,0,0,0
EML,Organic Search,/engineering-career-path/,2,-6,2,-7,0,0,0,0
LEPSL,Paid Social,/masters-law-enforcement-leadership/transfer-credit/,2,,2,,0,,0,
LEPSL,Organic Search,/faculty/maria-sarasua/,2,0,2,0,0,0,0,0
(default) (not set),Referral,/masters-applied-artifical-intelligence/,2,,2,,0,,0,
MESH,Referral,/,2,,8,,0,,0,
Informatics,Referral,/,2,,4,,0,,0,
MTS,Unknown - chatgpt.com / (not set),/liturgy-of-the-hours/,2,,2,,0,,0,
"(default) computer-science,engineering,technology",Paid Search,/cyber-security/,2,,2,,0,,0,
MSAAI,Direct,/natural-language-processing-overview/,2,-8,2,-14,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/classes/,2,1,1,0,0,0,0,0
(default) (not set),Direct,/blog/humanitarian-nonprofit/,2,,2,,0,,0,
MESH,Direct,/faculty/georgina-yeboah/,2,1,2,1,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/careers/,2,-1,1,-1,0,0,0,0
MSITL,Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,2,,13,,1,,0.5,
MSLDT,Unknown - chatgpt.com / (not set),/instructional-design-portfolio/,2,,2,,0,,0,
MSHA,Organic Search,.translate.goog/international-affairs-careers/,2,1,2,1,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/program-outcomes/,2,1,3,-1,0,0,0,0
Informatics,Direct,/nursing-informatics-vs-health-informatics/,2,-2,2,-2,0,0,0,0
LEPSL,Organic Search,/law-enforcement-going-back-to-college/,2,0,2,0,0,0,0,0
Data Science,Organic Search,/data-analytics-consultant/,2,,2,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/perf-smip/,2,1,3,2,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/classes/,2,-7,2,-7,0,0,0,0
Informatics,Email,/masters-health-informatics/apply/,2,-3,4,-2,0,0,0,0
CyberOps,Direct,/cyber-security-insurance/,2,,2,,0,,0,
CyberOps,Referral,/cyber-security-scholarships/,2,1,3,2,0,0,0,0
(default) (not set),Organic Search,/about/online-learning/,2,1,3,2,0,0,0,0
LEPSL,Referral,/shift-in-law-enforcement-leadership/,2,0,2,0,0,0,0,0
CyberEng,Referral,/cyber-security-salary-california/,2,,3,,0,,0,
MED,Organic Search,/faculty/paul-eichen/,2,,3,,0,,0,
(default) (not set),Paid Search,/masters-applied-data-science/lp/study-data-science/,2,0,10,-5,0,-1,0,-0.5
MESH,Organic Social,/masters-engineering-sustainability-health/classes/,2,,2,,0,,0,
LEPSL,Organic Search,/university-of-san-diego-adds-online-masters-in-law-enforcement-and-public-safety-leadership/,2,,2,,0,,0,
LEPSL,Organic Search,/faculty/steven-weiss/,2,0,3,-2,0,0,0,0
MSHA,Organic Search,/changing-humanitarian-sector/,2,,1,,0,,0,
MED,Organic Search,/how-to-get-a-teaching-certificate/,2,0,2,0,0,0,0,0
CyberEng,Referral,/faq/what-is-the-total-tuition-cost-for-the-ms-cse-program/,2,,1,,0,,0,
CyberEng,Display,/masters-cyber-security-engineering/apply/,2,,2,,0,,0,
(default) (not set),Organic Search,/blog/computer-science/,2,1,2,2,0,0,0,0
MED,Organic Search,/masters-educational-technology-worth-it/,2,0,2,0,0,0,0,0
MSAAI,Referral,/machine-learning-podcast/,2,,2,,0,,0,
EML,Direct,/faculty/gb-singh/,2,-1,2,-1,0,0,0,0
CyberEng,Display,/masters-cyber-security-engineering/,2,-2,4,0,0,0,0,0
Data Science,Organic Search,/faculty/parastoo-qarabaqi/,2,,2,,0,,0,
Informatics,Organic Search,/online-programs/,2,,10,,0,,0,
MSLDT,Direct,/masters-learning-design-technology/app-waiver/,2,-4,2,-8,0,0,0,0
LEPSL,Unknown - copilot.com / (not set),/what-is-intelligence-led-policing/,2,,2,,0,,0,
(default) (not set),Direct,/author/lisaevans/,2,,2,,0,,0,
Data Science,Direct,/masters-data-analytics-worth-it/,2,0,2,0,0,0,0,0
MTS,Direct,/faculty/patty-jimenez/,2,,2,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/endorsements-testimonials/,2,-2,4,-1,0,0,0,0
MSNNL,Direct,/resources/nurse-leader-career-paths-opportunities/,2,-5,3,-28,0,0,0,0
Informatics,Paid Search,/bachelors-nursing/,2,1,12,11,0,0,0,0
(default) (not set),Organic Search,/about/online-learning/course-experience/,2,,3,,0,,0,
MED,Organic Search,/dr-joseph-lathan-lifelong-advocate-for-educators-named-director-of-online-m-ed-at-university-of-san-diego/,2,1,2,1,0,0,0,0
MESH,Organic Search,.translate.goog/sustainability-consultant-career/,2,,2,,0,,0,
MED,Referral,/best-teacher-blogs/,2,,2,,0,,0,
Data Science,Organic Search,/advisory-board/jules-malin/,2,,2,,0,,0,
CyberOps,Organic Social,/top-cyber-security-threats/,2,0,2,0,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/clinical-practicums/,2,-13,2,-19,0,0,0,0
CyberOps,Direct,/is-a-cyber-security-certification-right-for-you/,2,-2,2,-2,0,0,0,0
MTS,Organic Search,/resources/franciscan-footsteps-newsletter/,2,,2,,1,,0.5,
Data Science,Organic Search,/classes/applied-predictive-modeling/,2,,3,,0,,0,
(default) (not set),Paid Search,/admissions/international-students/,2,1,2,1,0,0,0,0
LEPSL,Organic Search,/faculty/denton-carlson/,2,,2,,0,,0,
MSAAI,Referral,/introduction-to-computer-vision/,2,-3,2,-3,0,0,0,0
MSAAI,Direct,.translate.goog/ai-trainer/,2,,2,,0,,0,
EML,Organic Search,/faculty/dan-heinig/,2,,2,,0,,0,
MED,Organic Search,/faculty/suzanne-stolz/,2,,2,,0,,0,
(default) (not set),Organic Search,/student-support/career-development-center/,2,0,2,0,0,0,0,0
MSAAI,Organic Search,/masters-education/,2,1,2,0,0,0,0,0
MED,Organic Search,/student-support/kelly-young/,2,,2,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/command-college/,2,-2,6,2,0,0,0,0
MSAAI,Referral,/entry-level-ai-careers/,2,,2,,0,,0,
CyberOps,Direct,/covid-19-cybersecurity-threats/,2,,2,,0,,0,
LEPSL,Referral,/why-police-officer-education-is-important/,2,,1,,0,,0,
MSAAI,Direct,/classes/agentic-ai-systems-maai-510/,2,,6,,0,,0,
(default) (not set),Organic Search,.translate.goog/transformational-leadership/,2,-2,2,-3,0,0,0,0
MSLDT,Direct,/instructional-designer-vs-elearning-developer/,2,1,2,0,0,0,0,0
MSNP,Organic Search,/admissions/,2,,7,,0,,0,
MSHA,Direct,/masters-humanitarian-action/lp/dyna/,2,-2,2,-3,0,0,0,0
MED,Organic Search,/faculty/tess-reid/,2,,3,,0,,0,
MSAAI,Direct,/the-two-worlds-of-the-cio-in-applying-ai/,2,,2,,0,,0,
CyberOps,Referral,/cisa-certification/,2,,1,,0,,0,
(default) (not set),Direct,/employer-partnership/eset/,2,-2,2,-2,0,0,0,0
MED,Organic Search,/how-educators-incorporate-steam-in-the-classroom/,2,1,2,1,0,0,0,0
MSAAI,Direct,/faculty/andrew-van-benschoten/,2,1,1,0,0,0,0,0
CyberOps,Organic Social,/classes/cyber-security-operations/,2,,2,,0,,0,
Informatics,Direct,/faculty/tony-rosales/,2,,5,,0,,0,
EML,Referral,/masters-engineering-management-leadership/curriculum/,2,-5,4,-16,0,0,0,0
Data Science,Direct,/masters-applied-data-science/faculty/,2,1,3,1,0,0,0,0
MSNP,Organic Search,/resources/msnp-program-brochure-thank-you/,2,,2,,0,,0,
MSNNL,Paid Search,/masters-nursing-leadership/clinical-practicums/,2,0,2,0,0,0,0,0
MSLDT,Paid Search,/masters-learning-design-technology/transfer-credit/,2,,1,,0,,0,
CyberOps,Direct,/cybersecurity-analyst-career-guide/,2,0,2,0,0,0,0,0
MSLDT,Direct,/elearning-developer/,2,-2,2,-2,0,0,0,0
MSAAI,Organic Search,/programs/,2,-11,9,-60,0,-5,0,-0.384615385
CyberOps,Direct,/usd-cybersecurity-entrepreneur-story/,2,,2,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/program-outcomes/,2,0,1,1,0,0,0,0
MESH,Direct,/resources/mesh-program-brochure/,2,0,2,0,0,0,0,0
Informatics,Referral,/masters-health-informatics/apply/,2,,1,,0,,0,
EML,Organic Search,.translate.goog/lead-engineer-career/,2,1,2,1,0,0,0,0
LEPSL,Organic Search,/ambassador/dale-fors/,2,0,2,0,0,0,0,0
MED,Referral,/masters-education/specializations/special-ed/,2,,2,,0,,0,
MSHA,Email,/masters-humanitarian-action/app-waiver/,2,0,2,0,1,0,0.5,0
CyberOps,Organic Search,/cyber-security-director/,2,0,2,0,0,0,0,0
CyberEng,Organic Search,/from-no-technical-experience-to-information-security-analyst-adrian-villegas-story/,2,,2,,0,,0,
MSLDT,Organic Search,/,2,0,16,6,0,0,0,0
LEPSL,Organic Search,/ambassador/tracy-volz-montez/,2,,2,,0,,0,
MSHA,Organic Search,/faculty/azadeh-hassani/,2,,2,,0,,0,
Informatics,Organic Social,/masters-health-informatics/lp/health-informatics-for-nurses/,2,-1,2,-1,0,0,0,0
MED,Organic Search,/future-of-common-core/,2,,2,,0,,0,
MED,Direct,/professional-development-options-for-teachers-at-usd/,2,1,2,1,0,0,0,0
MSITL,Organic Search,/information-technology-management/,2,-16,3,-15,0,0,0,0
MSHA,Email,/masters-humanitarian-action/apply/,2,,2,,0,,0,
(default) (not set),Email,/tuition-financial-aid/financial-aid/,2,1,2,1,0,0,0,0
Informatics,Direct,/nurse-leader-vs-nurse-manager/,2,-6,2,-6,0,0,0,0
MSNP,Organic Search,/programs/,2,1,7,5,2,2,1,1
(default) (not set),Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,2,0,6,-3,0,0,0,0
MED,Direct,"/search/Emotional+effects+of+frequent+classroom+transitions+(subs,+schedule+change,+new+teacher)/",2,,3,,0,,0,
MESH,Organic Search,/faculty/rita-armstrong/,2,,4,,0,,0,
MESH,Referral,/community-health-degree-jobs/,2,0,1,0,0,0,0,0
CyberEng,Direct,/chief-risk-officer/,2,0,2,0,0,0,0,0
(default) (not set),Organic Search,/contact-us-thank-you/,2,1,2,2,2,2,1,1
MESH,Email,/resources/mesh-information-session-webinar/,2,,2,,0,,0,
(default) (not set),Organic Search,/faculty/usd-msha-faculty/,2,-1,1,-2,0,0,0,0
MED,Unknown - perplexity / (not set),/life-skills-education-in-schools/,2,,2,,0,,0,
MSNNL,Direct,/masters-applied-artificial-intelligence/apply/,2,,5,,0,,0,
CyberEng,Organic Search,.translate.goog/black-vs-gray-vs-white-hat-hackers/,2,,2,,0,,0,
MED,Organic Search,.translate.goog/instructional-leadership/,2,-1,3,0,0,0,0,0
MED,Organic Search,/resources/inside-look-med-webinar/,2,1,3,2,0,0,0,0
MSAAI,Direct,/impact-of-chatgpt-on-ai-careers/,2,,2,,0,,0,
CyberOps,Organic Search,/finding-a-career-in-cyber-security-tips-and-resources/,2,,2,,0,,0,
MSAAI,Organic Search,.translate.goog/ai-prompt-engineer/,2,,2,,0,,0,
MED,Referral,/cooperative-learning-strategies/,2,-4,2,-3,0,0,0,0
(default) (not set),Organic Search,/forms/msaai-applicant/,2,1,2,-4,0,0,0,0
MED,Organic Search,/faculty/rachel-homel-rice/,2,1,2,0,0,0,0,0
(default) (not set),Organic Search,/campus-programs/,2,-4,5,-1,0,0,0,0
CyberOps,Organic Search,/information-security-analyst/,2,1,2,1,0,0,0,0
MED,Direct,.translate.goog/education-inequity-and-homework/,2,-2,2,-2,0,0,0,0
MTS,Organic Search,.translate.goog/why-study-theology/,2,-2,2,-2,0,0,0,0
Data Science,Organic Search,/data-science-vs-cybersecurity/,2,-5,2,-4,0,0,0,0
MTS,Direct,/campus-minister/,2,-2,2,-2,0,0,0,0
MSAAI,Organic Search,/resources/career-in-ai-webinar/,2,1,1,0,0,0,0,0
MSNP,Organic Search,/masters-humanitarian-action/,2,,50,,1,,0.5,
MSNNL,Organic Search,/,2,0,4,-11,0,0,0,0
MSAAI,Unknown - Data Not Available / Data Not Available,/masters-applied-artificial-intelligence/apply/,2,,2,,0,,0,
EML,Direct,/masters-in-engineering-management-vs-mba/,2,-2,2,-2,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/testimonials/,2,,1,,0,,0,
CyberOps,Direct,/how-to-become-a-security-consultant-career-guide/,2,-2,2,-2,0,0,0,0
MSAAI,Organic Search,/masters-health-informatics/,2,-1,17,-22,0,-1,0,-0.333333333
CyberEng,Organic Search,/cybersecurity-masters-degree-comparison/,2,0,3,1,0,0,0,0
(default) (not set),Organic Search,/author/joseph-lathan/,2,0,2,0,0,0,0,0
LEPSL,Direct,/about/,2,,8,,0,,0,
Data Science,Organic Search,/faculty/matthew-c-vanderbilt/,2,0,1,-1,0,0,0,0
LEPSL,Email,/classes/organizational-leadership/,2,,2,,0,,0,
MSAAI,Organic Search,/educational-resources-for-teachers/,2,,5,,0,,0,
Informatics,Referral,/ai-healthcare/,2,1,2,1,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/lp/thank-you/,2,0,0,-1,0,-1,0,-0.5
MSAAI,Paid Search,/masters-applied-data-science/lp/study-data-science/,2,-1,12,-2,0,0,0,0
LEPSL,Organic Search,/ambassador/roberto-vasquez/,2,-6,2,-10,0,0,0,0
LEPSL,Direct,/shift-in-law-enforcement-leadership/,2,0,2,0,0,0,0,0
MSITL,Direct,/resources/ms-itl-info-session-webinar-registration/,2,1,5,4,0,0,0,0
MSNNL,Direct,/what-is-a-clinical-nurse-leader/,2,,4,,0,,0,
MSHA,Organic Search,/advisory-board/puechguirbal/,2,0,2,0,0,0,0,0
MSNNL,Direct,/international-aid-worker-tips/,2,,17,,0,,0,
LEPSL,Organic Search,/first-class-graduates-masters-law-enforcement-leadership/,2,,3,,0,,0,
MESH,Referral,/masters-engineering-sustainability-health/faculty/,2,-3,2,-6,0,0,0,0
LEPSL,Direct,/law-enforcement-education-solve-community-problems/,2,,0,,0,,0,
CyberOps,Direct,/best-industries-cyber-security-job-seekers/,2,-5,2,-5,0,0,0,0
MSNNL,Paid Search,/masters-health-informatics/lp/health-informatics-for-nurses/,2,0,14,10,1,1,0.5,0.5
MED,Direct,/implementing-universal-design-learning/,2,-4,2,-2,0,0,0,0
MESH,Unknown - ig / social,/masters-engineering-sustainability-health/resources/,2,,4,,0,,0,
MSAAI,Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,2,1,13,7,1,0,0.5,-0.5
CyberEng,Direct,/cyber-threat-intelligence-analyst/,2,-6,2,-6,0,0,0,0
MESH,Direct,.translate.goog/ngo-careers/,2,0,2,0,0,0,0,0
CyberOps,Email,/masters-cyber-security-operations/classes/,2,,2,,0,,0,
MSAAI,Referral,/faculty/anna-marbut/,2,,1,,0,,0,
MED,Referral,/per-pupil-education-spending-by-state/,2,,2,,0,,0,
(default) (not set),Paid Social,/online-programs/,2,0,2,0,0,0,0,0
MSLDT,Direct,/elearning-designer-career/,2,-2,2,-2,0,0,0,0
Informatics,Referral,/masters-health-informatics/health-analytics-track/,2,0,1,-4,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/lp/law-enforcement/,2,0,2,1,0,0,0,0
MSAAI,Direct,.translate.goog/artificial-intelligence-education/,2,-1,2,-2,0,0,0,0
MSAAI,Direct,/resources/an-inside-look-at-the-artificial-intelligence-masters-degree-webinar/thank-you/,2,0,1,-1,0,0,0,0
(default) (not set),Paid Social,/tuition-financial-aid/financial-aid/,2,1,2,1,0,0,0,0
MSITL,Direct,/how-to-become-a-devops-engineer/,2,-1,2,-5,0,0,0,0
MTS,Direct,/apologetics-catechesis-theological-studies-comparison/,2,-3,2,-3,0,0,0,0
MSAAI,Organic Search,/most-searched-for-ai-jobs/,2,1,2,1,0,0,0,0
EML,Direct,/how-to-become-an-engineering-manager/,2,1,2,1,0,0,0,0
MSNP,Email,/masters-nonprofit-leadership-management/classes/,2,1,3,2,0,0,0,0
MSAAI,Organic Search,/faculty/david-friesen/,2,,2,,0,,0,
MESH,Direct,/masters-engineering-sustainability-health/ig/,2,,11,,0,,0,
MTS,Direct,/masters-humanitarian-action/,2,,63,,0,,0,
(default) (not set),Organic Search,/is-homework-necessary/,2,,1,,0,,0,
(default) (not set),Referral,/employer-partnership/g2ops/,2,0,3,1,0,0,0,0
CyberEng,Direct,/employer-partnership/axos/,2,,8,,0,,0,
CyberEng,Organic Search,/jobs-in-cybersecurity/,2,0,3,1,0,0,0,0
(default) (not set),Referral,/masters-cyber-security-engineering/,2,,5,,0,,0,
CyberOps,Direct,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,2,0,2,-1,2,1,1,0.5
Informatics,Referral,/healthcare/,2,,2,,0,,0,
MSITL,Organic Search,/msit-vs-mba-degree/,2,1,2,1,0,0,0,0
LEPSL,Direct,/ambassador/james-britt/,2,,2,,0,,0,
Informatics,Organic Search,/masters-health-informatics/lp/study-healthcare-analytics/,2,0,2,-1,0,0,0,0
MTS,Direct,/master-of-theology-vs-divinity-vs-ministry-degrees/,2,-4,2,-4,0,0,0,0
MSITL,Referral,/it-leadership-skills/,2,,1,,0,,0,
MTS,Unknown - chatgpt.com / (not set),/masters-theological-studies/lp/ppc/,2,,4,,1,,0.5,
(default) (not set),Referral,/bringing-a-product-to-market/,2,-5,2,-2,0,0,0,0
MSNP,Organic Search,/international-affairs-careers/,2,1,4,2,0,0,0,0
(default) (not set),Direct,/masters-cyber-security-operations/student-services/,2,,19,,0,,0,
LEPSL,Unknown - chatgpt.com / (not set),/masters-law-enforcement-leadership/scholarships-grants/,2,,2,,0,,0,
LEPSL,Organic Search,/is-a-law-enforcement-degree-worth-it/,2,,3,,0,,0,
(default) (not set),Organic Search,/faculty/dr-venkat-shastri/,2,,2,,0,,0,
MESH,Organic Search,/faculty/susan-abookire/,2,1,2,1,0,0,0,0
Data Science,Direct,/database-administrator-career/,2,1,1,0,0,0,0,0
(default) (not set),Organic Search,/faculty/bharath-inti/,2,1,2,1,0,0,0,0
MED,Referral,/resources/the-complete-list-of-teaching-methods/,2,,2,,0,,0,
MSITL,Referral,/msit-vs-mba-degree/,2,,1,,0,,0,
(default) (not set),Organic Search,/student-support/disability-and-learning-difference-resource-center-dldrc/,2,-4,3,-3,0,0,0,0
LEPSL,Organic Search,/ambassador/eddie-brock/,2,,2,,0,,0,
EML,Organic Search,/advisory-board/ramon-lecanda/,2,0,2,0,0,0,0,0
MSITL,Organic Search,/masters-information-technology-leadership/classes/applied-ai-specialization/,2,1,4,4,0,0,0,0
MTS,Organic Search,.translate.goog/liturgy-of-the-hours/,2,-6,2,-7,0,0,0,0
MED,Organic Search,/resources/free-med-program-brochure/,2,0,3,1,0,0,0,0
MSNP,Organic Search,/faculty/laura-deitrick/,2,,4,,0,,0,
MED,Organic Social,/differentiated-instruction/,2,-4,2,-2,0,0,0,0
CyberEng,Organic Search,/faculty/alec-henning-ms/,2,,2,,0,,0,
LEPSL,Organic Search,/faculty/frank-grgurina/,2,,4,,0,,0,
(default) (not set),Organic Search,/organizational-change-strategies/,2,,3,,0,,0,
Informatics,Organic Search,/forms/,2,-2,13,-3,3,-3,1.5,0
MED,Direct,/search/Why+we+should+have+homework/,2,,2,,0,,0,
MSHA,Organic Search,.translate.goog/humanitarian-careers/,2,,2,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/lp/instructional-design-for-teachers/,2,0,3,0,0,0,0,0
LEPSL,Organic Search,/faculty/brian-goldberg/,2,1,8,7,0,0,0,0
MESH,Unknown - chatgpt.com / (not set),/best-sustainability-certifications/,2,,2,,0,,0,
MSAAI,Organic Social,/ai-impact-on-job-market/,2,-4,2,-4,0,0,0,0
MSAAI,Organic Search,/admissions/,2,-1,9,-1,0,0,0,0
MESH,Organic Search,.translate.goog/environmental-scientist-career/,2,-2,2,-2,0,0,0,0
CyberOps,Organic Social,/top-100-cybersecurity-companies/,2,,1,,0,,0,
Data Science,Direct,/resources/data-science-self-assessment/,2,-18,1,-20,0,0,0,0
CyberOps,Direct,/cyber-security-auditor-career-guide/,2,-5,2,-5,0,0,0,0
MSAAI,Referral,/ai-trainer/,2,0,1,0,0,0,0,0
MSLDT,Organic Search,.translate.goog/kirkpatrick-training-evaluation-model/,2,-4,4,-3,0,0,0,0
Informatics,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,2,,11,,0,,0,
Data Science,Direct,/change-career-to-data-science/,2,1,1,0,0,0,0,0
LEPSL,Organic Search,/shift-in-law-enforcement-leadership/,2,-5,2,-4,0,0,0,0
MSLDT,Referral,/instructional-technology-tools/,2,,2,,0,,0,
CyberOps,Referral,/employer-partnership/axos/,2,,7,,0,,0,
MTS,Direct,/faith-formation/,2,0,3,1,0,0,0,0
MED,Organic Social,/bilingual-education/,2,,2,,0,,0,
MTS,Organic Search,.translate.goog/ways-to-deepen-your-faith/,2,-3,2,-3,0,0,0,0
MSHA,Direct,.translate.goog/logical-framework-approach/,2,,2,,0,,0,
MED,Unknown - chatgpt.com / (not set),/educational-resources-for-teachers/,2,,2,,0,,0,
MSLDT,Referral,/masters-learning-design-technology/apply/,2,1,1,0,0,0,0,0
MSITL,Display,/masters-information-technology-leadership/classes/,2,,14,,0,,0,
Informatics,Organic Search,/forms/hci-applicant/,2,,2,,0,,0,
CyberEng,Organic Search,/,2,0,12,5,0,0,0,0
CyberEng,Organic Search,/chief-information-security-officer/,2,-2,2,-2,0,0,0,0
MSLDT,Organic Search,/programs/,2,1,14,10,0,0,0,0
CyberEng,Referral,/masters-cyber-security-engineering/apply/,2,,2,,0,,0,
MED,Organic Social,/masters-education/,2,,2,,0,,0,
MED,Organic Social,/effective-educational-leadership/,2,1,2,0,0,0,0,0
