program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
Default - (not set),Organic Search,/faculty/adam-graves/,1,,1,,0,,0,
CyberOps,Organic Search,/faculty/william-hess/,1,0,1,0,0,0,0,0
CyberOps,Organic Search,/cyber-security-salaries-make-case-for-masters/,1,-33,1,-42,0,0,0,0
MSHA,Unknown - chatgpt.com / (not set),/types-of-advocacy/,1,,1,,0,,0,
Default - (not set),Referral,/leadership-management/,1,,1,,0,,0,
CyberOps,Organic Search,.translate.goog/cyber-security-risk-management/,1,,1,,0,,0,
MED,Email,/resources/guide-to-teaching-styles-thank-you/,1,,1,,0,,0,
Informatics,Direct,/search/Jobs+ai+can+take+up/,1,,1,,0,,0,
Default - (not set),Organic Search,/classes/capstone-2/,1,,4,,0,,0,
Default - (not set),Direct,.translate.goog/disruptive-innovation-examples/,1,,1,,0,,0,
EML,Direct,/advisory-board/ramon-lecanda/,1,0,1,0,0,0,0,0
MSNNL,Organic Search,/admitted-students/,1,,3,,0,,0,
Default - (not set),Direct,/faculty/christopher-mcquillin/,1,,1,,0,,0,
Informatics,Direct,/faculty/christine-nibbelink/,1,-1,1,-1,0,0,0,0
CyberOps,Direct,/faculty/todd-raines/,1,-1,1,-1,0,0,0,0
Default - (not set),Organic Search,/data-architect-career/,1,,3,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/refer-a-friend/,1,-2,1,-1,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/careers/,1,-3,1,-4,0,0,0,0
Default - (not set),Organic Search,/what-is-cyberwarfare/,1,,2,,0,,0,
Informatics,Organic Search,/faculty/dorothy-ohagan/,1,-1,1,-1,0,0,0,0
MSNNL,Organic Search,/faculty/nicole-martinez/,1,,1,,0,,0,
MESH,Paid Search,/masters-engineering-sustainability-health/lp/dyna/,1,0,3,2,0,0,0,0
Default - (not set),Direct,/programs/master-of-education-degrees/education-conferences/,1,,1,,0,,0,
MSLDT,Direct,/education-inequity-and-homework/,1,,3,,0,,0,
MTS,Direct,,1,0,4,3,0,0,0,0
CyberOps,Paid Search,/resources/which-cybersecurity-program-is-right-for-you/,1,,1,,0,,0,
Default - (not set),Direct,/programs/school-counseling-certificate/,1,,1,,0,,0,
Data Science,Organic Search,/classes/applied-data-mining/,1,0,1,-2,0,0,0,0
EML,Organic Search,/faculty/dan-heinig/,1,0,1,0,0,0,0,0
LEPSL,Direct,/ambassador/brandon-barclay/,1,-1,1,-1,0,0,0,0
CyberOps,Organic Search,/using-biomimicry-to-combat-cyber-security-attacks-using-biomimicry-to-combat-cyber-security-attacks/,1,-21,1,-22,0,0,0,0
MSNP,Email,/masters-cyber-security-engineering/,1,,16,,0,,0,
MED,Direct,/faculty/suzanne-stolz/,1,-4,1,-19,0,0,0,0
Data Science,Referral,/business-intelligence-developer/,1,0,1,0,0,0,0,0
MSLDT,Direct,/masters-information-technology-leadership/,1,-3,14,-12,0,0,0,0
MSHA,Organic Search,.translate.goog/examples-of-social-change/,1,,1,,0,,0,
MED,Referral,/masters-education/specializations/technology-and-innovation/,1,,3,,0,,0,
CyberOps,Unknown - perplexity / (not set),/faculty/michelle-moore/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/luis-lealcontreras/,1,-2,1,-2,0,0,0,0
Informatics,Referral,/masters-health-informatics/lp/health-informatics-for-nurses/,1,,1,,0,,0,
MSLDT,Email,/resources/things-to-know-about-careers-in-instructional-design/,1,0,1,0,0,0,0,0
Default - (not set),Referral,/masters-cyber-security-operations/apply/,1,,7,,0,,0,
CyberEng,Organic Search,.translate.goog/cybersecurity-vs-it-degree/,1,-3,1,-2,0,0,0,0
Default - (not set),Referral,/blog/computer-science/,1,,0,,0,,0,
Informatics,Organic Search,/advisory-board/parizek/,1,,1,,0,,0,
MSAAI,Unknown - perplexity / (not set),/nlp-engineer-career/,1,,8,,0,,0,
Default - (not set),Unknown - chatgpt.com / (not set),/best-mba-alternatives/,1,,1,,0,,0,
CyberEng,Organic Search,/classes/cyber-engineering-research-i/,1,,1,,0,,0,
Default - (not set),Unknown - chatgpt.com / (not set),/online-leadership-courses/,1,,3,,0,,0,
LEPSL,Direct,/ambassador/eddie-brock/,1,-1,1,-1,0,0,0,0
Informatics,Email,/masters-health-informatics/faculty/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/juanita-campbell-rodriguez/,1,-2,1,-2,0,0,0,0
Default - (not set),Organic Search,/faculty/usd-msha-faculty/,1,-1,0,-2,0,0,0,0
Default - (not set),Referral,/masters-cyber-security-engineering/classes/,1,,5,,0,,0,
MSAAI,Organic Search,.translate.goog/ai-research-scientist-career/,1,-14,1,-23,0,0,0,0
Data Science,Direct,/search/when+it+was+published/,1,,1,,0,,0,
Default - (not set),Organic Search,/about/learning-outcomes/,1,-3,1,-3,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/faculty/,1,-8,1,-10,0,0,0,0
MTS,Referral,/serving-god/,1,-6,1,-5,0,0,0,0
Default - (not set),Organic Search,/refer-a-friend/,1,,1,,0,,0,
MTS,Direct,/masters-humanitarian-action/,1,0,7,5,0,0,0,0
MSNNL,Unknown - chatgpt.com / (not set),/nursing-leadership-roles/,1,,1,,0,,0,
Default - (not set),Paid Search,/admitted-students/,1,,0,,0,,0,
Data Science,Direct,/usd-partners-with-ready-tensor-for-data-science-hackathon/,1,0,1,0,0,0,0,0
CyberOps,Organic Search,/resources/getting-an-ms-cyber-security-8-considerations/,1,,1,,0,,0,
MSAAI,Referral,/search/Artificial+intelligence+/,1,,1,,0,,0,
MSNNL,Paid Search,/masters-nursing-leadership/apply-for-free-usd-msn-in-nursing-leadership-online/,1,,1,,0,,0,
Informatics,Referral,/masters-health-informatics/apply/,1,,0,,0,,0,
LEPSL,Referral,/how-to-become-police-sergeant/,1,,1,,0,,0,
CyberOps,Organic Search,.translate.goog/top-paying-cybersecurity-jobs/,1,-16,1,-19,0,0,0,0
MED,Organic Search,/classes/cognition-learning/,1,-4,1,-3,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/best-teacher-blogs/,1,,1,,0,,0,
MESH,Organic Search,/classes/sustainable-energy/,1,,1,,0,,0,
Data Science,Referral,/data-science-bootcamp-vs-masters-degree/,1,,1,,0,,0,
MED,Organic Social,/faculty/joseph-lathan/,1,,1,,0,,0,
MSITL,Paid Social,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,2,,0,,0,
MED,Unknown - chatgpt.com / (not set),/masters-education/,1,,2,,0,,0,
Default - (not set),Unknown - perplexity / (not set),/online-leadership-courses/,1,,1,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/nonprofit-executive-director/,1,,1,,0,,0,
EML,Paid Search,/chief-engineer-officer-career/,1,,1,,0,,0,
MSNP,Paid Search,/nonprofit-operations-career/,1,,1,,0,,0,
Default - (not set),Direct,/faculty/haydar-majeed/,1,,3,,0,,0,
Data Science,Direct,/faculty/ebrahim-k-tarshizi/,1,-2,1,-2,0,0,0,0
LEPSL,Direct,/resources/lepsl-program-webinar/,1,,1,,0,,0,
MED,Organic Search,/resources/the-complete-list-of-teaching-methods-thank-you/,1,0,0,-2,0,-2,0,-2
Informatics,Paid Social,/education/,1,,1,,0,,0,
MSLDT,Direct,/search/Educational+counseling/,1,,1,,0,,0,
Default - (not set),Organic Social,/programs/,1,,1,,0,,0,
MED,Direct,/classes/creativity-and-innovation-in-steam/,1,,1,,0,,0,
MED,Direct,/resources/cyber-security-careers-webinar/,1,0,1,0,0,0,0,0
MED,Direct,/search/homework/,1,,1,,0,,0,
MTS,Organic Search,.translate.goog/how-to-regain-your-faith/,1,-9,2,-9,0,0,0,0
LEPSL,Direct,/faculty/carmelin-rivera/,1,-2,1,-2,0,0,0,0
MSAAI,Organic Search,.translate.goog/nlp-engineer-career/,1,-10,1,-15,0,0,0,0
CyberOps,Organic Search,.translate.goog/entry-level-cyber-security-jobs-guide/,1,-6,1,-11,0,0,0,0
Data Science,Organic Search,/advisory-board/eric-colson/,1,-1,1,-1,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-scholarships/,1,0,1,0,0,0,0,0
Default - (not set),Referral,n-financial-aid/,1,,3,,0,,0,
LEPSL,Organic Search,/ambassador/timothy-simmons/,1,0,1,0,0,0,0,0
MSLDT,Referral,/faculty/lisa-evans/,1,,0,,0,,0,
CyberOps,Organic Search,/15-must-read-cyber-security-facts-figures-for-2019/,1,,1,,0,,0,
MED,Organic Search,/search/k-12+dive/,1,,0,,0,,0,
Default - (not set),Organic Search,/become-a-computer-forensics-analyst/,1,,11,,0,,0,
Data Science,Organic Search,.translate.goog/how-to-become-database-developer/,1,0,1,0,0,0,0,0
CyberOps,Referral,/cyber-security-statistics/,1,,2,,0,,0,
MED,Organic Search,/student-spotlight-brian-saucedo/,1,-2,1,-2,0,0,0,0
MESH,Referral,/environmental-scientist-career/,1,-1,1,-2,0,0,0,0
LEPSL,Organic Search,/search/employment/,1,,1,,0,,0,
Default - (not set),Referral,/disruptive-innovation-examples/,1,,1,,0,,0,
CyberEng,Display,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,1,,1,,0,,0,
Data Science,Organic Social,/are-coding-bootcamps-worth-it/,1,,1,,0,,0,
Informatics,Paid Search,/healthcare-informatics-jobs-salary/,1,,1,,0,,0,
EML,Unknown - ig / social,/masters-engineering-management-leadership/curriculum/,1,,1,,0,,0,
MTS,Direct,.translate.goog/st-francis-of-assisi-and-franciscan-theology/,1,0,1,0,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/lp/uci/,1,-2,1,-3,0,0,0,0
MTS,Organic Search,.translate.goog/liturgy-of-the-hours/,1,,1,,0,,0,
MED,Direct,/faculty/rucheeta-kulkarni/,1,-1,1,-1,0,0,0,0
Default - (not set),Referral,/masters-law-enforcement-leadership/lp/ntoa-scholarship/,1,,1,,0,,0,
MESH,Unknown - blog / (not set),/resources/mesh-information-session-webinar/,1,,1,,0,,0,
MSAAI,Paid Search,/masters-cyber-security-operations/,1,0,4,3,0,0,0,0
MTS,Unknown - ig / social,/masters-theological-studies/classes/,1,,1,,0,,0,
LEPSL,Direct,/best-jobs-in-cyber-security/,1,,5,,0,,0,
Default - (not set),Direct,/faculty/edwin-addison/,1,-1,1,-1,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/endorsements-testimonials/,1,-103,1,-250,0,0,0,0
EML,Unknown - ig / social,/masters-engineering-management-leadership/apply/,1,,1,,0,,0,
MTS,Direct,.translate.goog/jobs-for-catholics/,1,,1,,0,,0,
MSLDT,Direct,/masters-engineering-sustainability-health/,1,,21,,0,,0,
MSAAI,Direct,/masters-applied-artificial-intelligence/lp/request-info-amazon/,1,-4,1,-10,0,0,0,0
MESH,Unknown - chatgpt.com / (not set),/environmental-compliance-officer-career/,1,,1,,0,,0,
MSNNL,Direct,/search/Reference/,1,,5,,0,,0,
Default - (not set),Unknown - Data Not Available / Data Not Available,/tuition-financial-aid/,1,,1,,0,,0,
CyberOps,Organic Search,/covid-19-cybersecurity-threats/,1,,1,,0,,0,
LEPSL,Organic Search,/faculty/bernie-colon/,1,-1,1,-1,0,0,0,0
MED,Paid Social,/masters-education/,1,0,1,-2,0,0,0,0
MED,Direct,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning-thank-you/,1,,1,,1,,1,
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/perf-smip/,1,-7,2,-8,0,0,0,0
MED,Direct,/search/Positives+of+homework/page/2/,1,,2,,0,,0,
Default - (not set),Direct,/masters-cyber-security-operations/classes/,1,,3,,0,,0,
MESH,Organic Search,/faculty/susan-abookire/,1,-2,1,-2,0,0,0,0
MSNNL,Email,/masters-nursing-leadership/,1,,1,,0,,0,
Default - (not set),Direct,obs-in-cyber-security/,1,,7,,0,,0,
Informatics,Paid Search,/health-information-management-vs-health-informatics/,1,,1,,0,,0,
LEPSL,Paid Search,/what-is-intelligence-led-policing/,1,0,1,0,0,0,0,0
MSNNL,Display,/masters-nursing-leadership/faculty/,1,,0,,0,,0,
EML,Direct,/give/mseml/,1,,1,,0,,0,
Default - (not set),Unknown - chatgpt.com / (not set),/student-support/office-of-financial-aid-services/,1,,1,,0,,0,
MTS,Organic Search,/artificial-intelligence-business/,1,-1,5,-9,0,0,0,0
MED,Organic Search,/faculty-spotlight-curtis-taylor/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/amy-sariotti/,1,-1,1,-1,0,0,0,0
MED,Email,/student-spotlight-brian-saucedo/,1,,1,,0,,0,
MED,Email,/resources/10-traits-of-successful-school-leaders/,1,,1,,0,,0,
CyberOps,Direct,/masters-cyber-security-engineering/apply/,1,-5,4,-47,2,2,2,2
CyberEng,Direct,/cybersecurity-iot/,1,-1,1,-1,0,0,0,0
CyberOps,Direct,/how-to-pick-best-online-cyber-security-program/,1,-1,1,-1,0,0,0,0
Data Science,Unknown - msads flyer / brochure,/masters-applied-data-science/,1,0,1,0,0,0,0,0
LEPSL,Unknown - chatgpt.com / (not set),/why-police-officer-education-is-important/,1,,1,,0,,0,
MSLDT,Direct,/online-programs/,1,0,21,16,1,1,1,1
Default - (not set),Organic Search,/how-to-become-a-computer-scientist-salary-career-guide/,1,,3,,0,,0,
MSNNL,Direct,/search/proof+reader/,1,,2,,0,,0,
MED,Direct,/search/is+homework+bad/,1,,1,,0,,0,
Default - (not set),Organic Search,/masters-cyber-security-operations/,1,,4,,0,,0,
EML,Direct,/masters-cyber-security-engineering/,1,-2,3,-14,0,-2,0,-0.6666666666666666
MSLDT,Organic Search,/programs/,1,-4,2,-18,0,0,0,0
MSITL,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,-1,3,-17,0,0,0,0
MSITL,Paid Search,/information-systems-vs-information-technology/,1,,2,,0,,0,
MESH,Organic Search,/masters-engineering-sustainability-health/mesh-combined-degree/,1,-3,1,-4,0,0,0,0
MSNP,Direct,/masters-health-informatics/,1,0,4,0,0,0,0,0
Data Science,Direct,/faculty/john-chandler/,1,-2,1,-2,0,0,0,0
MSNP,Direct,/resources/women-in-engineering-webinar/,1,,2,,0,,0,
MESH,Organic Search,/is-health-informatics-degree-worth-it/,1,,4,,0,,0,
CyberEng,Direct,/chief-information-security-officer/,1,-8,1,-8,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-operations/lp/bva-cybersecurity/,1,,1,,0,,0,
MSAAI,Unknown - chatgpt.com / (not set),/resources/8-questions-artificial-intelligence-masters-ebook/,1,,1,,0,,0,
MSAAI,Direct,/best-degrees-data-science/,1,,2,,0,,0,
CyberOps,Organic Social,/classes/cyber-security-operations/,1,0,1,0,0,0,0,0
MSNP,Organic Social,/nonprofit-jobs/,1,,1,,0,,0,
CyberEng,Unknown - perplexity / (not set),/network-forensics-tools/,1,,1,,0,,0,
MED,Unknown - chatgpt.com / organic,/teacher-centered-vs-student-centered-learning/,1,,1,,0,,0,
MSAAI,Direct,/about/online-learning/course-experience/,1,,4,,0,,0,
Default - (not set),Referral,/masters-cyber-security-engineering/student-services/,1,,5,,0,,0,
CyberOps,Direct,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,,10,,0,,0,
EML,Direct,/faculty/mandeep-kaur/,1,,1,,0,,0,
MSAAI,Direct,/ai-for-teachers/,1,,2,,0,,0,
Data Science,Unknown - chatgpt.com / (not set),/masters-applied-data-science/msads-combined-degree/,1,,1,,0,,0,
MSNNL,Paid Search,/masters-applied-artificial-intelligence/,1,,4,,0,,0,
MSITL,Paid Search,/resources/free-itl-program-brochure/,1,-2,1,-2,0,0,0,0
Default - (not set),Organic Search,/storytelling-with-data-part-1/,1,,4,,0,,0,
MSAAI,Organic Search,/masters-cyber-security-engineering/,1,,3,,0,,0,
MED,Direct,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,1,,7,,0,,0,
Data Science,Organic Search,.translate.goog/data-architect-career/,1,-3,1,-3,0,0,0,0
MED,Direct,/search/teachers+enviorments/,1,,1,,0,,0,
CyberOps,Referral,/cyber-security-specialist-career-guide/,1,-17,1,-17,0,0,0,0
LEPSL,Organic Search,/ambassador/geoffrey-decesari/,1,-1,1,-1,0,0,0,0
MED,Organic Social,/best-teacher-blogs/,1,,1,,0,,0,
CyberOps,Direct,/usd-cybersecurity-degree-program-ranked-9-in-fortune-education-list/,1,-5,1,-5,0,0,0,0
MSAAI,Direct,.translate.goog/artificial-intelligence-jobs/,1,-15,1,-18,0,0,0,0
Default - (not set),Direct,/cyber-crime-investigator-career/,1,,11,,0,,0,
Default - (not set),Direct,/education-inequity-and-homework/ date this is published,1,,1,,0,,0,
MSLDT,Organic Social,/instructional-technology-tools/,1,,1,,0,,0,
CyberEng,Paid Search,/masters-cyber-security-engineering/student-services/,1,,0,,0,,0,
Data Science,Direct,/faculty/parastoo-qarabaqi/,1,-1,1,-1,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/masters-education/specializations/steam/,1,,6,,0,,0,
CyberOps,Direct,/masters-cyber-security-engineering/lp/combined-degree/,1,,4,,0,,0,
MSNNL,Unknown - chatgpt.com / (not set),/masters-nursing-leadership/clinical-practicums/,1,,2,,0,,0,
"Default - computer-science,engineering,technology",Organic Search,/,1,,5,,0,,0,
MSNNL,Unknown - perplexity / (not set),/nursing-leadership-roles/,1,,2,,0,,0,
MESH,Direct,/faculty/jessica-mikels/,1,-1,1,-1,0,0,0,0
MED,Organic Search,/search/no+homework+means+less+stress/,1,,1,,0,,0,
MED,Direct,/faculty/katy-hammack/,1,-1,2,0,0,0,0,0
MSNP,Organic Search,/online-programs/,1,-2,3,-9,0,0,0,0
Default - (not set),Direct,/masters-engineering-management-leadership/wp-admin,1,,1,,0,,0,
MED,Organic Search,/when-teachers-become-learners/,1,-1,1,-1,0,0,0,0
CyberEng,Display,/masters-cyber-security-engineering/classes/,1,-1,1,-3,0,-1,0,-0.5
LEPSL,Referral,/police-conflict-management-strategies/,1,-6,2,-7,0,0,0,0
MTS,Direct,/what-is-intelligence-led-policing/)[[10]](https:/www.policechiefmagazine.org/changing-the-face-crime-prevention/,1,,1,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/lasdu/,1,,1,,0,,0,
MED,Direct,/search/why+schools+need+to+teach+life+skills/,1,,1,,0,,0,
Default - (not set),Direct,/student-support/ramesh-rajagopalan-2/,1,,1,,0,,0,
CyberOps,Organic Search,.translate.goog/data-protection-officer-career-guide/,1,-9,1,-9,0,0,0,0
LEPSL,Paid Social,/masters-law-enforcement-leadership/transfer-credit/sherman-block-sli/,1,,1,,0,,0,
MSITL,Direct,/masters-applied-artificial-intelligence/apply/,1,0,5,2,0,0,0,0
Default - (not set),Organic Search,/resources/questions-to-ask-before-selecting-an-it-leadership-degree/,1,0,1,0,0,0,0,0
Default - (not set),Direct,/masters-cyber-security-operations/apply/,1,,5,,1,,1,
CyberEng,Organic Search,/masters-cyber-security-engineering/lp/dyna-cyber/,1,,1,,0,,0,
LEPSL,Organic Search,/faculty/duane-voss/,1,,1,,0,,0,
MSAAI,Unknown - chatgpt.com / (not set),/masters-applied-artificial-intelligence/classes/,1,,1,,0,,0,
"Default - computer-science,engineering,technology",Direct,/masters-cyber-security-engineering/scholarships-and-grants/,1,,5,,0,,0,
CyberOps,Referral,/ethical-hacker-career-salary-guide/,1,0,1,-3,0,0,0,0
MED,Organic Search,.translate.goog/differentiated-instruction/,1,-12,1,-14,0,0,0,0
MSAAI,Unknown - perplexity / (not set),/masters-applied-artificial-intelligence/,1,,4,,0,,0,
Default - (not set),Referral,/faculty/edwin-addison/,1,,1,,0,,0,
MSHA,Unknown - copilot.com / (not set),/logical-framework-approach/,1,,1,,0,,0,
MSITL,Referral,/how-to-become-a-site-reliability-engineer/,1,0,1,0,0,0,0,0
MSAAI,Email,/faculty/rod-albuyeh/,1,,1,,0,,0,
Data Science,Paid Search,/resources/data-science-self-assessment/,1,-13,1,-10,0,0,0,0
Data Science,Direct,/masters-data-analytics-worth-it/,1,-5,1,-5,0,0,0,0
MSHA,Organic Search,/online-programs/,1,0,3,-9,0,0,0,0
LEPSL,Organic Search,/ambassador/ryan-rodriguez/,1,-2,1,-2,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-engineering/faculty/,1,,9,,0,,0,
Informatics,Organic Search,/search/MASTERS+HEALTH+ADMINISTRATION/,1,,1,,0,,0,
Informatics,Organic Search,.translate.goog/health-information-management-vs-health-informatics/,1,,1,,0,,0,
MSAAI,Paid Search,/masters-health-informatics/classes/,1,,5,,0,,0,
MSITL,Paid Social,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,1,,2,,0,,0,
Informatics,Paid Search,/leadership-management/,1,,5,,0,,0,
Data Science,Unknown - blog / inlinecta,.translate.goog/resources/questions-to-ask-masters-data-science-checklist/,1,,1,,0,,0,
Default - (not set),Organic Search,/masters-cyber-security-operations/classes/,1,0,2,-11,0,0,0,0
MSAAI,Organic Search,/masters-applied-data-science/,1,-5,3,-41,0,-2,0,-0.3333333333333333
Default - (not set),Direct,/search/MFT/,1,,1,,0,,0,
Data Science,Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,-3,2,-16,0,0,0,0
Data Science,Unknown - blog / inlinecta,.translate.goog/data-architect-career/,1,,1,,0,,0,
MSAAI,Paid Social,/ethics-in-ai/,1,,1,,0,,0,
MSLDT,Paid Search,/careers-masters-curriculum-instruction/,1,,3,,0,,0,
LEPSL,Organic Search,/faculty/taurino-valdovinos/,1,0,1,0,0,0,0,0
CyberOps,Direct,/blog-cissp-certification/,1,-2,1,-2,0,0,0,0
CyberEng,Direct,/classes/cybersecurity-domain/,1,,1,,0,,0,
CyberOps,Direct,/faculty/mansi-thakar/,1,,1,,0,,0,
MTS,Referral,"/it-leadership-skills/"",""https:/lumenalta.com/insights/7-essential-it-leadership-skills-for-success-in-2025"",""https:/brainhub.eu/library/become-better-it-leader-five-skills",1,,1,,0,,0,
MSHA,Organic Search,/resources/msha-how-a-masters-degree-can-benefit-your-humanitarian-career-thank-you/,1,-2,0,0,0,0,0,0
MED,Direct,/girls-in-stem-how-teachers-can-help-break-stereotype/,1,-5,1,-7,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/faculty/,1,-11,1,-16,0,-1,0,-0.08333333333333333
MED,Direct,/resources/education-inequity-homework/,1,,1,,0,,0,
LEPSL,Organic Search,/online-law-enforcement-education-offers-jail-deputy-options/,1,0,1,0,0,0,0,0
EML,Referral,/principal-engineer-vs-senior-engineer/,1,,2,,0,,0,
MSNNL,Organic Search,/,1,,5,,0,,0,
CyberOps,Direct,/cyber-security-statistics/,1,,4,,0,,0,
MTS,Direct,/masters-education/specializations/steam/,1,,13,,0,,0,
MED,Direct,/uc-and-homeworkation-inequedity/,1,,2,,0,,0,
MESH,Direct,/engineering/,1,,4,,0,,0,
Default - (not set),Email,/masters-cyber-security-engineering/,1,,2,,0,,0,
MSLDT,Direct,/instructional-design-courses/,1,,1,,0,,0,
Default - (not set),Referral,/admissions/international-students/,1,,2,,0,,0,
MSAAI,Referral,/resources/free-ms-aai-program-brochure/,1,0,1,-3,0,-1,0,-1
EML,Organic Search,/masters-cyber-security-engineering/classes/,1,,3,,0,,0,
LEPSL,Organic Search,/admissions/,1,-1,2,-5,0,0,0,0
MSLDT,Referral,/job-aid-examples-template/,1,-28,1,-29,0,0,0,0
"Default - computer-science,engineering,technology",Organic Search,/faculty/michelle-moore/,1,,5,,0,,0,
MSAAI,Referral,/tuition-financial-aid/tuition/,1,0,6,4,0,0,0,0
MSLDT,Paid Search,/how-to-become-a-curriculum-designer/,1,,1,,0,,0,
MSHA,Organic Search,/advisory-board/difrancesca/,1,,1,,0,,0,
MED,Organic Social,/teach-in-private-or-public-school/,1,,1,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/rv-edu/,1,-1,1,-1,0,0,0,0
MSHA,Unknown - linkedin / social,/masters-humanitarian-action/,1,,1,,0,,0,
Default - (not set),Paid Search,/masters-cyber-security-engineering/,1,,5,,0,,0,
Default - (not set),Organic Search,/ceh-certification/,1,,2,,0,,0,
Default - (not set),Organic Search,/cybersecurity-masters-degree-comparison/,1,,2,,0,,0,
MED,Direct,/classes/communication-technology-cirriculum-design/,1,,1,,0,,0,
EML,Referral,/effective-engineering-manager/,1,,3,,0,,0,
MSNP,Organic Search,/faculty/marcus-lam/,1,,1,,0,,0,
LEPSL,Paid Search,/search/Counseling/page/2/,1,,1,,0,,0,
MSLDT,Direct,.translate.goog/instructional-technology-tools/,1,-1,1,-2,0,0,0,0
Default - (not set),Direct,/education-inequity-and-homework/ fe!n,1,,1,,0,,0,
MSAAI,Unknown - perplexity / (not set),/entry-level-ai-careers/,1,,1,,0,,0,
MSITL,Direct,/masters-information-technology-leadership/student-services-support-team/,1,-1,1,-1,0,0,0,0
MED,Email,/search/Academic+Calendar+2026/,1,,1,,0,,0,
Default - (not set),Direct,/apologetics-catechesis-theological-studies-comparison/<<!/nav>>,1,,2,,0,,0,
MSAAI,Unknown - msaai flyer / brochure,/masters-applied-artificial-intelligence/apply/,1,,1,,0,,0,
MSLDT,Display,/masters-learning-design-technology/,1,-3,1,-2,0,0,0,0
LEPSL,Direct,/resources/lepsl-program-webinar-thank-you/,1,,1,,0,,0,
Data Science,Email,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,1,,1,,0,,0,
MTS,Organic Search,/classes/capstone-finding-your-voice-in-the-franciscan-tradition/,1,,1,,0,,0,
Default - (not set),Direct,/10-entry-level-cyber-security-resume-interview-pitfalls/,1,,4,,1,,1,
LEPSL,Organic Social,/masters-law-enforcement-leadership/students-agencies/,1,,1,,0,,0,
MSLDT,Organic Search,/faculty/rebecca-lundeen/,1,0,2,1,0,0,0,0
MTS,Organic Social,/masters-theological-studies/lp/ppc/,1,-6,1,-6,0,0,0,0
MSNP,Unknown - perplexity / (not set),/nonprofit-grant-databases/,1,,1,,0,,0,
LEPSL,Organic Social,/masters-law-enforcement-leadership/classes/,1,,1,,0,,0,
MSLDT,Organic Search,/edutainment/,1,,3,,0,,0,
MTS,Organic Search,/faculty/jim-difrancesca/,1,,2,,0,,0,
Default - (not set),Organic Search,/faculty/ruddy-simonpour/,1,0,1,-2,0,0,0,0
MED,Direct,/search/artist/,1,,1,,0,,0,
CyberOps,Direct,/faculty/ron-fulton/,1,-4,1,-4,0,0,0,0
Data Science,Paid Social,/resources/free-ms-ads-program-brochure-thank-you/,1,,1,,1,,1,
LEPSL,Paid Social,/masters-law-enforcement-leadership/classes/,1,,1,,0,,0,
LEPSL,Unknown - wlle-conference / offline,/masters-law-enforcement-leadership/,1,,1,,0,,0,
MED,Display,/best-teacher-blogs/,1,,1,,0,,0,
MSNNL,Referral,/masters-learning-design-technology/classes/,1,,5,,0,,0,
Informatics,Paid Search,/about/online-learning/,1,,3,,0,,0,
MSAAI,Direct,/artificial-intelligence/,1,-8,1,-11,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/machine-learning-courses-and-certifications/,1,,1,,0,,0,
MSLDT,Direct,/instructional-design-vs-learning-experience-design/,1,0,1,0,0,0,0,0
MED,Direct,/programs/master-of-education-degrees/specializations/literacy-and-digital-learning/,1,,7,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/lp/law-enforcement/,1,,1,,0,,0,
MSAAI,Direct,/resources/an-inside-look-at-the-artificial-intelligence-masters-degree-webinar/,1,,1,,0,,0,
MESH,Direct,/resources/planets-most-urgent-challenges-thank-you/,1,,1,,1,,1,
Default - (not set),Organic Search,/cyber-threat-intelligence-analyst/,1,,5,,0,,0,
