program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
MED,Referral,/online-teaching-strategies/,1,,1,,0,,0,
MSITL,Organic Search,.translate.goog/it-leadership-skills/,1,-1,1,-1,0,0,0,0
MSLDT,Organic Search,/adaptive-curriculum-for-special-education/,1,,3,,0,,0,
LEPSL,Direct,/search/resilience/,1,,1,,0,,0,
MSNNL,Organic Search,/advisory-board/soriano/,1,,1,,0,,0,
MSNNL,Paid Social,/masters-nursing-leadership/lp/thank-you/,1,,1,,1,,1,
Default - (not set),Organic Search,/cyber-security-vs-software-engineering/,1,,2,,0,,0,
Default - (not set),Referral,/masters-applied-data-science/,1,,2,,0,,0,
MSAAI,Organic Search,/data-engineer-career/,1,,2,,0,,0,
MSNP,Organic Search,/education-inequity-and-homework/,1,0,6,-5,0,0,0,0
Default - (not set),Direct,/masters-theological-studies/masters-theological-studies-resources/,1,,1,,0,,0,
MSNP,Direct,/humanitarian-crises-around-the-world/,1,,7,,0,,0,
Data Science,Organic Search,/resources/look-inside-data-science-masters/,1,,1,,0,,0,
CyberOps,Unknown - perplexity / (not set),/resources/entry-level-cyber-security-career-guide/,1,,1,,0,,0,
MESH,Referral,/masters-engineering-sustainability-health/faculty/,1,0,7,6,0,0,0,0
MED,Direct,/the-secrets-to-successful-school-leadership/,1,-5,1,-4,0,0,0,0
MSHA,Direct,/masters-law-enforcement-leadership/transfer-credit/,1,0,3,0,0,0,0,0
Informatics,Direct,/masters-health-informatics/lp/learn-more/,1,,1,,0,,0,
LEPSL,Direct,/become-a-criminal-justice-instructor/,1,-1,1,-1,0,0,0,0
MSAAI,Referral,/ethics-in-artificial-intelligence/,1,-2,1,-4,0,0,0,0
MESH,Organic Search,.translate.goog/sustainability-degree-careers/,1,-2,1,-2,0,0,0,0
Default - (not set),Referral,/admissions/military-veterans/,1,-1,1,-2,0,0,0,0
MSAAI,Paid Search,/nlp-engineer-career/,1,0,1,0,0,0,0,0
Data Science,Organic Search,.translate.goog/applications-of-data-science-in-healthcare/,1,,1,,0,,0,
MSAAI,Direct,/masters-applied-artificial-intelligence/advisory-board/,1,-1,1,-1,0,0,0,0
Data Science,Direct,/classes/applied-predictive-modeling/,1,,1,,0,,0,
MSNNL,Referral,/masters-nursing-leadership/lp/thank-you/,1,,1,,1,,1,
MTS,Direct,/faculty/jeffrey-burns/,1,-1,1,-1,0,0,0,0
MESH,Direct,/search/phone+policy/,1,,1,,0,,0,
LEPSL,Direct,/faculty/manuel-rodriguez/,1,-2,1,-2,0,0,0,0
CyberOps,Organic Search,/lifetime-value-of-a-masters-degree-in-cyber-security/,1,0,1,0,0,0,0,0
MSLDT,Direct,/instructional-design-certificate-vs-masters-degree/,1,-7,1,-12,0,0,0,0
Default - (not set),Direct,/stateauthorization,1,,1,,0,,0,
CyberOps,Unknown - chatgpt.com / (not set),/masters-cyber-security-operations/,1,,1,,0,,0,
MSLDT,Direct,/masters-learning-design-technology/lp/dyna/,1,-42,0,-73,0,-5,0,-0.11627906976744186
MESH,Direct,/faculty/glevys-rondon/,1,-1,1,-2,0,0,0,0
MTS,Organic Search,/classes/christology-who-do-you-say-that-i-am/,1,0,1,0,0,0,0,0
MSAAI,Direct,/artificial-intelligence-/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/amy-sariotti/,1,-1,1,-1,0,0,0,0
MSITL,Direct,/masters-cyber-security-operations/apply/,1,,1,,0,,0,
MSAAI,Direct,/about/state-authorization-status/,1,-2,3,-43,0,0,0,0
LEPSL,Direct,/ambassador/eddie-brock/,1,-1,1,-1,0,0,0,0
Default - (not set),Direct,/masters-applied-data-science/apply/,1,,3,,1,,1,
MTS,Organic Search,/programs/,1,,33,,9,,9,
MSLDT,Organic Search,.translate.goog/create-employee-training-program/,1,-1,2,0,0,0,0,0
Default - (not set),Organic Search,/education-inequity-and-homework/   where was this happeneing,1,,1,,0,,0,
Data Science,Organic Search,/women-in-data-science-where-we-are-where-were-going-and-why-it-matters/,1,-4,1,-2,0,0,0,0
Default - (not set),Direct,rd-protected-page/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/jeff-teza/,1,0,1,1,0,0,0,0
LEPSL,Organic Social,/what-style-police-leadership-most-effective/,1,,1,,0,,0,
MSNP,Referral,/nonprofit-jobs/,1,,1,,0,,0,
CyberOps,Referral,/cyber-security-director/,1,,3,,0,,0,
MSITL,Unknown - Data Not Available / Data Not Available,/resources/free-itl-program-brochure/,1,,1,,0,,0,
MSAAI,Direct,,1,0,6,-2,1,1,1,1
Default - (not set),Direct,/search/Biochemistry+courses/,1,,1,,0,,0,
MED,Direct,/search/should+schools+ban+cell+phones+entirely+or+emphasize+and+teach+responsible+use,1,,1,,0,,0,
MED,Organic Search,/faculty/angelica-sleiman/,1,-3,1,-3,0,0,0,0
MSAAI,Referral,/data-scientist-vs-artificial-intelligence-engineer/,1,-9,1,-10,0,0,0,0
MED,Referral,/beginning-the-new-year-successfully/,1,,2,,0,,0,
Data Science,Referral,/what-is-data-science/,1,,1,,0,,0,
CyberEng,Referral,/cyber-crime-investigator-career/,1,-1,1,-1,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/transfer-credit/,1,,1,,0,,0,
MED,Unknown - copilot.com / (not set),/adaptive-curriculum-for-special-education/,1,,1,,0,,0,
Default - (not set),Organic Search,/organizational-change-strategies/,1,,1,,0,,0,
MED,Organic Search,.translate.goog/differentiated-instruction/,1,-6,1,-8,0,0,0,0
CyberOps,Referral,/cryptographer-career/,1,,1,,0,,0,
MSAAI,Referral,/masters-cyber-security-engineering/,1,,7,,0,,0,
Default - (not set),Display,/tuition-financial-aid/,1,,1,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/nonprofit-cfo-career/,1,,1,,0,,0,
LEPSL,Direct,/faculty/duane-voss/,1,-5,1,-6,0,0,0,0
MSHA,Direct,/advisory-board/vivero/,1,-1,6,4,0,0,0,0
MSITL,Referral,/masters-humanitarian-action/,1,,5,,0,,0,
Default - (not set),Email,/about/,1,,1,,0,,0,
MED,Organic Search,/faculty/krysti-dezonia/,1,,1,,0,,0,
Informatics,Organic Search,/advisory-board/chan/,1,,1,,0,,0,
Default - (not set),Organic Search,/author/michelle-moore/,1,,1,,0,,0,
CyberOps,Paid Search,/masters-cyber-security-engineering/scholarships-and-grants/,1,,2,,0,,0,
MSNNL,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,11,,0,,0,
Default - (not set),Direct,/blog/nonprofit-leadership-and-management/,1,,1,,0,,0,
MSNP,Organic Search,/forms/,1,,2,,1,,1,
MSNP,Organic Search,/masters-humanitarian-action/apply/,1,,3,,0,,0,
MSNP,Email,/masters-nonprofit-leadership-management/app-waiver/,1,,1,,0,,0,
MESH,Direct,/about/state-authorization-status/,1,,6,,0,,0,
Informatics,Unknown - perplexity / (not set),/what-skills-do-you-need-to-work-in-health-care-informatics/,1,,1,,0,,0,
Data Science,Unknown - chatgpt.com / (not set),/masters-applied-data-science/lp/request-info-rv/,1,,1,,0,,0,
Data Science,Unknown - chatgpt.com / (not set),/13-essential-data-science-textbooks/,1,,1,,0,,0,
MTS,Direct,.translate.goog/catholic-charism-comparison/,1,0,1,0,0,0,0,0
Data Science,Direct,/resources/free-ms-ads-program-brochure-thank-you/,1,-1,1,0,1,0,1,0.5
MSITL,Direct,/data-science-masters-degrees-comparison/,1,,0,,0,,0,
MED,Paid Social,/masters-education/specializations/steam/,1,,1,,0,,0,
MESH,Direct,/masters-law-enforcement-leadership/lp/law-enforcement/,1,,9,,0,,0,
MSNNL,Organic Search,/search/Date+made/,1,,1,,0,,0,
MSHA,Organic Search,/forms/msha-application-evaluation/,1,,3,,1,,1,
MSLDT,Organic Search,/ai-for-teachers/,1,,12,,0,,0,
Informatics,Organic Search,/masters-health-informatics/lp/study-health-informatics-old-page/,1,,1,,0,,0,
Default - (not set),Organic Search,/student-support/dr-ramesh-rajagopalan/,1,,1,,0,,0,
MTS,Direct,/masters-theological-studies/lp/dyna/thank-you/,1,-1,6,4,3,3,3,3
Default - (not set),Referral,/admissions/international-students/,1,,1,,0,,0,
MTS,Organic Social,/how-to-get-more-involved-in-church/,1,0,1,0,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/endorsements-testimonials/,1,,1,,0,,0,
MED,Paid Social,/masters-education/specializations/school-leadership/,1,,0,,0,,0,
MSNNL,Unknown - tableposter / offline,/masters-nursing-leadership/lp/dyna/,1,,2,,1,,1,
MSHA,Direct,/masters-law-enforcement-leadership/,1,,12,,0,,0,
MESH,Paid Search,/high-paying-environmental-jobs/,1,,1,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/masters-humanitarian-action/,1,,4,,0,,0,
MSITL,Organic Search,.translate.goog/information-technology-management/,1,0,1,0,0,0,0,0
LEPSL,Organic Search,/police-education-study/,1,-5,1,-7,0,0,0,0
Informatics,Direct,/health-information-technology-jobs-salary/,1,-53,1,-54,0,0,0,0
MSAAI,Unknown - perplexity / (not set),/resources/career-in-ai-webinar/,1,,1,,0,,0,
Default - (not set),Unknown - perplexity / (not set),/tuition-financial-aid/tuition/,1,,1,,0,,0,
CyberEng,Unknown - perplexity / (not set),/masters-cyber-security-engineering/scholarships-and-grants/,1,,1,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/faculty/,1,-20,1,-41,0,0,0,0
MESH,Unknown - chatgpt.com / (not set),/environmental-justice-careers/,1,,1,,0,,0,
Default - (not set),Direct,/search/Benefits+of+multilingualism+/,1,,1,,0,,0,
MSNNL,Direct,/masters-nursing-leadership/apply-for-free-usd-msn-in-nursing-leadership-online/,1,,1,,0,,0,
LEPSL,Direct,/about/,1,,2,,0,,0,
MTS,Direct,/masters-education/specializations/steam/,1,,3,,0,,0,
MESH,Direct,/masters-health-informatics/,1,-2,5,-21,0,0,0,0
"Default - business-entrepreneurship,computer-science,engineering,technology",Direct,/masters-applied-data-science/apply/,1,,10,,2,,2,
LEPSL,Direct,/faculty/todd-oneto/,1,-1,1,-1,0,0,0,0
Default - (not set),Organic Search,/education-inequity-and-homework/. (5 Feb. 2026,1,,1,,0,,0,
MED,Organic Search,.translate.goog/masters-curriculum-instruction/,1,,1,,0,,0,
MESH,Organic Search,/faculty/ali-mariko-dressel/,1,,1,,0,,0,
MSHA,Organic Search,/police-communication-important-today/,1,,2,,0,,0,
MSITL,Direct,/masters-applied-data-science/advisory-board/,1,,3,,0,,0,
MSAAI,Organic Search,/admissions/military-veterans/,1,-1,10,-2,0,-1,0,-0.5
MED,Organic Social,/life-skills-education-in-schools/,1,,2,,0,,0,
MSLDT,Direct,/masters-law-enforcement-leadership/,1,0,5,-15,0,0,0,0
MTS,Unknown - copilot.com / (not set),/why-study-theology/,1,,1,,0,,0,
LEPSL,Organic Search,/first-class-graduates-masters-law-enforcement-leadership/,1,,1,,0,,0,
Data Science,Unknown - chatgpt.com / (not set),/companies-hiring-data-scientists/,1,,1,,0,,0,
LEPSL,Organic Search,/about/online-learning/evaluation-guide/,1,,3,,0,,0,
Default - (not set),Organic Search,/education-inequity-and-homework/https:/ncte.org/blog/2017/03/no-homeworkbeneficial/,1,,2,,0,,0,
CyberOps,Organic Search,/cyber-security-insurance/,1,-1,1,-1,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/advisory-board/,1,,1,,0,,0,
MSHA,Direct,.translate.goog/international-affairs-careers/,1,,1,,0,,0,
Default - (not set),Direct,/about/be-well-usd/,1,,1,,0,,0,
MTS,Direct,/masters-information-technology-leadership/,1,,8,,0,,0,
MED,Organic Search,.translate.goog/steam-education-in-schools/,1,-5,1,-6,0,0,0,0
MSHA,Organic Search,/advisory-board/ocampo/,1,-2,1,-2,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/request-info/,1,-4,4,-1,0,0,0,0
MSAAI,Organic Search,/is-health-informatics-degree-worth-it/,1,,3,,0,,0,
MSNP,Paid Search,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,1,,7,,0,,0,
MSAAI,Paid Search,/masters-health-informatics/health-analytics-track/,1,,13,,0,,0,
MSNP,Paid Search,/masters-nonprofit-leadership-management/faculty/,1,,1,,0,,0,
MED,Organic Social,/educational-resources-for-teachers/,1,-2,1,-1,0,0,0,0
"Default - engineering,healthcare,sustainability",Organic Search,/,1,,11,,1,,1,
Default - (not set),Paid Search,/tuition-financial-aid/financial-aid/,1,-6,1,-6,0,0,0,0
EML,Direct,/advisory-board/jimmy-anklesaria/,1,0,1,0,0,0,0,0
CyberOps,Direct,/blog/page/30/,1,,1,,0,,0,
MED,Direct,/education-inequity-aework/.nd-hom,1,,2,,0,,0,
MED,Direct,/faculty/maria-teresa-casena-bontempo/,1,-1,1,-1,0,0,0,0
MESH,Direct,/faculty/necla-tschirgi/,1,-2,1,-1,0,0,0,0
Informatics,Direct,/gfembed/,1,,3,,0,,0,
MSLDT,Direct,/instructional-designer-vs-elearning-developer/,1,-2,1,-2,0,0,0,0
MSAAI,Direct,/masters-cyber-security-engineering/,1,-6,4,-32,0,0,0,0
MED,Direct,/masters-education/careers/,1,-1,1,-1,0,0,0,0
MESH,Paid Social,/masters-engineering-sustainability-health/apply/,1,,1,,0,,0,
MED,Direct,/resources/online-learning-myths-webinar/,1,-1,1,-1,0,0,0,0
Default - (not set),Direct,/search/Derecho+estadounidense/,1,,2,,0,,0,
CyberEng,Direct,/search/EMployye+theft/,1,,1,,0,,0,
MESH,Direct,/tuition-financial-aid/,1,,3,,0,,0,
LEPSL,Paid Search,/masters-law-enforcement-leadership/transfer-credit/perf-smip/,1,,14,,0,,0,
MSAAI,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,-1,9,5,0,0,0,0
CyberOps,Unknown - chatgpt.com / (not set),/top-cyber-security-threats/,1,,2,,0,,0,
MTS,Direct,y/maureen-day/,1,,1,,0,,0,
CyberEng,Direct,s-cyberwarfare/,1,,1,,0,,0,
Default - (not set),Email,/student-support/the-soles-graduate-student-writing-center/,1,,1,,0,,0,
CyberOps,Email,/masters-cyber-security-operations/lp/smartbrief-display/,1,-2,2,0,1,1,1,1
Default - (not set),Organic Search,/about/career-and-professional-resources/,1,0,1,1,0,0,0,0
MSAAI,Organic Search,/search/NLP+pros+and+cons/,1,,1,,0,,0,
MSAAI,Organic Search,/search/Natural+language+processing/,1,,1,,0,,0,
MSNP,Paid Search,/masters-engineering-sustainability-health/lp/ppc/,1,0,3,0,0,0,0,0
Data Science,Paid Social,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,2,,0,,0,
Data Science,Direct,/data-science-scholarships/,1,-3,1,-2,0,0,0,0
MSAAI,Organic Search,/search/What+are+some+cons+for+using+natural+language+precossing/,1,,1,,0,,0,
Default - (not set),Organic Search,/student-support/copley-library/,1,-2,1,-1,0,0,0,0
MTS,Paid Search,/why-study-theology/,1,-3,11,7,1,1,1,1
MESH,Paid Social,/masters-engineering-sustainability-health/,1,,2,,0,,0,
LEPSL,Paid Social,/masters-law-enforcement-leadership/faculty/,1,,1,,0,,0,
MTS,Referral,/masters-theological-studies/lp/ppc/,1,,1,,0,,0,
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/study-healthcare-analytics/,1,,6,,1,,1,
MSLDT,Direct,.translate.goog/instructional-designer-job/,1,,1,,0,,0,
MED,Direct,/faculty/sobeida-velazquez/,1,0,1,0,0,0,0,0
MSHA,Unknown - chatgpt.com / (not set),/humanitarian-crises-around-the-world/,1,,1,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/nonprofit-leadership/,1,,1,,0,,0,
Default - (not set),Direct,/lean-startup-methodology-explained/,1,,1,,0,,0,
CyberOps,Direct,/using-biomimicry-to-combat-cyber-security-attacks-using-biomimicry-to-combat-cyber-security-attacks,1,,1,,0,,0,
MSNP,Direct,/search/roxanne+morrison/page/1/,1,,7,,0,,0,
CyberEng,Email,/how-to-become-a-cyber-threat-hunter/,1,,1,,0,,0,
CyberEng,Organic Search,/is-cyber-security-hard/,1,,1,,0,,0,
MESH,Organic Search,/classes/environmental-justice/,1,-9,1,-15,0,0,0,0
MTS,Organic Search,.translate.goog/how-to-get-more-involved-in-church/,1,-5,1,-5,0,0,0,0
MTS,Referral,/masters-theological-studies/classes/,1,-1,4,-3,0,0,0,0
Default - (not set),Referral,/leadership-management/,1,,1,,0,,0,
MSLDT,Email,/masters-learning-design-technology/transfer-credit/,1,,0,,0,,0,
Default - (not set),Direct,/employer-partnership/apsi/,1,,1,,0,,0,
MSNP,Direct,/nonprofit-careers/,1,,1,,0,,0,
MSAAI,Unknown - copilot.com / (not set),/artificial-intelligence-scholarships/,1,,1,,0,,0,
MSLDT,Referral,/search/elearning+design/,1,,1,,0,,0,
MSLDT,Referral,/instructional-design-courses/,1,,1,,0,,0,
Informatics,Direct,/online-programs/,1,-2,3,-5,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-operations/student-services/,1,-1,1,-1,0,0,0,0
Default - (not set),Organic Search,/top-100-cybersecurity-companies/,1,,2,,0,,0,
Default - (not set),Referral,/contact-us/,1,,2,,0,,0,
Default - (not set),Organic Social,/tuition-financial-aid/additional-funding-options/,1,,1,,0,,0,
LEPSL,Organic Search,/using-education-ease-police-community-tensions-produce-effective-police-force/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/randy-moody/,1,0,1,0,0,0,0,0
MED,Direct,/search/When+your+slow+on+doing+homework+/,1,,1,,0,,0,
MSAAI,Organic Search,/masters-cyber-security-engineering/apply/,1,,8,,0,,0,
MED,Organic Search,/search/Share+of+the+population+Share+of+the+population+using+the+Internet+using+the+Internet+Share+of+the+population+using+the+Internet/,1,,1,,0,,0,
MTS,Referral,/ways-to-deepen-your-faith/,1,0,1,0,0,0,0,0
MSAAI,Paid Search,/resources/free-ms-aai-program-brochure/,1,-3,0,-1,0,0,0,0
MSNP,Paid Search,/programs/,1,0,5,-4,0,0,0,0
Informatics,Paid Search,/masters-applied-data-science/classes/,1,,3,,0,,0,
MSLDT,Paid Search,/tuition-financial-aid/,1,,14,,2,,2,
LEPSL,Referral,/masters-law-enforcement-leadership/lp/law-enforcement/,1,0,2,-6,0,0,0,0
CyberOps,Direct,/network-forensics/,1,,1,,0,,0,
Informatics,Direct,/search/Health+informatics+Developer/,1,,1,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/nonprofit-executive-director/,1,,1,,0,,0,
MED,Unknown - perplexity / (not set),/brain-based-learning/,1,,2,,0,,0,
MED,Email,/classes/leading-professional-learning-communities/,1,,0,,0,,0,
MED,Direct,/search/do+I+need+homework/,1,,4,,0,,0,
MSAAI,Display,/masters-applied-artificial-intelligence/classes/,1,-3,1,-4,0,0,0,0
Informatics,Direct,/data-science-health-care/,1,-22,1,-21,0,0,0,0
EML,Direct,/engineering/,1,,4,,0,,0,
MESH,Direct,/resources/planets-most-urgent-challenges-thank-you/,1,,1,,1,,1,
MSHA,Email,/masters-humanitarian-action/app-waiver/,1,,1,,0,,0,
"Default - engineering,healthcare,sustainability",Direct,/resources/meeting-the-planets-most-urgent-challenges/,1,-2,1,-1,0,0,0,0
Default - (not set),Direct,/wp-content/uploads/2015/09/scienceart,1,,1,,0,,0,
MSNP,Organic Search,/faculty/tesa-tinkler/,1,,1,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/lp/instructional-design-for-teachers/,1,,3,,0,,0,
MED,Organic Search,/usd-graduates-lead-schools-toward-greater-inclusion/,1,,1,,0,,0,
Informatics,Organic Search,/tuition-financial-aid/tuition/,1,,0,,0,,0,
LEPSL,Organic Search,/ambassador/andrew-leyva/,1,-3,1,-3,0,0,0,0
MSITL,Direct,/enterprise-it-management-guide/,1,,1,,0,,0,
MSAAI,Direct,/faculty/erin-cooke/,1,,1,,0,,0,
MSAAI,Organic Search,.translate.goog/introduction-to-computer-vision/,1,,1,,0,,0,
MESH,Paid Social,/masters-health-informatics/lp/health-informatics-for-nurses/,1,,2,,0,,0,
MSNNL,Paid Search,/admissions/,1,,4,,0,,0,
CyberEng,Direct,/faculty/nahid-farhady/,1,,1,,0,,0,
MSAAI,Direct,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,1,,4,,0,,0,
Data Science,Organic Search,/masters-cyber-security-engineering/classes/,1,,1,,0,,0,
Default - (not set),Direct,/masters-applied-data-science/classes/,1,,4,,0,,0,
Informatics,Direct,/masters-health-informatics/faculty/,1,-6,1,-5,0,0,0,0
Informatics,Organic Social,/health-information-technology-jobs-salary/,1,,2,,0,,0,
Data Science,Unknown - optin monster / exit overlay,/masters-applied-data-science/lp/study-data-science/,1,,0,,0,,0,
MSNP,Direct,/masters-law-enforcement-leadership/classes/,1,,5,,0,,0,
MSAAI,Unknown - perplexity / (not set),/resources/ai-checklist-thank-you/,1,,1,,1,,1,
MSAAI,Unknown - perplexity / (not set),/ai-ethicist-career/,1,,1,,0,,0,
Default - (not set),Organic Search,.translate.goog/what-is-data-science/,1,,3,,0,,0,
MSLDT,Direct,/education/,1,,5,,0,,0,
MSLDT,Organic Search,/masters-information-technology-leadership/,1,,0,,0,,0,
Default - (not set),Direct,/organizational-change-strategies/,1,,1,,0,,0,
CyberEng,Referral,/cyber-threat-intelligence-analyst/,1,-4,1,-7,0,0,0,0
"Default - computer-science,engineering,technology",Direct,/usd-gradright-partnership/,1,,1,,0,,0,
Default - (not set),Direct,/wp-content/uploads/2020/12/aG93LXRvLW,1,,1,,0,,0,
LEPSL,Organic Search,/faculty/jay-bishop/,1,-2,1,-3,0,0,0,0
LEPSL,Direct,/police-continuing-education/,1,,1,,0,,0,
MED,Organic Search,/resources/guide-to-teaching-styles-thank-you/,1,0,3,1,0,0,0,0
EML,Unknown - chatgpt.com / (not set),/masters-engineering-management-leadership/,1,,1,,0,,0,
Informatics,Direct,/masters-cyber-security-operations/,1,,5,,0,,0,
MSNNL,Organic Search,/classes/health-care-information-and-communication-management-practicum/,1,,1,,0,,0,
Informatics,Organic Search,/masters-applied-data-science/apply/,1,,8,,0,,0,
MSLDT,Unknown - copilot.com / (not set),/addie-model-instructional-design/,1,,1,,0,,0,
MSNP,Referral,/nonprofit-operations-career/,1,,4,,0,,0,
Default - (not set),Direct,/education-inequity-and-homework/https:https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/,1,,1,,0,,0,
CyberOps,Organic Search,/cyber-security-salaries-make-case-for-masters/,1,-21,1,-30,0,0,0,0
Default - (not set),Email,/resources/cyber-security-careers-webinar-thank-you/,1,,1,,0,,0,
MSITL,Unknown - perplexity / (not set),/it-organizational-structure/,1,,1,,0,,0,
CyberEng,Email,/masters-cyber-security-engineering/,1,-8,3,-6,0,0,0,0
LEPSL,Paid Social,/masters-law-enforcement-leadership/lp/thank-you/,1,,1,,1,,1,
MESH,Organic Search,/faculty/susan-abookire/,1,,3,,0,,0,
MED,Paid Search,/masters-applied-data-science/apply/,1,,5,,1,,1,
MSNP,Direct,/masters-information-technology-leadership/,1,0,2,-24,0,0,0,0
EML,Paid Search,/engineering-management-leadership-certifications/,1,,3,,0,,0,
LEPSL,Organic Search,/faculty/john-cregan/,1,,3,,0,,0,
MSLDT,Paid Search,/masters-learning-design-technology/apply/,1,-1,1,-1,0,0,0,0
MED,Direct,/search/Is+homework+nessecary/,1,,1,,0,,0,
Default - (not set),Organic Search,/should-you-become-a-cyber-security-engineer/,1,,8,,2,,2,
MED,Direct,/blog/education/page/6,1,,1,,0,,0,
MSITL,Organic Search,/enterprise-it-management-guide/,1,,1,,0,,0,
MSNP,Direct,/business-entrepreneurship/,1,,7,,0,,0,
CyberOps,Direct,/information-security-analyst/,1,,1,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/lp/law-enforcement/,1,0,2,1,0,0,0,0
MSAAI,Direct,/classes/neural-networks-and-deep-learning-maai-511/,1,0,1,0,0,0,0,0
MSLDT,Paid Search,/masters-engineering-management-leadership/lp/ppc/,1,-5,7,-33,0,0,0,0
CyberOps,Unknown - perplexity / (not set),/cybersecurity-analyst-career-guide/,1,,1,,0,,0,
MSAAI,Paid Search,/masters-engineering-sustainability-health/let-us-pay-for-your-msesh-program-application-fee/,1,,3,,1,,1,
MSITL,Direct,/msit-vs-mba-degree/,1,,1,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/transfer-credit/fbina/,1,-1,1,0,0,0,0,0
MSNNL,Display,/masters-nursing-leadership/lp/thank-you/,1,,1,,0,,0,
MSAAI,Unknown - perplexity / (not set),/machine-learning-podcast/,1,,1,,0,,0,
Default - (not set),Organic Search,/admissions/international-studies-at-university-of-san-diego/,1,,2,,0,,0,
Default - (not set),Referral,/best-jobs-in-cyber-security/,1,,3,,0,,0,
MSAAI,Organic Search,/the-two-worlds-of-the-cio-in-applying-ai/,1,-1,1,-1,0,0,0,0
MSITL,Organic Search,/sre-vs-devops/,1,,1,,0,,0,
MESH,Referral,/masters-engineering-sustainability-health/lp/dyna/,1,-2,1,-8,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/testimonials/,1,0,1,0,0,0,0,0
MTS,Direct,/online-mts-benefits/,1,,1,,0,,0,
LEPSL,Direct,/resources/lepsl-program-webinar/,1,,1,,0,,0,
LEPSL,Email,/police-management-training/,1,,1,,0,,0,
MSNNL,Organic Search,s-nursing-leadership/,1,,3,,0,,0,
MSAAI,Organic Social,/application-of-ai-in-robotics/,1,0,1,0,0,0,0,0
CyberEng,Direct,/classes/cybersecurity-network-defense/,1,,1,,0,,0,
Default - (not set),Organic Social,/how-to-become-an-entrepreneur/,1,,1,,0,,0,
MED,Direct,/faculty-spotlight-chris-garcia/,1,-1,1,-1,0,0,0,0
MSNP,Direct,/employer-partnership/,1,0,12,1,0,0,0,0
CyberOps,Referral,/cyber-security-scholarships/,1,,1,,0,,0,
MSNP,Paid Search,/masters-humanitarian-action/lp/humanitarian-action/,1,0,7,-9,0,-1,0,-1
MED,Email,/substitute-teacher-tips/,1,,1,,0,,0,
"Default - business-entrepreneurship,computer-science,engineering,technology",Direct,/resources/msads-request-program-brochure/,1,,3,,1,,1,
EML,Direct,/search/project+manager/,1,,1,,0,,0,
MTS,Paid Search,/theology-careers/,1,0,1,0,0,0,0,0
MSNNL,Paid Search,/search/transcript/,1,,1,,0,,0,
MTS,Paid Search,/masters-nonprofit-leadership-management/lp/ppc/,1,,22,,0,,0,
MSAAI,Unknown - zalo / zalo,/artificial-intelligence-education/,1,-19,1,-26,0,0,0,0
MSAAI,Unknown - perplexity / (not set),/artificial-intelligence-jobs/,1,,1,,0,,0,
CyberOps,Display,/masters-cyber-security-operations/,1,,1,,0,,0,
MSLDT,Unknown - chatgpt.com / (not set),/career-changes-for-teachers/,1,,1,,0,,0,
Data Science,Organic Search,/resources/data-science-self-assessment/,1,-4,2,-2,0,0,0,0
MSLDT,Direct,/faculty/lisa-evans/,1,-2,2,-1,0,0,0,0
MESH,Unknown - copilot.com / (not set),/sustainability-scholarships/,1,,1,,0,,0,
MSHA,Direct,.translate.goog/examples-of-social-change/,1,,1,,0,,0,
Default - (not set),Direct,/artificial-intelligence-education/#:~:text=Language%20Learning:%20AI%20tools%20like%20Duolingo%20use%20adaptive%20algorithms%20to%20personalize%20language%20learning%20experiences,1,,1,,0,,0,
Default - (not set),Direct,/blog/innovation-technology-and-entrepreneurship/\,1,,1,,0,,0,
Default - (not set),Organic Search,/blog/leadership-management/,1,,1,,0,,0,
MED,Organic Search,/resources/10-traits-of-successful-school-leaders-thank-you/,1,0,1,-1,1,1,1,1
MSAAI,Unknown - chatgpt.com / (not set),/ai-trainer/,1,,1,,0,,0,
