program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
Informatics,Organic Search,/how-to-become-a-nurse-educator/,3,,2,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/fbina/,3,2,3,1,0,0,0,0
MESH,Referral,/sustainability-degree-options/,3,,2,,0,,0,
MED,Direct,/masters-education/faculty/,3,-6,5,-1,0,0,0,0
MSNP,Organic Search,/grant-writing-for-nonprofits/,3,-47,4,-52,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/faculty/,3,-20,3,-21,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/endorsements-testimonials/,3,-15,3,-19,0,0,0,0
MSAAI,Organic Search,/masters-artificial-intelligence-vs-data-science/,3,-37,3,-48,0,0,0,0
LEPSL,Organic Search,/ambassador/eric-noble/,3,2,3,2,0,0,0,0
LEPSL,Organic Search,/faculty/matthew-odeane/,3,-14,3,-14,0,0,0,0
MSAAI,Organic Search,.translate.goog/machine-learning-podcast/,3,1,3,1,0,0,0,0
Default - (not set),Organic Search,/blue-leadership-podcast/,3,-2,2,-8,0,0,0,0
CyberOps,Organic Search,/classes/enterprise-security-architecture/,3,,2,,0,,0,
MTS,Direct,/masters-engineering-management-leadership/curriculum/,3,,6,,0,,0,
LEPSL,Organic Search,/lepsl-first-student-ryan-opeka/,3,,7,,0,,0,
MTS,Paid Search,/masters-theological-studies/faculty/,3,2,2,2,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/lp/instructional-design-for-teachers/,3,,2,,0,,0,
Data Science,Direct,/how-to-become-database-developer/,3,-6,3,-7,0,0,0,0
MESH,Organic Social,/resources/sustainability-careers-ebook-thank-you/,3,,2,,2,,0.6666666666666666,
MED,Unknown - perplexity / (not set),/teacher-centered-vs-student-centered-learning/,3,,4,,0,,0,
MSNP,Direct,/masters-engineering-sustainability-health/apply/,3,,8,,0,,0,
MSAAI,Organic Search,/impact-of-chatgpt-on-ai-careers/,3,-10,4,-14,0,0,0,0
MSNP,Organic Search,/faculty/andrea-boozer/,3,,2,,0,,0,
MSNNL,Direct,/faculty/sheree-scott/,3,,3,,0,,0,
MED,Organic Search,/education-inequity-and-homework./,3,,3,,0,,0,
EML,Organic Search,/head-of-product-career/,3,2,5,4,1,1,0.3333333333333333,0.3333333333333333
Informatics,Direct,/admissions/how-to-apply/,3,2,9,5,0,0,0,0
MSLDT,Direct,/instructional-design-best-practices/,3,-13,2,-14,0,0,0,0
CyberEng,Unknown - Data Not Available / Data Not Available,/masters-cyber-security-engineering/lp/cyber-security-engineering/,3,-11,6,-34,0,-3,0,-0.21428571428571427
MESH,Direct,/blog-msph-vs-mph-degree-comparison/,3,-16,7,-10,0,0,0,0
MSNP,Unknown - facebook / social,/masters-nonprofit-leadership-management/,3,,3,,0,,0,
Default - (not set),Organic Search,/top-cyber-security-threats/,3,,8,,0,,0,
Informatics,Referral,/what-is-health-informatics/,3,2,2,1,0,0,0,0
MESH,Organic Search,.translate.goog/best-sustainability-podcasts/,3,,3,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/request-info/,3,,4,,0,,0,
Default - (not set),Organic Search,/best-jobs-for-mba-graduates/,3,-5,3,-5,0,0,0,0
MESH,Organic Search,/faculty/roman-sidortsov/,3,-4,3,-4,0,0,0,0
MSAAI,Organic Search,/aws-azure-gcp-certification/,3,-12,3,-15,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/masters-applied-artificial-intelligence/apply/,3,,3,,0,,0,
LEPSL,Organic Search,/faculty/adolfo-gonzales/,3,-3,4,-2,0,0,0,0
MSITL,Referral,/it-management-leadership-certifications/,3,2,4,3,0,0,0,0
LEPSL,Direct,/criminal-justice-masters-degree-comparison/,3,-10,3,-12,0,0,0,0
MESH,Organic Search,/masters-engineering-sustainability-health/mesh-combined-degree/,3,2,6,4,1,1,0.3333333333333333,0.3333333333333333
Default - (not set),Direct,/blog/sustainability/,3,2,3,2,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/lp/thank-you/,3,1,3,-9,3,3,1,1
Default - (not set),Unknown - Data Not Available / Data Not Available,/,3,,10,,0,,0,
MSNNL,Unknown - Data Not Available / Data Not Available,/masters-nursing-leadership/nursing-educator-track/,3,,8,,0,,0,
Default - (not set),Organic Search,/contact-us-thank-you/,3,,4,,3,,1,
MSLDT,Direct,/instructional-design-masters-degree-worth-it/,3,-1,3,-3,0,0,0,0
CyberEng,Organic Social,/summer-cyber-security-program/,3,,3,,0,,0,
EML,Direct,/employer-partnership/axos/,3,,11,,0,,0,
EML,Direct,/masters-engineering-management-leadership/app-waiver/,3,,3,,0,,0,
Data Science,Direct,/masters-applied-data-science/advisory-board/,3,-6,3,-8,0,0,0,0
"Default - computer-science,engineering,technology",Organic Search,/usd-gradright-partnership/,3,,3,,0,,0,
CyberOps,Email,/masters-cyber-security-operations/classes/,2,,2,,0,,0,
MED,Organic Search,.translate.goog/teacher-resume-examples/,2,-1,2,-1,0,0,0,0
MSITL,Paid Search,/search/NDG+Linux/,2,,2,,0,,0,
MSHA,Organic Search,.translate.goog/humanitarian-careers/,2,-38,2,-43,0,0,0,0
MESH,Direct,/faculty/georgina-yeboah/,2,,2,,0,,0,
MED,Organic Search,/masters-education/masters-education-resources/,2,1,1,0,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-engineering/,2,-11,4,-46,0,0,0,0
CyberEng,Organic Search,/faculty/haydar-majeed/,2,,3,,0,,0,
EML,Organic Social,/future-engineering-trends/,2,,1,,0,,0,
Default - (not set),Organic Search,/faculty/dr-venkat-shastri/,2,0,2,0,0,0,0,0
MSITL,Organic Search,/information-technology-scholarships/,2,-1,2,-1,0,0,0,0
MED,Organic Search,/resources/inside-look-med-webinar/,2,-2,3,-3,0,-1,0,-0.25
Default - (not set),Referral,/masters-applied-data-science/,2,,8,,0,,0,
CyberEng,Display,/masters-cyber-security-engineering/apply/,2,,2,,0,,0,
MSNNL,Organic Search,/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/_,2,,3,,0,,0,
Data Science,Direct,/data-architect-career/,2,-7,2,-10,0,0,0,0
Informatics,Paid Search,/mha-vs-mph-vs-ms-health-informatics/,2,0,2,0,0,0,0,0
MSNNL,Email,/masters-nursing-leadership/classes/,2,,1,,0,,0,
CyberOps,Email,/cyber-security-information-security-network-security/,2,,2,,0,,0,
LEPSL,Email,/classes/organizational-leadership/,2,,2,,0,,0,
Default - (not set),Direct,/masters-cyber-security-operations/student-services/,2,,19,,0,,0,
Default - (not set),Direct,/masters-cyber-security-engineering/classes/,2,,5,,0,,0,
Informatics,Organic Search,/nursing-informatics-vs-health-informatics/,2,-20,2,-27,0,0,0,0
MSLDT,Referral,/what-is-instructional-design-examples/,2,-28,2,-25,0,0,0,0
MTS,Direct,/franciscan-theology-reading-list/,2,,2,,0,,0,
MED,Direct,"/search/Emotional+effects+of+frequent+classroom+transitions+(subs,+schedule+change,+new+teacher)/",2,,3,,0,,0,
MED,Direct,.translate.goog/best-masters-degrees-for-teachers/,2,-1,2,-1,0,0,0,0
MSAAI,Referral,.translate.goog/ai-governance/,2,,2,,0,,0,
Default - (not set),Referral,/student-support/one-stop-student-center/,2,,3,,0,,0,
MSITL,Organic Search,.translate.goog/information-technology-trends/,2,0,2,0,0,0,0,0
LEPSL,Direct,/law-enforcement-education-solve-community-problems/,2,,0,,0,,0,
Default - (not set),Organic Search,/faculty/bharath-inti/,2,,2,,0,,0,
CyberOps,Organic Search,.translate.goog/malware-analyst-career-guide/,2,-10,2,-13,0,0,0,0
MED,Organic Social,/masters-education/,2,-1,2,-6,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/lp/instructional-design-for-teachers/,2,,3,,0,,0,
MED,Unknown - perplexity / (not set),/life-skills-education-in-schools/,2,,2,,0,,0,
Informatics,Email,/masters-health-informatics/apply/,2,-15,4,-13,0,0,0,0
CyberOps,Direct,/cyber-security-auditor-career-guide/,2,-8,2,-12,0,0,0,0
MED,Paid Social,/masters-education/apply/,2,,2,,0,,0,
CyberOps,Direct,/is-a-cyber-security-engineering-degree-right-for-you/,2,-3,2,-3,0,0,0,0
MESH,Organic Search,.translate.goog/sustainability-consultant-career/,2,0,2,1,0,0,0,0
MSLDT,Direct,/instructional-design-cover-letter-guide/,2,,2,,0,,0,
LEPSL,Organic Search,/ambassador/jeff-strossner/,2,0,3,1,0,0,0,0
Data Science,Organic Search,/classes/applied-predictive-modeling/,2,,3,,0,,0,
MSAAI,Direct,/business-intelligence-analyst-career/,2,-5,1,-6,0,0,0,0
Data Science,Organic Search,/advisory-board/jules-malin/,2,-1,2,-1,0,0,0,0
MSHA,Referral,/social-advocacy-definition/,2,,2,,0,,0,
Default - (not set),Organic Search,/student-support/career-development-center/,2,-3,2,-3,0,0,0,0
Default - (not set),Organic Search,.translate.goog/transformational-leadership/,2,-1,2,-1,0,0,0,0
Default - (not set),Organic Search,/masters-applied-data-science/,2,,6,,0,,0,
MSITL,Organic Search,/sre-vs-devops/,2,-9,2,-14,0,0,0,0
CyberEng,Display,/masters-cyber-security-engineering/,2,,4,,0,,0,
Data Science,Direct,/data-science-bootcamps/,2,-12,2,-12,0,0,0,0
Default - (not set),Direct,/bachelors-nursing/,2,,6,,1,,0.5,
LEPSL,Organic Search,/faculty/pat-norris/,2,0,2,0,0,0,0,0
MED,Organic Search,/faculty/michael-salamanca/,2,,2,,0,,0,
Informatics,Direct,/faculty/razel-milo/,2,,2,,0,,0,
MESH,Direct,/masters-engineering-sustainability-health/ig/,2,,11,,0,,0,
MED,Referral,/cooperative-learning-strategies/,2,-13,2,-14,0,0,0,0
MSHA,Paid Search,/masters-humanitarian-action/classes/,2,,5,,0,,0,
CyberOps,Organic Search,/search/Information+security+analyst/,2,,2,,0,,0,
Default - (not set),Organic Search,/masters-cyber-security-engineering/program-outcomes/,2,,3,,0,,0,
Default - (not set),Direct,/employer-partnership/artemis-consulting/,2,,4,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/perf-smip/,2,-11,3,-19,0,0,0,0
CyberEng,Organic Search,.translate.goog/black-vs-gray-vs-white-hat-hackers/,2,-3,2,-5,0,0,0,0
MED,Referral,/resources/free-med-program-brochure-thank-you/,2,,1,,1,,0.5,
MESH,Direct,.translate.goog/ngo-careers/,2,-25,2,-28,0,0,0,0
Informatics,Referral,/,2,1,4,2,0,0,0,0
Default - (not set),Referral,/masters-applied-artifical-intelligence/,2,,2,,0,,0,
MSHA,Paid Search,/masters-humanitarian-action/apply/,2,-3,1,-3,0,0,0,0
MSHA,Referral,/humanitarian-careers/,2,1,2,0,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/command-college/,2,1,6,5,0,0,0,0
LEPSL,Direct,/resources/law-enforcement-careers-ebook-thank-you/,2,,2,,2,,1,
LEPSL,Direct,/ambassador/james-britt/,2,,2,,0,,0,
MSAAI,Unknown - chatgpt.com / (not set),/artificial-intelligence-bootcamps/,2,,2,,0,,0,
MSNNL,Paid Search,/masters-health-informatics/lp/health-informatics-for-nurses/,2,-2,14,-2,1,1,0.5,0.5
MSNP,Organic Search,/international-affairs-careers/,2,,4,,0,,0,
Informatics,Organic Search,/masters-health-informatics/testimonials/,2,0,1,0,0,0,0,0
MESH,Organic Search,/classes/environmental-justice/,2,-2,2,-8,0,0,0,0
MED,Organic Search,/faculty/tess-reid/,2,1,3,2,0,0,0,0
Default - (not set),Direct,/blog/,2,0,6,0,0,-1,0,-0.5
MSAAI,Direct,.translate.goog/artificial-intelligence-education/,2,-37,2,-43,0,0,0,0
MSNNL,Direct,/programs/,2,,4,,0,,0,
MTS,Direct,/masters-humanitarian-action/,2,,63,,0,,0,
LEPSL,Paid Social,/masters-law-enforcement-leadership/transfer-credit/,2,,2,,0,,0,
LEPSL,Organic Search,/faculty/tory-kornblum/,2,-9,2,-10,0,0,0,0
MSLDT,Paid Search,/masters-learning-design-technology/apply/,2,0,0,-1,0,0,0,0
Data Science,Referral,/masters-applied-data-science/careers/,2,,2,,0,,0,
LEPSL,Referral,/masters-law-enforcement-leadership/classes/,2,0,1,1,0,0,0,0
MSNNL,Organic Search,/classes/advanced-pathophysiology/,2,-5,2,-7,0,0,0,0
MESH,Organic Social,/masters-engineering-sustainability-health/classes/,2,,2,,0,,0,
Default - (not set),Organic Search,/about/online-learning/course-experience/,2,-1,3,-2,0,0,0,0
Data Science,Organic Search,/masters-data-analytics-worth-it/,2,-24,2,-26,0,0,0,0
CyberOps,Organic Search,/faculty/matthew-d-hollandsworth-ph-d/,2,,2,,0,,0,
MSAAI,Organic Search,/education/,2,,6,,0,,0,
MED,Referral,/resources/the-complete-list-of-teaching-methods/,2,,2,,0,,0,
LEPSL,Organic Search,/faculty/steven-weiss/,2,-1,3,0,0,0,0,0
MSAAI,Organic Search,.translate.goog/business-intelligence-analyst-career/,2,-2,2,-2,0,0,0,0
MTS,Direct,/faculty/patty-jimenez/,2,,2,,0,,0,
MSHA,Direct,/masters-humanitarian-action/lp/dyna/,2,-7,2,-11,0,-1,0,-0.1111111111111111
MSAAI,Direct,/faculty/andrew-van-benschoten/,2,-2,1,-2,0,0,0,0
MESH,Organic Search,/faculty/rita-armstrong/,2,,4,,0,,0,
CyberEng,Direct,/chief-risk-officer/,2,-4,2,-6,0,0,0,0
MSLDT,Unknown - perplexity / (not set),/instructional-design-interview-questions/,2,,3,,0,,0,
CyberEng,Display,/masters-cyber-security-engineering/classes/,2,,2,,0,,0,
MSHA,Direct,/humanitarian-crises-around-the-world/,2,1,2,1,0,0,0,0
CyberOps,Paid Search,/masters-cyber-security-operations/let-us-pay-for-your-csol-program-application-fee/,2,1,2,0,1,1,0.5,0.5
Data Science,Organic Search,/when-inference-meets-prediction-navigating-the-line-between-statistical-models-and-machine-learning/,2,,2,,0,,0,
Informatics,Organic Search,/online-programs/,2,0,10,-3,0,0,0,0
Data Science,Unknown - Data Not Available / Data Not Available,/masters-applied-data-science/classes/,2,,1,,0,,0,
Informatics,Organic Social,/masters-health-informatics/lp/health-informatics-for-nurses/,2,-2,2,-2,0,0,0,0
LEPSL,Referral,/risk-management-in-law-enforcement/,2,0,1,-1,0,0,0,0
MSHA,Direct,/masters-cyber-security-operations/let-us-pay-for-your-csol-program-application-fee/,2,,6,,0,,0,
MSAAI,Organic Search,.translate.goog/artificial-intelligence-jobs/,2,-42,2,-48,0,0,0,0
Default - (not set),Direct,/faculty/carlton-c-oneal/,2,1,2,1,0,0,0,0
MSNNL,Direct,/masters-applied-artificial-intelligence/apply/,2,,5,,0,,0,
Informatics,Direct,/admissions/,2,0,13,3,0,0,0,0
MED,Direct,/masters-cyber-security-operations/testimonials/,2,,4,,0,,0,
LEPSL,Direct,/ambassador/david-duran/,2,,2,,0,,0,
MTS,Unknown - chatgpt.com / (not set),/liturgy-of-the-hours/,2,,2,,0,,0,
MSAAI,Referral,/ai-governance/,2,-4,2,-5,0,0,0,0
LEPSL,Organic Search,/decision-making-authority-sid-heal/,2,-3,2,-3,0,0,0,0
MTS,Organic Search,.translate.goog/ways-to-deepen-your-faith/,2,,2,,0,,0,
Default - (not set),Organic Search,/author/joseph-lathan/,2,,2,,0,,0,
CyberOps,Direct,/how-to-become-a-security-consultant-career-guide/,2,-11,2,-14,0,0,0,0
Default - (not set),Organic Search,/is-homework-necessary/,2,,1,,0,,0,
Default - (not set),Paid Social,/online-programs/,2,,2,,0,,0,
MSHA,Email,/masters-humanitarian-action/classes/,2,,2,,0,,0,
"Default - business-entrepreneurship,computer-science,technology",Organic Search,/is-a-masters-in-data-science-worth-it/,2,,2,,0,,0,
CyberOps,Organic Search,/cyber-security-director/,2,,2,,0,,0,
CyberEng,Organic Search,/chief-information-security-officer/,2,-7,2,-7,0,0,0,0
MESH,Unknown - ig / social,/masters-engineering-sustainability-health/resources/,2,,4,,0,,0,
MTS,Organic Search,.translate.goog/liturgy-of-the-hours/,2,,2,,0,,0,
Data Science,Organic Search,.translate.goog/data-science-careers/,2,,2,,0,,0,
Data Science,Organic Search,/classes/foundations-of-data-science-and-data-ethics-mads-501/,2,1,4,3,0,0,0,0
MED,Organic Search,/faculty/sobeida-velazquez/,2,0,2,0,0,0,0,0
Default - (not set),Direct,/organizational-change-strategies/,2,,2,,0,,0,
MSITL,Unknown - Data Not Available / Data Not Available,/masters-information-technology-leadership/lp/ppc/,2,-8,6,-7,1,1,0.5,0.5
Informatics,Referral,/masters-health-informatics/health-analytics-track/,2,1,1,-1,0,0,0,0
MESH,Referral,/masters-engineering-sustainability-health/faculty/,2,1,2,-1,0,0,0,0
MSAAI,Organic Search,/faculty/david-friesen/,2,,2,,0,,0,
Informatics,Organic Search,/masters-health-informatics/faculty/,2,-3,2,-9,0,0,0,0
Default - (not set),Paid Search,/contact-us/,2,,2,,0,,0,
LEPSL,Direct,/admissions/,2,-2,6,-10,0,0,0,0
MSAAI,Organic Search,.translate.goog/ai-prompt-engineer/,2,0,2,0,0,0,0,0
MSAAI,Organic Search,/harnessing-the-power-of-generative-ai-tools-at-usd-ms-in-aai-program/,2,-1,10,6,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/cyber-security-pathway/,2,,2,,0,,0,
Default - (not set),Email,/case-career-cyber-security-engineer/,2,,2,,0,,0,
Default - (not set),Organic Search,/top-100-cybersecurity-companies/,2,,5,,0,,0,
MSHA,Email,/masters-humanitarian-action/apply/,2,,2,,0,,0,
MSNNL,Direct,/resources/nurse-leader-career-paths-opportunities/,2,,3,,0,,0,
Informatics,Direct,/how-to-become-a-nurse-educator/,2,,2,,0,,0,
MSITL,Referral,/it-leadership-skills/,2,,1,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/ambassadors/,2,,2,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/thank-you/,2,-1,15,12,3,3,1.5,1.5
Default - (not set),Organic Search,/blog/business-entrepreneurship/,2,,1,,0,,0,
MSAAI,Organic Search,/admissions/,2,1,9,6,0,0,0,0
MSAAI,Organic Search,/masters-applied-data-science/,2,-4,9,-25,0,-3,0,-0.5
Default - (not set),Organic Search,/blog/computer-science/,2,,2,,0,,0,
MTS,Unknown - ig / social,/masters-theological-studies/resources/,2,,2,,0,,0,
MED,Unknown - chatgpt.com / (not set),/educational-resources-for-teachers/,2,,2,,0,,0,
MSHA,Organic Social,/social-advocacy-definition/,2,,2,,0,,0,
MSAAI,Referral,/entry-level-ai-careers/,2,0,2,0,0,0,0,0
MSITL,Referral,/resources/free-msitl-program-brochure-thank-you/,2,,6,,0,,0,
Default - (not set),Direct,/how-to-be-innovative-at-work/,2,,2,,0,,0,
MED,Paid Search,/masters-education/specializations/curriculum-and-instruction/,2,0,1,0,0,0,0,0
Default - (not set),Paid Search,/admissions/international-students/,2,,2,,0,,0,
Informatics,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,2,,11,,0,,0,
MESH,Referral,/community-health-degree-jobs/,2,1,1,0,0,0,0,0
MED,Organic Search,/implementing-universal-design-learning/,2,-7,2,-5,0,0,0,0
MSHA,Paid Search,/masters-humanitarian-action/app-waiver/,2,,1,,0,,0,
MSAAI,Organic Search,/classes/neural-networks-and-deep-learning-maai-511/,2,-3,2,-4,0,0,0,0
Default - (not set),Direct,/best-mba-alternatives/,2,1,2,1,0,0,0,0
Default - (not set),Direct,/forms/csol-gar/,2,,2,,0,,0,
MSITL,Direct,/masters-cyber-security-operations/,2,-1,9,-12,0,0,0,0
Default - (not set),Direct,/search/ai/,2,,2,,0,,0,
MED,Direct,/online-teaching-certification-licensure-programs/,2,-1,2,-1,0,0,0,0
Default - (not set),Direct,/getting-masters-degree-online/,2,1,1,0,0,0,0,0
Default - (not set),Direct,/employer-partnership/general-dynamics-nassco/,2,,2,,0,,0,
Data Science,Direct,/when-inference-meets-prediction-navigating-the-line-between-statistical-models-and-machine-learning/,2,,1,,0,,0,
MSAAI,Direct,/resources/an-inside-look-at-the-artificial-intelligence-masters-degree-webinar/thank-you/,2,,1,,0,,0,
LEPSL,Direct,/shift-in-law-enforcement-leadership/,2,1,2,1,0,0,0,0
LEPSL,Direct,/top-law-enforcement-blogs-websites/,2,-2,2,-1,0,0,0,0
Data Science,Unknown - Data Not Available / Data Not Available,/masters-applied-data-science/lp/study-data-science/,2,-7,4,-16,0,0,0,0
MSNP,Unknown - chatgpt.com / (not set),/nonprofit-grant-databases/,2,,1,,0,,0,
MSAAI,Organic Search,/resources/an-inside-look-at-the-artificial-intelligence-masters-degree-webinar/thank-you/,2,,2,,1,,0.5,
MSLDT,Unknown - chatgpt.com / (not set),/instructional-design-portfolio/,2,,2,,0,,0,
LEPSL,Email,/how-to-become-a-police-chief/,2,1,1,0,0,0,0,0
MSLDT,Email,/top-instructional-design-skills/,2,,1,,0,,0,
MED,Direct,.translate.goog/inclusive-education-strategies/,2,-34,2,-42,0,0,0,0
CyberEng,Referral,/masters-cyber-security-engineering/apply/,2,-21,2,-21,0,0,0,0
Default - (not set),Organic Search,/10-reasons-to-get-your-masters-degree-in-cyber-security/,2,,11,,0,,0,
MSAAI,Organic Social,/ai-impact-on-job-market/,2,-10,2,-10,0,0,0,0
MSAAI,Direct,/classes/agentic-ai-systems-maai-510/,2,,6,,0,,0,
MED,Direct,/fastest-way-to-teaching-degree/,2,-3,2,-2,0,0,0,0
Data Science,Organic Search,/faculty/erin-cooke/,2,-2,2,-3,0,0,0,0
MSNP,Unknown - Data Not Available / Data Not Available,/masters-nonprofit-leadership-management/lp/ppc/,2,-6,3,-22,0,-4,0,-0.5
Informatics,Direct,/nursing-informatics-vs-health-informatics/,2,-1,2,-1,0,0,0,0
LEPSL,Direct,/faculty/manuel-rodriguez/,2,,1,,0,,0,
LEPSL,Organic Search,/the-importance-of-building-trust-inside-your-community/,2,1,2,1,0,0,0,0
MSLDT,Organic Search,/programs/,2,0,14,6,0,0,0,0
MSHA,Organic Search,/faculty/azadeh-hassani/,2,-6,2,-7,0,0,0,0
MED,Organic Search,/resources/free-med-program-brochure/,2,-2,3,-1,0,0,0,0
MSNP,Organic Search,/faculty/marcus-lam/,2,,3,,0,,0,
CyberEng,Organic Search,/classes/digital-forensics-incident-response/,2,-1,4,1,0,0,0,0
MSHA,Organic Search,.translate.goog/social-advocacy-definition/,2,,3,,0,,0,
MED,Organic Search,.translate.goog/instructional-leadership/,2,-3,3,-3,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/,2,-17,1,-16,0,0,0,0
CyberOps,Email,/top-cyber-security-threats/,2,,2,,0,,0,
MESH,Unknown - facebook / social,/masters-engineering-sustainability-health/,2,,1,,0,,0,
Default - (not set),Paid Search,/masters-applied-data-science/lp/study-data-science/,2,,10,,0,,0,
MSAAI,Paid Search,/nlp-engineer-career/,2,,2,,0,,0,
MED,Paid Search,/educational-resources-for-teachers/,2,,1,,0,,0,
LEPSL,Unknown - Data Not Available / Data Not Available,/masters-law-enforcement-leadership/lp/law-enforcement/,2,,3,,0,,0,
MSHA,Direct,/organizational-capacity/,2,,1,,0,,0,
MTS,Direct,/masters-theological-studies/careers/,2,-3,3,-3,0,0,0,0
EML,Direct,/masters-in-engineering-management-vs-mba/,2,-5,2,-4,0,0,0,0
LEPSL,Direct,/law-enforcement-salaries-spike-with-a-masters-degree/,2,1,2,1,0,0,0,0
MSNNL,Organic Search,/advisory-board/herman/,2,,1,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/ambassadors/,2,-10,1,-14,0,0,0,0
MESH,Referral,/faculty/necla-tschirgi/,2,,2,,0,,0,
MED,Organic Social,/effective-educational-leadership/,2,-4,2,-5,0,0,0,0
Data Science,Unknown - chatgpt.com / (not set),/data-science-bootcamps/,2,,3,,0,,0,
"Default - computer-science,engineering,technology",Email,/cyber-security/,2,,2,,0,,0,
MSNNL,Direct,/faculty/jannise-baclig/,2,,6,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/program-outcomes/,2,0,1,0,0,0,0,0
MSAAI,Direct,/bachelors-nursing/,2,,6,,0,,0,
EML,Organic Search,.translate.goog/chief-engineer-officer-career/,2,-20,2,-21,0,0,0,0
MSLDT,Direct,/instructional-designer-vs-elearning-developer/,2,-4,2,-4,0,0,0,0
CyberEng,Organic Search,/cyber-security-coding/,2,-105,3,-104,0,-1,0,-0.009345794392523364
Default - (not set),Organic Search,/student-support/disability-and-learning-difference-resource-center-dldrc/,2,-12,3,-10,0,0,0,0
Informatics,Direct,/blog/healthcare/,2,1,2,1,0,0,0,0
LEPSL,Organic Search,.translate.goog/what-style-police-leadership-most-effective/,2,-6,2,-8,0,0,0,0
Default - (not set),Organic Search,/faculty/james-gilb-ph-d/,2,1,2,1,0,0,0,0
MSITL,Organic Search,/information-technology-management/,2,-54,3,-61,0,-1,0,-0.017857142857142856
EML,Organic Search,/advisory-board/ramon-lecanda/,2,0,2,0,0,0,0,0
MED,Organic Search,/resources/the-complete-list-of-teaching-methods-thank-you/,2,1,1,1,1,1,0.5,0.5
MSAAI,Direct,.translate.goog/application-of-ai-in-robotics/,2,-5,2,-7,0,0,0,0
MSHA,Direct,/humanitarian-corridor/,2,-13,2,-14,0,0,0,0
CyberOps,Organic Search,/finding-a-career-in-cyber-security-tips-and-resources/,2,1,2,1,0,0,0,0
MED,Referral,/best-teacher-blogs/,2,-4,2,-5,0,0,0,0
MTS,Organic Search,/faculty/jeffrey-burns/,2,0,2,0,0,0,0,0
MTS,Referral,/religious-vocational-discernment/,2,-7,2,-7,0,0,0,0
MED,Organic Search,/faculty/suzanne-stolz/,2,1,2,-2,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/lp/criminal-justice/,2,,1,,0,,0,
MSAAI,Direct,.translate.goog/ai-trainer/,2,-3,2,-3,0,0,0,0
MED,Organic Search,/vanessa-araiza/,2,-1,1,-2,0,0,0,0
MED,Direct,/implementing-universal-design-learning/,2,-6,2,-9,0,0,0,0
MSITL,Organic Search,/faculty/david-smith/,2,1,2,-11,0,0,0,0
MSNNL,Direct,/what-is-a-clinical-nurse-leader/,2,,4,,0,,0,
MSAAI,Direct,/impact-of-chatgpt-on-ai-careers/,2,-4,2,-4,0,0,0,0
MSLDT,Direct,/faculty/lisa-evans/,2,0,1,-2,0,0,0,0
MSAAI,Organic Search,/classes/agentic-ai-systems-maai-510/,2,,2,,0,,0,
MSLDT,Organic Search,/ambassador/aneta-mandarino/,2,,3,,0,,0,
Default - (not set),Organic Search,/masters-cyber-security-operations/apply/,2,,7,,0,,0,
MSHA,Direct,/masters-engineering-sustainability-health/,2,,8,,0,,0,
LEPSL,Organic Search,/law-enforcement-going-back-to-college/,2,-3,2,-3,0,0,0,0
MSLDT,Direct,/elearning-developer/,2,-6,2,-6,0,0,0,0
Default - (not set),Direct,/forms/csol-applicant/,2,1,3,1,0,0,0,0
MSITL,Direct,/information-systems-vs-information-technology/,2,,5,,0,,0,
MTS,Organic Search,/faculty/joe-lonergan/,2,,2,,0,,0,
MSAAI,Referral,/introduction-to-computer-vision/,2,-3,2,-3,0,0,0,0
