program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
MED,Organic Search,/classes/capstone-projects/,2,-1,2,0,0,0,0,0
MSNNL,Paid Search,/masters-nursing-leadership/lp/thank-you/,2,-6,2,-4,1,-1,0.5,0.25
MESH,Email,/masters-engineering-sustainability-health/apply/,2,0,5,3,0,0,0,0
EML,Unknown - perplexity / (not set),/engineering-management-leadership-certifications/,2,,2,,0,,0,
CyberOps,Direct,/network-forensics/,2,1,2,1,0,0,0,0
MED,Direct,/masters-education/student-services/,2,,2,,0,,0,
MED,Direct,.translate.goog/complete-list-teaching-methods/,2,1,2,1,0,0,0,0
MED,Direct,/admissions/how-to-apply/,2,,8,,0,,0,
MED,Organic Search,.translate.goog/bilingual-education/,2,,2,,0,,0,
MSNP,Referral,/masters-nonprofit-leadership-management/classes/,2,1,0,0,0,0,0,0
MSITL,Organic Search,/resources/questions-to-ask-before-selecting-an-it-leadership-degree-thank-you/,2,0,8,7,1,1,0.5,0.5
LEPSL,Direct,/faculty/bernie-colon/,2,,2,,0,,0,
EML,Direct,/masters-cyber-security-engineering/,2,,11,,0,,0,
LEPSL,Organic Search,/5-tips-for-a-successful-criminal-justice-career/,2,-5,2,-18,0,0,0,0
Default - (not set),Organic Search,/faculty/jeff-teza/,2,,2,,0,,0,
MED,Organic Search,/about/online-learning/,2,,4,,0,,0,
CyberEng,Organic Search,/cybersecurity-bootcamp-vs-degree/,2,1,2,1,0,0,0,0
CyberEng,Direct,/network-security-engineer/,2,0,2,0,0,0,0,0
Data Science,Organic Search,/data-science/,2,-3,2,-5,0,0,0,0
MED,Organic Search,/residue-of-covid-19-impact/,2,,2,,0,,0,
MED,Referral,/fastest-way-to-teaching-degree/,2,,3,,0,,0,
MED,Direct,/specialization-announcement-educational-technology/,2,,2,,0,,0,
LEPSL,Direct,/faculty/tory-kornblum/,2,,2,,0,,0,
MED,Organic Social,/rethinking-education-assessment-types/,2,,2,,0,,0,
MESH,Organic Social,/masters-engineering-sustainability-health/,2,1,2,1,0,0,0,0
CyberOps,Referral,/faculty/michelle-moore/,2,,1,,0,,0,
CyberOps,Referral,/how-to-start-career-in-cyber-security/,2,1,3,2,0,0,0,0
EML,Direct,/masters-in-engineering-management-vs-mba/,2,1,2,1,0,0,0,0
CyberOps,Direct,/education-and-cyber-security-talent-shortage/,2,-1,2,0,0,0,0,0
MSITL,Organic Social,/how-to-become-a-site-reliability-engineer/,2,,2,,0,,0,
LEPSL,Referral,/10-innovative-police-technologies/,2,-12,2,-14,0,0,0,0
MSNNL,Direct,/12-types-of-msn-degrees-how-to-choose-the-best-nursing-track/,2,-4,2,-5,0,0,0,0
MED,Paid Search,/technology-in-the-classroom/,2,,1,,0,,0,
MED,Unknown - chatgpt.com / (not set),/best-teacher-blogs/,2,,2,,0,,0,
MSAAI,Direct,/masters-cyber-security-engineering/,2,-3,14,-7,0,0,0,0
MSITL,Organic Search,/resources/free-itl-program-brochure/,2,,0,,0,,0,
CyberOps,Direct,/is-a-cyber-security-certification-right-for-you/,2,1,2,1,0,0,0,0
MTS,Email,/masters-theological-studies/lp/ppc/,2,,2,,0,,0,
MED,Organic Search,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning-thank-you/,2,,1,,1,,0.5,
LEPSL,Organic Search,/ambassador/james-britt/,2,1,2,1,0,0,0,0
MSNP,Direct,/masters-humanitarian-action/apply/,2,1,9,5,0,0,0,0
MSAAI,Direct,/about/,2,,4,,0,,0,
LEPSL,Organic Social,/importance-education-law-enforcement/,2,,2,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/rv-edu/,2,,2,,0,,0,
MTS,Organic Search,/faculty/joe-chinnici/,2,1,2,1,0,0,0,0
CyberEng,Organic Search,/cybersecurity-critical-infrastructure/,2,-1,2,-3,0,0,0,0
MTS,Direct,/faculty/linh-hoang/,2,,2,,0,,0,
Data Science,Organic Search,/data-engineer-career/,2,0,2,0,0,0,0,0
Default - (not set),Organic Search,/faculty/juanita-campbell-rodriguez/,2,0,2,-2,0,0,0,0
MSITL,Organic Search,.translate.goog/it-job-titles/,2,1,2,1,0,0,0,0
CyberOps,Organic Search,/classes/cyber-incident-response-and-computer-network-forensics/,2,,4,,0,,0,
MSAAI,Organic Search,/dall-e-2-the-next-step-in-visual-language-models/,2,-5,2,-4,0,0,0,0
Default - (not set),Organic Search,/effective-leadership-skills/,2,-2,1,-3,0,0,0,0
CyberEng,Organic Search,.translate.goog/cybersecurity-vs-it-degree/,2,,2,,0,,0,
Data Science,Organic Search,.translate.goog/business-intelligence-developer/,2,,2,,0,,0,
Data Science,Organic Search,/risk-manager-career-guide/,2,,2,,0,,0,
MSNP,Organic Search,/classes/policy-advocacy-leadership/,2,,1,,0,,0,
Informatics,Organic Search,/education-/,2,,6,,0,,0,
MSNP,Organic Social,/masters-nonprofit-leadership-management/,2,1,10,7,0,0,0,0
Informatics,Direct,/forms/hci-applicant/,2,1,2,1,0,0,0,0
Data Science,Organic Search,/masters-data-analytics-worth-it/,2,0,2,0,0,0,0,0
CyberOps,Paid Social,/masters-cyber-security-engineering/lp/cyber-security-engineering/,2,-1,4,-10,0,-2,0,-0.666666667
Default - (not set),Organic Search,/faculty/jack-mccready/,2,,2,,0,,0,
Default - (not set),Paid Search,/events/,2,,2,,0,,0,
MTS,Organic Search,.translate.goog/what-is-ecospirituality/,2,-9,5,-6,0,0,0,0
MSNP,Referral,/donor-management-software/,2,-24,3,-23,0,0,0,0
LEPSL,Organic Social,/10-innovative-police-technologies/,2,1,2,1,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/cooperative-learning-strategies/,2,,2,,0,,0,
MTS,Direct,/online-mts-benefits/,2,1,2,1,0,0,0,0
MSAAI,Direct,/masters-cyber-security-operations/,2,1,4,-4,0,0,0,0
MED,Referral,/masters-education/apply/,2,,2,,0,,0,
MTS,Referral,/religious-vocational-discernment/,2,,2,,0,,0,
MSNP,Direct,/masters-nonprofit-leadership-management/student-services/,2,1,2,1,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/ambassadors/,2,1,3,2,0,0,0,0
MED,Direct,/alumni-spotlight-teaching-literacy-in-the-digital-age/,2,1,2,1,0,0,0,0
MSNP,Direct,/masters-learning-design-technology/,2,1,25,2,0,0,0,0
Default - (not set),Direct,/student-support/natalie-oneal/,2,,2,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/lp/global-security-newswire,2,,2,,0,,0,
MESH,Organic Search,/faculty/kristen-goodrich/,2,,2,,0,,0,
MSLDT,Organic Search,/educational-resources-for-teachers/,2,,7,,0,,0,
MTS,Direct,/faculty/garrett-galvin/,2,,2,,0,,0,
CyberOps,Direct,/cyber-security-scholarships/,2,-5,2,-5,0,0,0,0
MSNP,Direct,/forms/msnp-gray-area-review/,2,,6,,0,,0,
MED,Direct,/masters-education/ambassadors/,2,,2,,0,,0,
MSNNL,Email,/masters-nursing-leadership/,2,0,6,4,0,0,0,0
Default - (not set),Direct,/jobs-after-mba-entrepreneurship/,2,0,2,0,0,0,0,0
MSLDT,Direct,/classes/introduction-to-instructional-learning-design/,2,-1,2,-1,0,0,0,0
Informatics,Paid Search,/online-programs/,2,,4,,0,,0,
MSAAI,Organic Search,/faculty/mirsardar-esmaeili/,2,1,3,2,0,0,0,0
MED,Organic Social,/teaching-to-every-students-unique-learning-style/,2,,2,,0,,0,
MED,Organic Social,/adaptive-curriculum-for-special-education/,2,1,2,0,0,0,0,0
MSLDT,Organic Search,.translate.goog/educational-technology-jobs/,2,,2,,0,,0,
MSAAI,Direct,/masters-applied-data-science/lp/study-data-science/,2,,13,,0,,0,
MSAAI,Unknown - perplexity / (not set),/artificial-intelligence-finance/,2,,2,,0,,0,
CyberOps,Organic Search,/women-cyber-security-reasons-to-enter-field/,2,-4,2,-9,0,0,0,0
MSLDT,Referral,/what-is-learning-design/,2,,2,,0,,0,
MTS,Organic Search,.translate.goog/apologetics-catechesis-theological-studies-comparison/,2,,3,,0,,0,
MED,Organic Search,.translate.goog/steam-education-in-schools/,2,0,2,0,0,0,0,0
Data Science,Organic Search,/how-to-become-data-analytics-manager/,2,-1,2,-1,0,0,0,0
Data Science,Organic Search,/data-science-vs-cybersecurity/,2,-1,2,-1,0,0,0,0
Data Science,Direct,/masters-cyber-security-operations/,2,1,19,17,0,0,0,0
MTS,Organic Search,.translate.goog/religious-vocational-discernment/,2,1,2,1,0,0,0,0
Data Science,Organic Search,/data-science-vs-computer-science/,2,1,2,0,0,0,0,0
MSNNL,Organic Search,/classes/advanced-pathophysiology/,2,-1,2,-3,0,0,0,0
Informatics,Direct,/classes/health-care-law,2,,2,,0,,0,
CyberOps,Organic Search,/systems-administrator/,2,,2,,0,,0,
MESH,Direct,/admitted-students/,2,,3,,0,,0,
CyberOps,Organic Search,/15-must-read-cyber-security-facts-figures-for-2019/,2,,2,,0,,0,
MSITL,Direct,/faculty/paul-evans/,2,1,2,1,0,0,0,0
MSLDT,Organic Search,/careers-masters-curriculum-instruction/,2,1,5,3,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/apply-for-free-usd-msn-in-nursing-leadership-online/,2,0,2,0,1,1,0.5,0.5
MED,Paid Search,/masters-education/specializations/steam/,2,0,4,-4,0,0,0,0
Data Science,Organic Search,/faculty/wesley-pasfield/,2,,2,,0,,0,
MSLDT,Direct,/resources/things-to-know-about-careers-in-instructional-design-thank-you/,2,0,2,1,2,1,1,0.5
MSAAI,Referral,/artificial-intelligence/,2,,2,,0,,0,
EML,Referral,/engineering-manager-skills/,2,1,2,1,0,0,0,0
MSLDT,Email,/masters-learning-design-technology/,2,-9,11,-5,0,-1,0,-0.090909091
LEPSL,Direct,/become-a-criminal-justice-instructor/,2,,2,,0,,0,
MTS,Organic Search,.translate.goog/theology-careers/,2,0,2,0,0,0,0,0
MED,Organic Search,/are-charter-schools-better-in-creating-education-equity/,2,-3,5,1,0,0,0,0
LEPSL,Organic Social,/masters-in-law-enforcement-leadership-hits-1000-graduate-milestone/,2,,2,,0,,0,
MSLDT,Referral,/what-is-instructional-design-examples/,2,-25,2,-19,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/careers/,2,-2,2,1,0,0,0,0
MED,Email,/master-education-vs-master-arts-teaching/,2,,2,,0,,0,
MSNP,Paid Search,/masters-nonprofit-leadership-management/apply/,2,0,2,1,0,0,0,0
CyberEng,Email,/masters-cyber-security-engineering/apply/,2,,2,,0,,0,
LEPSL,Referral,/masters-law-enforcement-leadership/lp/request-info/,2,-6,2,-8,0,0,0,0
MED,Direct,/the-joys-and-challenges-of-teaching-black-history-month/,2,,0,,0,,0,
MSHA,Referral,/masters-humanitarian-action/app-waiver/,2,,2,,0,,0,
MESH,Direct,/environmental-planner-career/,2,,2,,0,,0,
Default - (not set),Referral,/employer-partnership/xsite/,2,,1,,0,,0,
MED,Direct,/resources/free-med-program-brochure-thank-you/,2,,2,,2,,1,
"Default - business-entrepreneurship,computer-science,engineering,technology",Direct,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,2,-1,3,0,2,-1,1,0
MTS,Direct,/theology-of-retirement/,2,0,2,0,0,0,0,0
MED,Referral,/10-innovative-police-technologies/,2,,31,,0,,0,
MTS,Direct,/masters-education/,2,1,9,3,0,0,0,0
MSAAI,Organic Search,.translate.goog/ethics-in-artificial-intelligence/,2,0,2,0,0,0,0,0
EML,Organic Search,/engineering-leadership-skills/,2,0,2,-1,0,0,0,0
MSLDT,Organic Search,.translate.goog/job-aid-examples-template/,2,1,2,1,0,0,0,0
Informatics,Referral,/ai-healthcare/,2,-1,1,-2,0,0,0,0
MTS,Organic Search,/artificial-intelligence-education/,2,,8,,0,,0,
LEPSL,Organic Search,/ambassador/andrew-leyva/,2,1,3,2,0,0,0,0
Default - (not set),Organic Search,/masters-cyber-security-engineering/apply/,2,,8,,0,,0,
LEPSL,Organic Search,/faculty/mickey-williams/,2,-1,2,-1,0,0,0,0
MSITL,Organic Search,/masters-degree-in-information-technology-worth-it/,2,,2,,0,,0,
MTS,Referral,/,2,1,6,4,0,0,0,0
Informatics,Organic Search,/faculty/josh-wymer/,2,,2,,0,,0,
LEPSL,Email,/resources/law-enforcement-careers-ebook-thank-you/,2,,2,,0,,0,
MSAAI,Paid Search,/masters-engineering-management-leadership/lp/ppc/,2,-2,30,-7,0,0,0,0
MSLDT,Organic Social,/career-changes-for-teachers/,2,,4,,0,,0,
Data Science,Direct,/aws-certification-careers/,2,1,2,1,0,0,0,0
MSLDT,Direct,/instructional-technologist-career/,2,-3,2,-4,0,0,0,0
MSITL,Referral,/it-leadership-skills/,2,,1,,0,,0,
LEPSL,Direct,/masters-degree-helped-police-chief-land-job/,2,,2,,0,,0,
CyberEng,Referral,/network-security-solutions/,2,0,2,0,0,0,0,0
MTS,Organic Social,/what-is-ecospirituality/,2,,2,,0,,0,
MED,Direct,/resources/career-in-ai-webinar-thank-you/,2,0,2,0,0,-2,0,-1
CyberOps,Referral,.translate.goog/top-cyber-security-threats/,2,,2,,0,,0,
MSHA,Paid Social,/masters-humanitarian-action/apply/,2,1,18,17,0,0,0,0
MSAAI,Referral,/artificial-intelligence-scholarships/,2,,2,,0,,0,
MSAAI,Organic Search,.translate.goog/ai-research-scientist-career/,2,0,2,0,0,0,0,0
MSAAI,Organic Search,/faculty/mohammad-yavarimanesh/,2,,2,,0,,0,
MSAAI,Referral,/open-source-ai-tools/,2,1,2,1,0,0,0,0
Data Science,Paid Search,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,2,-2,2,-4,0,0,0,0
MESH,Referral,/sustainability-scholarships/,2,1,2,1,0,0,0,0
MSNP,Organic Search,/programs/,2,0,6,-6,0,0,0,0
Default - (not set),Paid Search,/about/online-learning/,2,,2,,0,,0,
MSNNL,Paid Search,/nursing-leadership-roles/,2,-2,2,-2,0,0,0,0
Default - (not set),Direct,/mba-interview-questions/,2,0,2,0,0,0,0,0
Data Science,Direct,/graduate-success-in-applied-data-science/,2,,2,,0,,0,
MESH,Organic Search,/faculty/susan-abookire/,2,0,2,0,0,0,0,0
EML,Unknown - perplexity / (not set),/future-engineering-trends/,2,,2,,0,,0,
MSNNL,Organic Search,/advisory-board/fleischman/,2,-4,2,-4,0,0,0,0
MSHA,Referral,/social-advocacy-definition/,2,,1,,0,,0,
EML,Direct,/effective-engineering-manager/,2,,2,,0,,0,
MSAAI,Direct,.translate.goog/masters-applied-artificial-intelligence/,2,,2,,0,,0,
CyberEng,Direct,/faculty/nikolas-behar/,2,,2,,0,,0,
MESH,Organic Search,.translate.goog/sustainability-degree-careers/,2,,2,,0,,0,
MTS,Direct,/about/state-authorization-status/,2,1,17,14,0,0,0,0
Informatics,Direct,/resources/health-informatics-career-guide/,2,-2,2,-2,0,0,0,0
CyberEng,Direct,/cybersecurity-bootcamp-vs-degree/,2,1,2,1,0,0,0,0
Informatics,Referral,/masters-health-informatics/lp/study-health-informatics/,2,,2,,0,,0,
MSHA,Organic Search,/humanitarian-crises-around-the-world/,2,-3,4,-1,0,0,0,0
LEPSL,Direct,.translate.goog/10-innovative-police-technologies/,2,1,2,1,0,0,0,0
LEPSL,Direct,/how-to-become-police-sergeant/,2,0,2,0,0,0,0,0
Data Science,Organic Search,/data-science-scholarships/,2,,3,,0,,0,
MESH,Direct,/masters-engineering-sustainability-health/faculty/,2,0,2,0,0,0,0,0
MSNNL,Organic Search,/online-ms-nursing-nl/,2,1,5,-2,0,0,0,0
MSHA,Unknown - perplexity / (not set),/humanitarian-intervention-success-stories/,2,,2,,0,,0,
Default - (not set),Paid Search,/masters-applied-data-science/classes/,2,1,5,-3,0,0,0,0
MSAAI,Referral,/student-support/career-development-center/,2,,7,,0,,0,
Default - (not set),Paid Social,/tuition-financial-aid/tuition/,2,1,2,1,0,0,0,0
MTS,Direct,/blog/theology/,2,0,4,2,0,0,0,0
Data Science,Direct,/database-engineer-career/,2,-3,2,-3,0,0,0,0
MSNP,Email,/masters-nonprofit-leadership-management/,2,-15,3,-33,0,-2,0,-0.117647059
MSNNL,Organic Search,/masters-nursing-leadership/student-services/,2,,2,,0,,0,
MED,Organic Search,/faculty/veronica-garcia-garza/,2,0,1,-1,0,0,0,0
MESH,Direct,/masters-law-enforcement-leadership/,2,1,5,2,0,0,0,0
MSNP,Direct,/admissions/how-to-apply/,2,,6,,0,,0,
MED,Organic Search,.translate.goog/effective-educational-leadership/,2,1,2,1,0,0,0,0
MSHA,Organic Search,.translate.goog/humanitarian-intervention-success-stories/,2,,3,,0,,0,
MED,Unknown - chatgpt.com / organic,/best-teacher-blogs/,2,,3,,0,,0,
MED,Organic Search,/faculty/rebekka-jez/,2,,2,,0,,0,
MED,Paid Search,/how-to-become-teacher-in-california/,2,,1,,0,,0,
Default - (not set),Direct,/masters-cyber-security-operations/apply/,2,,7,,0,,0,
LEPSL,Direct,/police-captain-promotion-guide/,2,-3,2,-2,0,0,0,0
Default - (not set),Paid Search,/contact-us-thank-you/,2,-2,1,-1,0,0,0,0
Default - (not set),Unknown - chatgpt.com / (not set),/,2,,3,,0,,0,
Default - (not set),Referral,/about/online-learning/course-experience/,2,,1,,0,,0,
MTS,Organic Search,.translate.goog/why-study-theology/,2,-1,2,-1,0,0,0,0
CyberOps,Direct,/classes/enterprise-security-architecture/,2,,2,,0,,0,
MESH,Organic Search,/masters-engineering-sustainability-health/resources/,2,-1,1,-5,0,0,0,0
MSNNL,Organic Search,/education-inequity-and-homework/,2,0,11,6,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/app-waiver/,2,,2,,0,,0,
MSNP,Organic Search,/resources/6-nonprofit-careers-ebook/,2,1,1,-3,0,0,0,0
CyberOps,Direct,,2,,7,,0,,0,
LEPSL,Referral,/criminal-justice/,2,,2,,0,,0,
MED,Organic Search,/gfembed/,2,,4,,0,,0,
Data Science,Direct,/data-analytics-consultant/,2,,2,,0,,0,
CyberOps,Direct,/15-must-read-cyber-security-facts-figures-for-2019/,2,0,2,0,0,0,0,0
MSNP,Referral,/nonprofit-fundraising-ideas/,2,,1,,0,,0,
Default - (not set),Paid Search,/about/,2,,2,,0,,0,
MED,Direct,/education/,2,0,13,6,0,0,0,0
MSITL,Organic Search,/faculty/paul-evans/,2,,1,,0,,0,
EML,Direct,/head-of-product-career/,2,1,2,1,0,0,0,0
MESH,Organic Search,.translate.goog/environmental-consultant-career/,2,,2,,0,,0,
MSNP,Referral,/social-impact-careers/,2,,1,,0,,0,
MSNNL,Referral,/masters-nursing-leadership/scholarships/,2,,3,,0,,0,
Default - (not set),Referral,/admissions/,2,0,2,-1,0,0,0,0
Default - (not set),Organic Social,/cybersecurity-unemployment-rate-zero/,2,,2,,0,,0,
CyberEng,Organic Search,/faculty/haydar-majeed/,2,-1,2,-1,0,0,0,0
Data Science,Organic Search,.translate.goog/best-computer-science-jobs/,2,1,2,1,0,0,0,0
MESH,Direct,.translate.goog/environmental-science-vs-engineering-degree/,2,,2,,0,,0,
LEPSL,Direct,/ambassador/coleman-langdon/,2,,2,,0,,0,
MSNP,Direct,/resources/nonprofit-career-landscape-webinar/,2,-2,3,-1,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/lp/public-safety/,2,-15,2,-43,0,-4,0,-0.235294118
MTS,Email,/gods-timing-and-the-franciscan-calling/,2,-4,3,-3,0,0,0,0
MSNNL,Direct,/masters-nursing-leadership/clinical-practicums/,2,-2,4,0,0,0,0,0
LEPSL,Organic Social,/police-communication-important-today/,2,-9,2,-13,0,0,0,0
EML,Direct,/masters-engineering-management-leadership/board-of-advisors/,2,,2,,0,,0,
MED,Unknown - chatgpt.com / (not set),/masters-education/,2,,5,,0,,0,
Informatics,Direct,/admitted-students/,2,,3,,0,,0,
Data Science,Direct,/how-to-become-database-developer/,2,,2,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/noble/,2,-21,2,-29,0,-7,0,-0.304347826
MESH,Referral,/masters-engineering-sustainability-health/classes/,2,-5,3,-8,0,0,0,0
CyberEng,Organic Search,/summer-cyber-security-program/,2,-2,2,-4,0,0,0,0
MTS,Referral,/masters-theological-studies/let-us-pay-for-your-mts-program-application-fee/,2,,8,,0,,0,
LEPSL,Direct,/law-enforcement-faculty-jeffrey-jordon/,2,,2,,0,,0,
MSNNL,Organic Search,/masters-nursing-leadership/nursing-informatics-track/,2,,5,,0,,0,
MSNP,Paid Social,/masters-nonprofit-leadership-management/apply/,2,0,2,0,0,0,0,0
MED,Direct,/classes/digitized-learning-with-technology/,2,,2,,0,,0,
MESH,Direct,/online-masters-degree-integrates-sustainability-health-and-engineering/,2,,2,,0,,0,
MED,Email,/masters-education/ambassadors/,2,,2,,0,,0,
MED,Direct,/faculty/ricardo-medina/,2,1,2,-1,0,0,0,0
CyberEng,Referral,/masters-cyber-security-engineering/lp/smartbrief-social/,2,,2,,0,,0,
Data Science,Direct,/masters-applied-data-science/student-services/,2,,2,,0,,0,
MSLDT,Referral,/masters-learning-design-technology/classes/,2,0,2,0,0,0,0,0
MSNNL,Organic Search,/advisory-board/ryan/,2,0,2,-4,0,0,0,0
Informatics,Unknown - perplexity / (not set),/mha-vs-mph-vs-ms-health-informatics/,2,,2,,0,,0,
LEPSL,Organic Search,/masters-in-public-administration-vs-masters-in-leadership/,2,1,3,2,0,0,0,0
MSNNL,Paid Search,/masters-nursing-leadership/apply-for-free-usd-msn-in-nursing-leadership-online/,2,0,2,0,0,0,0,0
MED,Organic Search,/faculty/angelica-sleiman/,2,-1,2,-1,0,0,0,0
Data Science,Direct,/are-coding-bootcamps-worth-it/,2,1,2,1,0,0,0,0
LEPSL,Referral,/police-conflict-management-strategies/,2,-6,3,-7,0,0,0,0
MTS,Direct,/masters-theological-studies/lp/ppc/thank-you/,2,-3,3,-4,2,-4,1,-0.2
Default - (not set),Organic Search,/blog/humanitarian-nonprofit/,2,1,2,2,0,0,0,0
MTS,Direct,/addie-model-instructional-design/,2,,69,,0,,0,
Default - (not set),Email,/events/,2,1,2,1,0,0,0,0
MED,Direct,/online-teaching-certification-licensure-programs/,2,0,2,-5,0,0,0,0
MSNP,Organic Social,/ngo-vs-nonprofit/,2,,2,,0,,0,
MTS,Referral,/what-is-lay-ministry/,2,1,2,1,0,0,0,0
MESH,Direct,/search/salary+points/,2,,2,,0,,0,
Informatics,Email,/classes/informatics-capstone/,2,,1,,0,,0,
Informatics,Direct,/masters-health-informatics/board-of-advisors/,2,1,2,1,0,0,0,0
MSAAI,Unknown - perplexity / (not set),/machine-learning-podcast/,2,,4,,0,,0,
Default - (not set),Direct,-programs/,2,,4,,0,,0,
Informatics,Direct,/future-health-informatics/,2,,2,,0,,0,
Default - (not set),Referral,/programs/,2,0,4,2,0,0,0,0
LEPSL,Direct,/law-enforcement-salaries-spike-with-a-masters-degree/,2,1,2,1,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/artificial-intelligence-bootcamps/,2,,2,,0,,0,
MSAAI,Paid Social,/masters-applied-artificial-intelligence/apply/,2,1,2,0,0,0,0,0
MSAAI,Referral,/dall-e-2-the-next-step-in-visual-language-models/,2,,1,,0,,0,
MSLDT,Direct,/masters-learning-design-technology/lp/dyna/,2,-11,2,-108,0,0,0,0
Informatics,Direct,/how-to-get-a-job-in-health-informatics/,2,-1,2,-1,0,0,0,0
MSNP,Organic Search,/nonprofit-fundraising-ideas/,2,-2,2,-2,0,0,0,0
MSNP,Direct,/masters-cyber-security-operations/,2,,5,,0,,0,
MSNP,Organic Search,/masters-humanitarian-action/,2,,61,,0,,0,
Data Science,Email,/masters-applied-data-science/,2,,4,,0,,0,
Default - (not set),Organic Search,/cyber-security-information-security-network-security/,2,,5,,1,,0.5,
Informatics,Organic Search,/faculty/barbara-berkovich/,2,0,3,2,0,0,0,0
Informatics,Direct,/advisory-board/elmer/,2,,2,,0,,0,
Data Science,Direct,/resources/questions-to-ask-masters-data-science-checklist/,2,-3,2,-2,0,0,0,0
Data Science,Direct,/search/Statistical+Evidencw/,2,,2,,0,,0,
Data Science,Organic Search,/data-analytics-consultant/,2,0,3,1,0,0,0,0
LEPSL,Organic Search,/faculty/jay-bishop/,2,0,2,0,0,0,0,0
MSLDT,Direct,.translate.goog/kirkpatrick-training-evaluation-model/,2,,2,,0,,0,
Default - (not set),Paid Social,/business-entrepreneurship/,2,,2,,0,,0,
Default - (not set),Email,/usd-online-alumni/,2,,1,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,2,-8,2,-7,0,0,0,0
MSLDT,Direct,/blog/education/,2,0,4,-1,0,0,0,0
MSNNL,Referral,/masters-nursing-leadership/,2,,3,,0,,0,
MSNP,Organic Search,/masters-nonprofit-leadership-management/apply/,2,-1,4,2,0,0,0,0
CyberOps,Direct,/vulnerability-and-penetration-testing/,2,-3,3,-2,0,0,0,0
LEPSL,Organic Search,/ambassador/steve-kim/,2,,2,,0,,0,
Default - (not set),Organic Search,/leadership-management/,2,-1,1,-1,0,0,0,0
Informatics,Paid Search,/classes/introduction-health-care-information-management/,2,,3,,0,,0,
Informatics,Organic Search,/student-support/ashley-dominguez/,2,0,2,0,0,0,0,0
MESH,Organic Search,.translate.goog/what-is-sustainable-development/,2,,2,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/masters-nonprofit-leadership-management/classes/,2,,2,,0,,0,
MED,Email,/masters-education/apply/,2,,2,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/program-outcomes/,2,-3,2,-4,0,0,0,0
MED,Organic Search,.translate.goog/education-specialist/,2,,2,,0,,0,
Informatics,Unknown - {{site_source_name}} / {{placement}},/masters-health-informatics/lp/study-health-informatics/,2,0,2,0,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/are-charter-schools-better-in-creating-education-equity/,2,,2,,0,,0,
Default - (not set),Organic Search,/resources/questions-to-ask-before-selecting-an-it-leadership-degree/,2,,2,,0,,0,
MED,Referral,/teach-in-private-or-public-school/,2,,4,,0,,0,
MSNP,Direct,/best-jobs-for-veterans-after-the-military/,2,,5,,0,,0,
Data Science,Organic Search,/classes/data-science-with-cloud-computing/,2,,2,,0,,0,
Default - (not set),Unknown - chatgpt.com / (not set),/tuition-financial-aid/tuition/,2,,2,,0,,0,
MED,Unknown - chatgpt.com / (not set),/brain-based-learning/,2,,2,,0,,0,
Default - (not set),Organic Search,/new-masters-degree-targets-rising-tech-execs-and-startup-entrepreneurs/,2,1,16,6,0,0,0,0
Default - (not set),Direct,/startup-mentor/,2,-7,1,-9,0,0,0,0
EML,Direct,/engineering-management-masters-worth-it/,2,1,2,1,0,0,0,0
MSHA,Organic Social,/refugee-aid-careers/,2,,2,,0,,0,
MSAAI,Direct,.translate.goog/artificial-intelligence-jobs/,2,-1,2,-1,0,0,0,0
LEPSL,Organic Search,/police-management-training/,2,-5,2,-5,0,0,0,0
MED,Direct,/masters-education/careers/,2,-2,1,-2,0,0,0,0
MED,Unknown - perplexity / (not set),/education-inequity-and-homework/,2,,4,,0,,0,
Default - (not set),Direct,/about/online-learning/student-support/,2,0,4,1,0,0,0,0
MSITL,Direct,/programs/,2,,4,,0,,0,
MTS,Direct,/resources/franciscan-footsteps-newsletter/,2,0,2,0,0,0,0,0
MSAAI,Organic Search,/masters-cyber-security-engineering/,2,-4,4,-46,0,0,0,0
MSHA,Direct,/education-inequity-and-homework/,2,,5,,0,,0,
MED,Direct,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning-thank-you/,1,,1,,1,,1,
MED,Direct,/alumni-highlight-adan-escobedo/,1,0,1,0,0,0,0,0
MED,Direct,/faculty-spotlight-curtis-taylor/,1,,1,,0,,0,
