program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
Default - (not set),Email,/tuition-financial-aid/tuition/,2,1,3,2,0,0,0,0
MTS,Organic Search,.translate.goog/moral-theology/,2,,2,,0,,0,
Default - (not set),Email,/masters-cyber-security-engineering/,2,1,23,21,0,0,0,0
MSITL,Organic Search,.translate.goog/technology-degrees/,2,,2,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/nonprofit-fundraising-ideas/,2,,3,,0,,0,
MTS,Unknown - tablet / print,/masters-theological-studies/lp/dyna/,2,,1,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/lp/criminal-justice/,2,,4,,0,,0,
Default - (not set),Paid Social,/masters-cyber-security-engineering/lp/cyber-security-engineering/,2,,10,,1,,0.5,
CyberEng,Unknown - chatgpt.com / (not set),/masters-cyber-security-engineering/,2,,3,,0,,0,
CyberOps,Organic Search,/how-to-pick-best-online-cyber-security-program/,2,1,2,1,0,0,0,0
MSAAI,Direct,/faculty/david-friesen/,2,,2,,0,,0,
Default - (not set),Paid Search,/tuition-financial-aid/additional-funding-options/,2,1,1,1,0,0,0,0
Data Science,Organic Search,/faculty/ebrahim-k-tarshizi/,2,,4,,0,,0,
CyberOps,Direct,/how-to-pick-best-online-cyber-security-program/,2,1,2,1,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/criminology/,2,-2,2,-2,0,0,0,0
MTS,Organic Search,/faculty/linh-hoang/,2,,2,,0,,0,
MED,Referral,/best-podcasts-for-teachers/,2,,1,,0,,0,
CyberOps,Direct,/secure-software-development/,2,0,2,0,0,0,0,0
LEPSL,Organic Search,/ambassador/amy-sariotti/,2,-1,2,-1,0,0,0,0
Data Science,Direct,/aws-certification-careers/,2,,2,,0,,0,
MSLDT,Unknown - chatgpt.com / (not set),/kirkpatrick-training-evaluation-model/,2,,3,,0,,0,
MTS,Direct,/how-to-pay-for-theology-degree/,2,,5,,0,,0,
MSAAI,Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,2,0,9,0,0,0,0,0
Default - engineering,Direct,/,2,,9,,0,,0,
Default - (not set),Referral,/programs/,2,0,3,0,0,0,0,0
CyberOps,Organic Search,.translate.goog/top-paying-cybersecurity-jobs/,2,1,6,5,0,0,0,0
MED,Direct,/faculty/paul-eichen/,2,,2,,0,,0,
Data Science,Direct,/resources/look-inside-data-science-masters/,2,1,2,1,0,0,0,0
Default - (not set),Direct,/student-support/natalie-oneal/,2,,2,,0,,0,
MSAAI,Referral,/best-artificial-intelligence-degrees/,2,,2,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/endorsements-testimonials/,2,0,1,-1,0,0,0,0
Default - (not set),Direct,.translate.goog/transformational-leadership/,2,,2,,0,,0,
MSAAI,Referral,/machine-learning-podcast/,2,,2,,0,,0,
MED,Paid Social,/resources/free-med-program-brochure-thank-you/,2,,2,,2,,1,
Data Science,Organic Search,/applications-of-data-science-in-healthcare/,2,0,2,0,0,0,0,0
Default - (not set),Paid Search,/events/,2,,2,,0,,0,
MSITL,Organic Search,/,2,1,12,8,0,0,0,0
Default - (not set),Paid Search,/admissions/military-veterans/,2,-1,1,0,0,0,0,0
Default - (not set),Organic Search,/employer-partnership/,2,-2,4,-4,0,0,0,0
MSAAI,Organic Search,/faculty/andrew-van-benschoten/,2,-3,2,-3,0,0,0,0
CyberOps,Organic Search,/faculty/mansi-thakar/,2,-1,2,-5,0,0,0,0
Default - (not set),Unknown - chatgpt.com / (not set),/,2,,3,,0,,0,
MSAAI,Direct,/machine-learning-courses-and-certifications/,2,-1,2,-1,0,0,0,0
MESH,Direct,/faculty/willy-oppenheim/,2,,3,,0,,0,
MSHA,Direct,/humanitarian-aid-certificate-courses/,2,-4,2,-3,0,0,0,0
Data Science,Direct,/data-science-vs-computer-science/,2,,2,,0,,0,
MED,Referral,/edutainment/,2,,1,,0,,0,
CyberEng,Organic Search,/masters-cyber-security-engineering/faculty/,2,1,2,1,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/let-us-pay-for-your-csol-program-application-fee/,2,-1,1,-1,0,-1,0,-0.3333333333333333
CyberOps,Organic Search,/is-a-cyber-security-certification-right-for-you/,2,-11,3,-8,0,0,0,0
MSAAI,Organic Social,/masters-applied-artificial-intelligence/apply/,2,,2,,0,,0,
CyberOps,Referral,/best-industries-cyber-security-job-seekers/,2,,1,,0,,0,
Data Science,Organic Search,/aws-certification-careers/,2,-2,2,-2,0,0,0,0
Data Science,Direct,/python-for-data-science/,2,-6,2,-6,0,0,0,0
MSAAI,Referral,/ai-prompt-engineer/,2,,3,,0,,0,
MED,Organic Search,/are-charter-schools-better-in-creating-education-equity/,2,,2,,0,,0,
Default - (not set),Organic Search,/blog/business-entrepreneurship/,2,-2,2,-1,0,0,0,0
LEPSL,Organic Search,/faculty/bernie-colon/,2,1,5,4,0,0,0,0
MED,Direct,/implementing-universal-design-learning/,2,0,2,0,0,0,0,0
CyberOps,Organic Search,/faculty/ashton-mozano/,2,,2,,0,,0,
CyberOps,Direct,/masters-cyber-security-operations/lp/scholarship/,2,,3,,1,,0.5,
MSNP,Referral,/nonprofit-grant-databases/,2,,2,,0,,0,
Informatics,Referral,/health-informatics-impact-covid-19/,2,,3,,0,,0,
CyberEng,Referral,/masters-cyber-security-engineering/apply/,2,,3,,0,,0,
MSHA,Organic Search,.translate.goog/humanitarian-aid-certificate-courses/,2,,2,,0,,0,
Informatics,Direct,/health-informatics-job-description-explained/,2,-6,7,-3,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/rethinking-education-assessment-types/,2,,2,,0,,0,
CyberEng,Direct,/become-a-computer-forensics-analyst/,2,1,2,1,0,0,0,0
LEPSL,Organic Search,/faculty/benjamin-kelso/,2,-2,2,-2,0,0,0,0
EML,Direct,.translate.goog/chief-engineer-officer-career/,2,,2,,0,,0,
MED,Organic Search,/faculty/veronica-garcia-garza/,2,,2,,0,,0,
LEPSL,Organic Search,/ambassador/eddie-brock/,2,0,2,0,0,0,0,0
Default - (not set),Direct,ptin-exit-overlays-2/,2,,2,,0,,0,
MTS,Direct,/theological-education/,2,-4,2,-4,0,0,0,0
Data Science,Direct,/data-science-careers/,2,-1,2,-1,0,0,0,0
MSLDT,Email,/masters-learning-design-technology/lp/dyna/,2,0,2,0,0,0,0,0
MSNNL,Organic Search,/advisory-board/de-veyra/,2,-6,2,-5,0,0,0,0
Default - (not set),Referral,/about/,2,,1,,0,,0,
EML,Organic Search,/resources/from-engineer-to-leader/,2,0,2,-2,0,-1,0,-0.5
MSLDT,Direct,/classes/introduction-to-instructional-learning-design/,2,1,7,6,1,1,0.5,0.5
MSAAI,Direct,/masters-engineering-management-leadership/,2,,8,,0,,0,
CyberOps,Direct,/is-a-cyber-security-engineering-degree-right-for-you/,2,0,2,0,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/co-teaching-models/,2,,2,,0,,0,
Data Science,Direct,/data-science-certifications/,2,-2,2,-2,0,0,0,0
MED,Email,/masters-education/specializations/steam/,2,,1,,0,,0,
MED,Organic Search,/teacher-salary-by-state-since-2000/,2,-6,2,-6,0,0,0,0
Default - (not set),Display,/tuition-financial-aid/additional-funding-options/,2,,2,,0,,0,
Data Science,Referral,/data-science-vs-software-engineering/,2,,1,,0,,0,
MTS,Referral,/catholic-charism-comparison/,2,1,2,1,0,0,0,0
CyberEng,Direct,/cyber-incident-response/,2,-1,2,-4,0,0,0,0
Default - (not set),Referral,/admissions/how-to-apply/,2,1,1,0,0,0,0,0
Default - (not set),Paid Social,/tuition-financial-aid/additional-funding-options/,2,,2,,0,,0,
MSHA,Referral,/masters-humanitarian-action/apply/,2,,6,,0,,0,
LEPSL,Organic Search,/faculty/steven-weiss/,2,,9,,0,,0,
Informatics,Direct,/masters-health-informatics/lp/study-healthcare-analytics/,2,-3,2,-1,0,0,0,0
Data Science,Referral,/companies-hiring-data-scientists/,2,,1,,0,,0,
MSITL,Direct,/forms/,2,,5,,0,,0,
MTS,Organic Search,/classes/introduction-to-franciscan-theology/,2,0,2,-1,0,0,0,0
CyberEng,Referral,/masters-cyber-security-engineering/lp/cyber-security-engineering/,2,0,4,3,0,0,0,0
MSITL,Paid Search,/,2,-2,17,-10,0,-1,0,-0.25
MSAAI,Referral,/nlp-engineer-career/,2,,2,,0,,0,
MTS,Referral,/theology-of-retirement/,2,,1,,0,,0,
Default - (not set),Paid Search,/masters-applied-data-science/lp/study-data-science/,2,0,10,-2,0,0,0,0
MTS,Organic Social,/what-is-liturgy/,2,-7,6,-3,0,0,0,0
MTS,Paid Search,/masters-theological-studies/lp/ppc/thank-you/,2,-5,1,-3,1,-2,0.5,0.07142857142857145
Default - (not set),Direct,/about/online-learning/evaluation-guide/,2,,2,,0,,0,
MSAAI,Referral,/the-ai-bill-a-critical-analysis-of-regulatory-frameworks/,2,,1,,0,,0,
MED,Direct,/masters-education/student-services/,2,,1,,0,,0,
CyberOps,Organic Search,/faculty/umesh-varma/,2,1,3,2,0,0,0,0
MED,Direct,/programs/,2,0,7,-2,0,0,0,0
MSNNL,Direct,s-nursing-leadership/,2,,3,,0,,0,
MSNP,Organic Search,/search/manager/page/4/,2,,2,,0,,0,
MTS,Direct,.translate.goog/master-of-theology-vs-divinity-vs-ministry-degrees/,2,1,2,1,0,0,0,0
MED,Direct,/best-podcasts-for-teachers/,2,-1,2,-1,0,0,0,0
Default - (not set),Direct,/masters-cyber-security-engineering/apply/,2,1,4,-1,0,-3,0,-3
MSITL,Direct,/masters-information-technology-leadership/classes/cyber-security-pathway/,2,1,4,-6,0,0,0,0
CyberOps,Paid Social,/masters-cyber-security-operations/,2,1,4,3,0,0,0,0
LEPSL,Organic Search,/faculty/tyler-blondi/,2,-4,2,-4,0,0,0,0
LEPSL,Organic Search,/top-ranked-law-enforcement-masters-degree/,2,1,4,3,0,0,0,0
Default - (not set),Organic Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,2,1,13,9,1,1,0.5,0.5
Default - (not set),Referral,/admitted-students/,2,-2,2,-1,0,0,0,0
MTS,Paid Search,/master-of-theology-vs-divinity-vs-ministry-degrees/,2,,2,,0,,0,
MSLDT,Referral,/masters-learning-design-technology/lp/uci/,2,-3,2,-5,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/artificial-intelligence-finance/,2,,3,,0,,0,
Informatics,Unknown - chatgpt.com / (not set),/masters-health-informatics/,2,,3,,0,,0,
EML,Organic Search,/engineering-management-masters-worth-it/,2,0,2,1,0,0,0,0
Default - (not set),Direct,/faculty/trevor-maynard-phd-pe/,2,1,2,1,0,0,0,0
Default - (not set),Direct,/how-to-be-innovative-at-work/,2,-4,2,-4,0,0,0,0
MSNP,Direct,/offers/oed-leads/,2,1,2,1,0,0,0,0
EML,Direct,/masters-cyber-security-operations/,2,,5,,0,,0,
MSHA,Direct,/what-makes-a-good-humanitarian-important-skills/,2,-2,2,-1,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/lp/thank-you/,2,-3,2,-3,2,-3,1,0
MTS,Direct,/masters-cyber-security-operations/,2,,17,,0,,0,
Default - (not set),Direct,/employer-partnership/xsite/,2,0,2,0,0,0,0,0
MSAAI,Direct,/resources/free-ms-aai-program-brochure-thank-you/,2,-1,2,-1,2,-1,1,0
CyberEng,Direct,/how-to-become-a-cyber-threat-hunter/,2,0,2,0,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/ntoa/,2,,2,,0,,0,
MTS,Email,/masters-theological-studies/lp/ncr/,2,,3,,0,,0,
Informatics,Direct,/faculty/michael-kurliand/,2,,2,,0,,0,
Data Science,Direct,/data-science-tools-of-the-trade-r-vs-python-2/,2,,2,,0,,0,
LEPSL,Organic Search,/ambassador/samuel-gonzalez/,2,0,2,0,0,0,0,0
CyberEng,Organic Social,/masters-cyber-security-engineering/lp/cyber-security-engineering/,2,,2,,0,,0,
Informatics,Organic Social,/nurse-leader-vs-nurse-manager/,2,0,2,0,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/manage-cell-phones-in-class-tips/,2,,2,,0,,0,
MSLDT,Unknown - perplexity / (not set),/elearning-developer/,2,,2,,0,,0,
MSHA,Paid Social,/masters-humanitarian-action/classes/,2,1,2,1,0,0,0,0
MSLDT,Direct,/masters-engineering-management-leadership/,2,,7,,0,,0,
MED,Paid Search,/masters-education/apply/,2,-1,1,-1,0,0,0,0
Data Science,Direct,/ata-specialist-career/,2,-3,2,-3,0,0,0,0
MSAAI,Referral,/,2,,2,,0,,0,
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/health-informatics-for-nurses/,2,-2,11,3,1,0,0.5,0.25
Default - (not set),Direct,/faculty/carlton-c-oneal/,2,1,2,1,0,0,0,0
MED,Direct,/admissions/international-students/,2,,5,,0,,0,
Default - (not set),Direct,/blog/humanitarian-nonprofit/,2,,0,,0,,0,
MSAAI,Unknown - perplexity / (not set),/masters-applied-artificial-intelligence/classes/,2,,2,,0,,0,
Default - (not set),Direct,/faculty/jack-mccready/,2,,2,,0,,0,
CyberOps,Direct,/masters-cyber-security-engineering/lp/cyber-security-engineering/,2,1,10,0,0,0,0,0
MSAAI,Organic Search,/faculty/saeed-esmaili-sardari/,2,-1,2,-1,0,0,0,0
EML,Organic Search,/engineering-management-vs-technical-track/,2,-13,3,-12,0,0,0,0
CyberEng,Organic Search,/usd-alum-salesforce-security-engineer/,2,,1,,0,,0,
MESH,Paid Search,/masters-engineering-sustainability-health/let-us-pay-for-your-msesh-program-application-fee/,2,,2,,1,,0.5,
MSNNL,Direct,/masters-nursing-leadership/lp/dyna/,2,0,3,1,0,0,0,0
MED,Unknown - copilot.com / (not set),/education-inequity-and-homework/,2,,2,,0,,0,
MSNP,Direct,/masters-health-informatics/,2,1,27,23,0,0,0,0
Data Science,Organic Search,/faculty/parastoo-qarabaqi/,2,,2,,0,,0,
Default - (not set),Organic Search,/blue-leadership-podcast/captain-jolie-macias-tactical-training-and-swat-leadership/,2,0,2,-1,0,0,0,0
Default - (not set),Direct,/blog/sustainability/,2,,2,,0,,0,
MED,Referral,/can-you-teach-with-a-bachelors-degree/,2,,2,,0,,0,
MSNNL,Direct,/masters-in-nursing-worth-it/,2,1,2,1,0,0,0,0
LEPSL,Organic Search,/programs/,2,-1,7,-7,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/teacher-centered-vs-student-centered-learning/,2,,2,,0,,0,
MED,Organic Search,/implementing-universal-design-learning/,2,-5,4,-5,0,0,0,0
MSAAI,Organic Search,/masters-engineering-management-leadership/,2,,25,,2,,1,
MSAAI,Organic Search,/masters-cyber-security-operations/,2,1,8,4,0,0,0,0
MED,Direct,/vanessa-araiza/,2,,3,,0,,0,
"Default - business-entrepreneurship,computer-science,technology",Unknown - chatgpt.com / (not set),/ai-for-teachers/,2,,2,,0,,0,
MSNP,Direct,/social-impact-careers/,2,-2,4,-18,0,0,0,0
MSAAI,Organic Search,/online-programs/,2,-1,20,12,0,0,0,0
MESH,Paid Search,/masters-engineering-sustainability-health/lp/ppc/thank-you/,2,,2,,2,,1,
Default - (not set),Referral,/cyber-security-information-security-network-security/,2,,8,,0,,0,
Default - (not set),Referral,/employer-partnership/axos/,2,-8,5,-6,0,0,0,0
EML,Referral,/chief-engineer-officer-career/,2,,2,,0,,0,
MSAAI,Organic Search,/study-artificial-intelligence-degree/,2,0,2,0,0,0,0,0
MSLDT,Organic Search,/educational-resources-for-teachers/,2,1,4,2,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/lp/smartbrief-display/,2,1,1,1,0,0,0,0
MSLDT,Referral,/learning-experience-design/,2,1,2,1,0,0,0,0
MESH,Organic Search,/masters-engineering-sustainability-health/mesh-combined-degree/,2,1,4,3,0,0,0,0
MSITL,Paid Search,/resources/free-msitl-program-brochure-thank-you/,2,,2,,2,,1,
CyberEng,Referral,/should-you-become-a-cyber-security-engineer/,2,0,2,0,0,0,0,0
LEPSL,Organic Search,/federal-security-specialist-earns-law-enforcement-leadership-masters/,2,1,2,1,0,0,0,0
MED,Direct,/about/,2,1,3,0,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/fbi-leeda/,2,-3,3,-2,0,0,0,0
MSAAI,Paid Search,/resources/msaai-artificial-intelligence-self-assessment/,2,-1,8,5,0,0,0,0
CyberOps,Direct,/healthcare-cyber-security/,2,-1,3,1,0,0,0,0
Informatics,Email,/masters-health-informatics/lp/study-health-informatics/,2,1,8,7,0,0,0,0
Data Science,Unknown - blog / inlinecta,/resources/questions-to-ask-masters-data-science-checklist/,2,-2,2,-3,0,0,0,0
Default - (not set),Paid Search,/about/,2,1,3,2,0,0,0,0
CyberOps,Direct,/master-of-science-in-cyber-security-or-mba/,2,1,2,1,0,0,0,0
Default - (not set),Direct,/how-to-create-a-tech-startup-company-in-12-steps-2/,2,-2,3,0,0,0,0,0
MSLDT,Organic Social,/instructional-technology-tools/,2,1,2,1,0,0,0,0
CyberOps,Organic Search,/faculty/donald-beidermann/,2,,7,,0,,0,
MED,Direct,/teaching-license-reciprocity-guide/,2,,2,,0,,0,
Default - (not set),Organic Search,/data-science/,2,,7,,0,,0,
LEPSL,Email,/top-ranked-law-enforcement-masters-degree/,2,-10,1,-15,0,0,0,0
Informatics,Email,/masters-health-informatics/health-analytics-track/,2,,2,,0,,0,
LEPSL,Paid Search,/masters-law-enforcement-leadership/lp/thank-you/,2,-4,1,-5,1,-3,0.5,-0.16666666666666663
Informatics,Paid Search,/classes/informatics-capstone/,2,,1,,0,,0,
Informatics,Organic Social,/healthcare-informatics-jobs-salary/,2,,2,,0,,0,
MSAAI,Organic Search,/classes/data-analytics-and-internet-of-things-maai-530/,2,,2,,0,,0,
MESH,Organic Search,/faculty/jon-colon/,2,,3,,0,,0,
Default - (not set),Organic Search,/events/,2,-1,4,1,0,0,0,0
CyberOps,Unknown - perplexity / (not set),/top-cyber-security-blogs-websites/,2,,2,,0,,0,
MTS,Email,/gods-timing-and-the-franciscan-calling/,2,,2,,0,,0,
CyberOps,Organic Search,/faculty/william-hess/,2,1,3,2,0,0,0,0
CyberOps,Direct,/cybersecurity-jobs-report/,2,-7,2,-6,0,0,0,0
MED,Direct,/teacher-salary-by-state-since-2000/,2,-4,2,-4,0,0,0,0
MED,Direct,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning-thank-you/,2,1,4,3,1,0,0.5,-0.5
MSLDT,Direct,/faculty/tameka-harris/,2,,2,,0,,0,
CyberOps,Direct,/how-to-start-career-in-cyber-security/,2,-5,2,-5,0,0,0,0
MSAAI,Direct,/masters-education/,2,1,9,6,0,0,0,0
MSLDT,Organic Search,/ambassador/cameron-salehi/,2,0,19,17,0,0,0,0
MED,Referral,/best-teacher-blogs/,2,1,2,1,0,0,0,0
EML,Organic Search,.translate.goog/engineering-manager-skills/,2,,2,,0,,0,
CyberOps,Direct,/faculty/todd-raines/,2,1,2,1,0,0,0,0
MTS,Direct,/tuition-financial-aid/tuition/,2,,14,,0,,0,
MSAAI,Unknown - Data Not Available / Data Not Available,/masters-applied-artificial-intelligence/apply/,2,,1,,0,,0,
MSLDT,Organic Search,.translate.goog/top-instructional-design-software/,2,,2,,0,,0,
MED,Organic Search,/faculty/christie-bostic/,2,,2,,0,,0,
Data Science,Organic Search,/change-career-to-data-science/,2,,1,,0,,0,
MSNP,Organic Search,/faculty/andrea-boozer/,2,,2,,0,,0,
MSNP,Organic Search,/programs/,2,,13,,0,,0,
Informatics,Organic Search,/faculty/cynthia-reed/,2,,3,,0,,0,
MESH,Organic Search,/faculty/necla-tschirgi/,2,-1,2,-2,0,0,0,0
LEPSL,Organic Search,/faculty/todd-oneto/,2,-2,2,-3,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Organic Search,/is-a-masters-in-data-science-worth-it/,2,,2,,0,,0,
Informatics,Direct,/informatics-certificate-vs-degree-best/,2,,2,,0,,0,
MED,Direct,/resources/women-in-engineering-webinar-thank-you/,2,,2,,0,,0,
MSHA,Organic Search,/advisory-board/puechguirbal/,2,1,4,3,0,0,0,0
CyberOps,Organic Search,.translate.goog/malware-analyst-career-guide/,2,1,2,1,0,0,0,0
LEPSL,Email,/blog/police-leadership/,2,0,5,4,0,0,0,0
Informatics,Organic Search,.translate.goog/what-is-medical-informatics/,2,,2,,0,,0,
MSNNL,Referral,/masters-nursing-leadership/lp/ppc/,2,,9,,1,,0.5,
MSAAI,Organic Search,/machine-learning-engineer-vs-data-scientist/,2,-1,2,-2,0,0,0,0
Data Science,Organic Search,/data-science-masters-degrees-comparison/,2,,2,,0,,0,
CyberEng,Direct,/faculty/doug-magedman/,2,,2,,0,,0,
MSLDT,Organic Search,.translate.goog/educational-technology-jobs/,2,,2,,0,,0,
MSITL,Direct,/resources/free-itl-program-brochure/,2,-3,2,-3,0,0,0,0
MESH,Referral,/what-is-sustainable-development/,2,,1,,0,,0,
MSITL,Referral,/technology-degrees/,2,-5,2,-5,0,0,0,0
Default - (not set),Referral,/student-support/military-and-veterans-program/,2,,1,,0,,0,
CyberOps,Direct,/cyber-security-auditor-career-guide/,2,0,2,0,0,0,0,0
MTS,Referral,/faith-formation/,2,,5,,0,,0,
Informatics,Organic Search,/faculty/charisse-lyn-tabotabo/,2,,1,,0,,0,
MED,Direct,/what-is-an-med-degree-explained/,2,-3,2,-3,0,0,0,0
Default - (not set),Paid Search,/faq/,2,,2,,0,,0,
MSLDT,Paid Search,/learning-design-technology-careers/,2,,2,,0,,0,
MSAAI,Direct,/computer-science/,2,,9,,0,,0,
Default - (not set),Direct,/mba-interview-questions/,2,1,2,1,0,0,0,0
MESH,Email,/masters-engineering-sustainability-health/classes/,2,-2,4,-1,0,0,0,0
CyberEng,Direct,/cryptanalyst-career-guide/,2,-4,2,-3,0,0,0,0
MSLDT,Paid Social,/masters-learning-design-technology/lp/thank-you/,2,-1,2,-1,1,-2,0.5,-0.5
MSITL,Organic Search,.translate.goog/it-job-titles/,2,0,2,0,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/testimonials/,2,,11,,0,,0,
MSAAI,Referral,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,2,-2,2,-3,0,0,0,0
MSAAI,Referral,/masters-applied-data-science/,2,-2,14,-4,0,0,0,0
MSAAI,Direct,.translate.goog/artificial-intelligence-business/,2,,2,,0,,0,
MSAAI,Organic Search,.translate.goog/masters-applied-artificial-intelligence/,2,,3,,0,,0,
MESH,Direct,/faculty/rodney-reynolds/,2,1,2,1,0,0,0,0
MED,Organic Search,/top-ranked-master-of-education-degree/,2,,2,,0,,0,
Default - (not set),Paid Search,/campus-programs/,2,-1,2,-1,0,0,0,0
MSAAI,Referral,/entry-level-ai-careers/,2,,6,,0,,0,
Default - (not set),Direct,/blue-leadership-podcast/the-art-of-persistence-solving-the-christie-wilson-cold-case-homicide-with-nuno-tavares/,2,1,2,1,0,0,0,0
CyberOps,Direct,/10-entry-level-cyber-security-resume-interview-pitfalls/,2,-9,2,-12,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/data-science-elective/,2,0,2,1,0,0,0,0
MSAAI,Organic Search,/advisory-board/vitor-carvalho/,2,1,12,11,0,0,0,0
Informatics,Organic Search,/advisory-board/birnbaum/,2,0,3,1,0,0,0,0
MED,Direct,/alternative-teacher-certification-guide/,2,1,2,1,0,0,0,0
Data Science,Referral,/sports-analytics-careers/,2,1,2,0,0,0,0,0
MSITL,Direct,/masters-applied-artificial-intelligence/classes/,2,,12,,0,,0,
LEPSL,Referral,/promoting-women-in-law-enforcement-leadership/,2,,2,,0,,0,
MSLDT,Display,/masters-learning-design-technology/,2,1,2,1,0,0,0,0
EML,Display,/masters-engineering-management-leadership/,2,,2,,0,,0,
EML,Referral,/engineering-manager-skills/,2,-2,1,-2,0,0,0,0
MSITL,Paid Social,/masters-cyber-security-engineering/lp/cyber-security-engineering/,2,-1,6,-3,1,0,0.5,0.16666666666666669
MSLDT,Organic Search,/classes/introduction-to-instructional-learning-design/,2,,2,,0,,0,
MED,Organic Search,.translate.goog/life-skills-education-in-schools/,2,1,2,1,0,0,0,0
Data Science,Direct,/masters-applied-data-science/advisory-board/,2,,1,,0,,0,
MSAAI,Organic Search,/masters-education/,2,,5,,0,,0,
Informatics,Organic Search,/faculty/wendy-cole/,2,0,2,1,0,0,0,0
MESH,Organic Search,/faculty/christopher-marquis/,2,0,1,-2,0,0,0,0
Data Science,Referral,/storytelling-with-data-part-2/,2,,2,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/ambassadors/,2,-8,2,-6,0,0,0,0
Data Science,Unknown - msaai flyer / brochure,/masters-applied-data-science/,2,,2,,0,,0,
Informatics,Paid Search,/nursing-informatics-vs-health-informatics/,2,,2,,0,,0,
Informatics,Paid Search,/masters-health-informatics/careers/,2,,1,,0,,0,
MED,Paid Search,/resources/free-med-program-brochure-thank-you/,2,,1,,1,,0.5,
MTS,Direct,/biblical-studies-theology/,2,-2,2,-2,0,0,0,0
CyberEng,Direct,/summer-cyber-security-program/,2,,2,,0,,0,
MESH,Email,/masters-engineering-sustainability-health/apply/,2,-1,3,0,0,-1,0,-0.3333333333333333
LEPSL,Organic Social,/10-innovative-police-technologies/,2,,2,,0,,0,
MSAAI,Unknown - chatgpt.com / (not set),/masters-applied-artificial-intelligence/apply/,2,,2,,0,,0,
Informatics,Unknown - chatgpt.com / (not set),/big-tech-invest-health-care-innovations-informatics/,2,,3,,0,,0,
MTS,Referral,/serving-god/,2,1,2,1,0,0,0,0
Informatics,Direct,/faculty/jonathan-mack/,2,,2,,0,,0,
MED,Organic Search,/7-tips-pursuing-masters-degree-working-full-time-education/,2,-4,2,-6,0,0,0,0
MSLDT,Organic Search,.translate.goog/instructional-design-vs-learning-experience-design/,1,,1,,0,,0,
MSLDT,Email,/masters-learning-design-technology/apply/,1,,2,,0,,0,
Default - (not set),Direct,/top-100-cybersecurity-companies/,1,-1,7,2,0,0,0,0
MSITL,Organic Search,/masters-information-technology-leadership/apply/,1,,1,,0,,0,
MSAAI,Paid Search,/classes/probability-and-statistics-for-artificial-intelligence-maai-500/,1,,1,,0,,0,
LEPSL,Direct,/admissions/military-veterans/,1,,4,,0,,0,
MSNNL,Email,/masters-nursing-leadership/nursing-educator-track/,1,,1,,0,,0,
Default - (not set),Display,/masters-engineering-management-leadership/lp/ppc/,1,,1,,1,,1,
MSAAI,Unknown - perplexity / (not set),/ai-ethicist-career/,1,,1,,0,,0,
MED,Direct,/student-support/kelly-young/,1,,1,,0,,0,
MSITL,Organic Search,.translate.goog/information-technology-management/,1,,1,,0,,0,
Informatics,Direct,/health-information-technology-jobs-salary/,1,-6,1,-6,0,0,0,0
MED,Direct,/how-to-become-teacher-in-california/,1,-3,5,1,0,0,0,0
Default - (not set),Organic Search,.translate.goog/what-is-data-science/,1,,3,,0,,0,
Data Science,Direct,/data-analyst-careers-and-salary/,1,,1,,0,,0,
MSITL,Organic Search,.translate.goog/it-management-leadership-certifications/,1,0,1,0,0,0,0,0
MSAAI,Paid Search,/blog/police-leadership/,1,,10,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/faculty/,1,-2,1,0,0,0,0,0
Default - (not set),Direct,/search/Benefits+of+multilingualism+/,1,,1,,0,,0,
MTS,Organic Search,.translate.goog/incorporate-faith-in-career/,1,,1,,0,,0,
MESH,Paid Search,/blog/sustainability/,1,,4,,0,,0,
MSLDT,Organic Social,/masters-learning-design-technology/,1,0,3,1,0,0,0,0
Default - (not set),Direct,/topic/press-release/,1,0,1,0,0,0,0,0
