program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
LEPSL,Organic Search,/ambassador/antonio-cortina/,2,1,2,1,0,0,0,0
CyberOps,Organic Search,.translate.goog/data-protection-officer-career-guide/,2,,2,,0,,0,
CyberOps,Organic Search,/faculty/sahar-mosleh/,2,1,2,1,0,0,0,0
Default - (not set),Organic Search,/faculty/brad-palm/,2,,2,,0,,0,
MSITL,Referral,/is-devops-a-good-career/,2,,1,,0,,0,
MSNP,Organic Social,/how-to-write-grant-proposals/,2,,2,,0,,0,
MTS,Email,/why-theological-studies/,2,,2,,0,,0,
MSNP,Paid Search,/,2,-1,31,19,0,0,0,0
MSNNL,Paid Search,/director-of-nursing-career-guide/,2,0,1,0,0,0,0,0
MSHA,Unknown - Data Not Available / Data Not Available,/masters-humanitarian-action/,2,-1,3,0,0,0,0,0
MTS,Organic Search,.translate.goog/st-francis-of-assisi-and-franciscan-theology/,2,,2,,0,,0,
Default - (not set),Direct,/blog/computer-science/,2,-2,2,-3,0,0,0,0
LEPSL,Organic Search,/ambassador/brandon-barclay/,2,-2,2,-2,0,0,0,0
MED,Organic Search,/search/Homework+banned+resons/page/2/,2,,2,,0,,0,
MSITL,Direct,/masters-engineering-management-leadership/,2,0,6,-27,0,0,0,0
MED,Organic Search,/student-support/feliciana-stevenson/,2,,3,,0,,0,
LEPSL,Direct,/police-community-relations/,2,,1,,0,,0,
LEPSL,Organic Search,/ambassador/luis-martinez-jr/,2,,2,,0,,0,
Data Science,Referral,/masters-applied-data-science/apply/,2,,1,,0,,0,
MSAAI,Organic Search,/ai-impact-on-pharma-4-0/,2,-2,2,-3,0,0,0,0
Data Science,Organic Search,/aws-certification-careers/,2,0,2,0,0,0,0,0
Default - (not set),Organic Search,/resources/cybersecurity-job-market-webinar-thank-you/,2,,7,,0,,0,
CyberOps,Organic Social,/top-cyber-security-threats/,2,-1,2,-2,0,0,0,0
Informatics,Referral,/health-informatics-impact-covid-19/,2,0,1,-2,0,0,0,0
MSAAI,Organic Search,/masters-applied-data-science/,2,1,5,1,0,0,0,0
MSHA,Organic Search,/programs/,2,,13,,0,,0,
MED,Organic Search,/are-charter-schools-better-in-creating-education-equity/,2,0,3,1,0,0,0,0
MESH,Organic Search,/degree-in-public-health/,2,-2,1,-3,0,0,0,0
Default - (not set),Direct,/trauma-informed-teaching-strategies/,2,,1,,0,,0,
MSNP,Direct,/programs/,2,1,8,4,0,0,0,0
Informatics,AI Traffic,/nurse-leader-vs-nurse-manager/,2,,3,,0,,0,
LEPSL,Organic Search,/federal-security-specialist-earns-law-enforcement-leadership-masters/,2,0,2,0,0,0,0,0
MSNNL,Email,/masters-nursing-leadership/apply/,2,,2,,0,,0,
Default - (not set),Organic Search,/student-support/natalie-oneal/,2,,2,,0,,0,
LEPSL,Email,/become-a-criminal-justice-instructor/,2,,2,,0,,0,
EML,Paid Search,/masters-engineering-management-leadership/board-of-advisors/,2,,4,,0,,0,
CyberOps,Organic Search,/faculty/brian-russell/,2,,4,,0,,0,
Default - (not set),Direct,/management-masters-vs-mba/,2,1,2,1,0,0,0,0
MSAAI,Direct,/classes/ethics-in-artificial-intelligence-maai-531/,2,,2,,0,,0,
MSLDT,Unknown - youtube / social,/masters-learning-design-technology/,2,,2,,0,,0,
MSAAI,Referral,/masters-applied-data-science/classes/,2,,21,,0,,0,
MSITL,Referral,/it-organizational-structure/,2,1,2,1,0,0,0,0
Default - (not set),Organic Search,/search/+/,2,-2,2,-2,0,0,0,0
Default - (not set),AI Traffic,/disruptive-innovation-examples/,2,,1,,0,,0,
MSAAI,AI Traffic,/artificial-intelligence-scholarships/,2,-1,2,-1,0,0,0,0
EML,AI Traffic,/engineering-management-leadership-certifications/,2,0,2,0,0,0,0,0
LEPSL,Direct,/police-education-study/,2,,2,,0,,0,
MSHA,Direct,/masters-engineering-sustainability-health/,2,,9,,0,,0,
Data Science,Direct,/masters-applied-data-science/testimonials/,2,0,3,0,0,0,0,0
Informatics,Organic Social,/,2,,12,,0,,0,
Data Science,Organic Search,/faculty/an-tran/,2,,2,,0,,0,
LEPSL,Direct,/law-enforcement-faculty-jonni-redick/,2,,2,,0,,0,
MSNP,Direct,/masters-nonprofit-leadership-management/faculty/,2,0,2,1,0,0,0,0
Default - (not set),Paid Search,/humanitarian-nonprofit/,2,,2,,0,,0,
MSITL,Unknown - email / nurture,/masters-information-technology-leadership/lp/ppc/let-us-pay-for-your-msitl-application-fee/,2,,2,,0,,0,
MED,Organic Search,.translate.goog/steam-education-in-schools/,2,1,2,1,0,0,0,0
Default - (not set),Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,2,-8,9,-53,0,-8,0,-0.8
MSITL,Direct,/aws-azure-gcp-certification/,2,,6,,0,,0,
MSLDT,Referral,/masters-learning-design-technology/classes/,2,,2,,0,,0,
MSNP,Paid Search,/best-nonprofit-degrees/,2,,2,,0,,0,
Default - (not set),AI Traffic,/transformational-leadership/,2,0,1,-2,0,0,0,0
MTS,Direct,/masters-cyber-security-engineering/classes/,2,,4,,0,,0,
MSNNL,Paid Search,/masters-nursing-leadership/scholarships/,2,-1,1,-1,0,0,0,0
CyberOps,Email,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,2,,2,,0,,0,
MSNNL,Direct,/health-informatics-shaping-future-health-information-management/,2,,13,,0,,0,
LEPSL,Email,/police-media-relations-and-social-media/,2,,1,,0,,0,
CyberOps,AI Traffic,/masters-cyber-security-operations/,2,-1,2,-2,0,0,0,0
MSAAI,Referral,/resources/8-questions-artificial-intelligence-masters-ebook/,2,,2,,0,,0,
MSNNL,Organic Search,/masters-nursing-leadership/scholarships/,2,1,1,0,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,2,,2,,1,,0.5,
MSNP,Organic Search,/faculty/lyn-corbett/,2,,2,,0,,0,
MSNP,Organic Social,/masters-nonprofit-leadership-management/,2,-2,3,-4,0,-1,0,-0.25
LEPSL,Organic Search,/decision-making-authority-sid-heal/,2,-1,2,-1,0,0,0,0
MSNNL,Direct,/contact-us/,2,1,4,3,0,0,0,0
MED,Direct,/online-programs/,2,,10,,0,,0,
LEPSL,Organic Search,/police-chiefs-advice-earning-masters-degree-law-enforcement-leadership/,2,,7,,0,,0,
MED,Direct,/resources/free-med-program-brochure-thank-you/,2,-3,1,-4,1,-4,0.5,-0.5
Default - (not set),Unknown - email / nurture,/contact-us/,2,,2,,0,,0,
MSNNL,Organic Search,/masters-nursing-leadership/nursing-educator-track/,2,0,17,11,1,1,0.5,0.5
LEPSL,Organic Search,/ambassador/robert-ewing/,2,1,2,1,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/data-science-elective/,2,0,4,2,0,0,0,0
Default - (not set),Email,/contact-us/,2,-1,3,0,0,0,0,0
CyberOps,Direct,/15-must-read-cyber-security-facts-figures-for-2019/,2,1,2,1,0,0,0,0
MSLDT,AI Traffic,/instructional-design-best-practices/,2,,1,,0,,0,
Default - (not set),Direct,/student-support/imari-washington/,2,,2,,0,,0,
Default - (not set),Organic Search,/masters-cyber-security-engineering/,2,-6,13,-23,1,1,0.5,0.5
MESH,Organic Search,/faculty/john-gulick/,2,0,3,2,0,0,0,0
CyberOps,Organic Search,.translate.goog/masters-cyber-security-operations/,2,,3,,0,,0,
Default - (not set),Organic Search,/faculty/ruddy-simonpour/,2,,2,,0,,0,
MED,Organic Search,.translate.goog/cooperative-learning-strategies/,2,0,2,0,0,0,0,0
MSHA,AI Traffic,/humanitarian-aid-certificate-courses/,2,1,1,-2,0,0,0,0
LEPSL,Organic Search,/faculty/jennifer-tejada/,2,,25,,0,,0,
LEPSL,Paid Search,/masters-law-enforcement-leadership/lp/thank-you/,2,0,1,0,1,0,0.5,0
MSNP,Referral,/nonprofit-grant-databases/,2,,2,,0,,0,
Informatics,Unknown - fashion-valley-mall / ooh,/healthcare/,2,,2,,0,,0,
CyberEng,Organic Search,.translate.goog/should-you-become-a-cyber-security-engineer/,2,0,2,0,0,0,0,0
LEPSL,Organic Search,/ambassador/eric-noble/,2,,2,,0,,0,
CyberOps,AI Traffic,/cyber-security-scholarships/,2,,2,,1,,0.5,
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/thank-you/,2,1,1,-1,1,1,0.5,0.5
Data Science,Direct,/resources/free-ms-ads-program-brochure-thank-you/,2,1,2,1,1,0,0.5,-0.5
Informatics,Organic Search,.translate.goog/what-is-medical-informatics/,2,0,2,0,0,0,0,0
MED,Organic Search,/faculty-spotlight-libby-butler/,2,,1,,0,,0,
MSITL,Organic Search,/masters-information-technology-leadership/classes/data-science-elective/,2,1,14,9,0,0,0,0
MSAAI,Referral,/ai-trainer/,2,0,1,-13,0,0,0,0
MSAAI,Unknown - facebook / social,/university-of-san-diego-launches-full-time-on-campus-masters-degree-programs-in-applied-artificial-intelligence-and-cyber-security-engineering/,2,,2,,0,,0,
CyberOps,Direct,.translate.goog/ethical-hacker-career-salary-guide/,2,-4,2,-4,0,0,0,0
Default - (not set),Direct,/forms/mts-applicant/,2,,3,,0,,0,
MED,Paid Search,/education-inequity-and-homework/,2,1,2,1,0,0,0,0
Default - (not set),Paid Search,/masters-cyber-security-operations/,2,1,11,0,0,0,0,0
MSNP,Email,/masters-nonprofit-leadership-management/,2,-1,3,-6,0,-1,0,-0.3333333333333333
Data Science,Direct,/how-to-become-a-software-engineer/,2,-1,3,0,0,0,0,0
MSHA,AI Traffic,/examples-of-social-change/,2,-1,2,0,0,0,0,0
MSHA,Direct,/changing-humanitarian-sector/,2,,18,,0,,0,
MSHA,Referral,/humanitarian-crises-around-the-world/,2,,1,,0,,0,
MSNP,Direct,/social-impact-careers/,2,0,3,-1,0,0,0,0
Informatics,Direct,/faculty/charisse-lyn-tabotabo/,2,,2,,0,,0,
Default - (not set),Direct,/jobs-after-mba-entrepreneurship/,2,1,2,1,0,0,0,0
Data Science,Referral,/quantitative-analyst-career/,2,,2,,0,,0,
CyberOps,Organic Search,/classes/cyber-security-law-privacy/,2,,2,,0,,0,
MESH,Organic Search,/faculty/roman-sidortsov/,2,,2,,0,,0,
MTS,Organic Search,/faculty/angela-zautcke/,2,-4,2,-3,0,0,0,0
CyberOps,Organic Search,/usd-cybersecurity-degree-program-ranked-9-in-fortune-education-list/,2,0,8,5,0,0,0,0
LEPSL,Email,/ambassador/wes-herman/,2,,4,,0,,0,
MSHA,Referral,/logical-framework-approach/,2,1,2,1,0,0,0,0
MSNNL,Direct,/healthcare-informatics-jobs-salary/,2,,23,,0,,0,
MED,Organic Search,/student-support/kirsten-anderson/,2,,2,,0,,0,
MED,Direct,/education-inequality-and-homework/,2,,8,,0,,0,
MSLDT,Direct,/admissions/international-students/,2,1,9,5,0,0,0,0
LEPSL,Direct,/classes/organizational-theory-change/,2,,2,,0,,0,
Default - humanitarian-nonprofit,Direct,/changing-humanitarian-sector/,2,,2,,0,,0,
LEPSL,Direct,/shift-in-law-enforcement-leadership/,2,-11,2,-7,0,0,0,0
MED,Organic Search,/the-secrets-to-successful-school-leadership/,2,-3,1,-4,0,0,0,0
MSLDT,Organic Search,/faculty/jeff-suarez-grant/,2,,2,,0,,0,
MTS,Direct,.translate.goog/nature-spirituality/,2,1,4,3,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/lp/study-healthcare-analytics/,2,1,3,2,0,0,0,0
MSHA,Direct,/disaster-relief-jobs/,2,-6,3,-5,0,0,0,0
MED,Direct,/resources/instructing-through-brain-informed-practices-online-presentation-thank-you/,2,,2,,2,,1,
MED,Direct,/tuition-financial-aid/,2,,7,,0,,0,
EML,Organic Search,/programs/,2,1,10,8,0,0,0,0
LEPSL,Organic Search,/faculty/tory-kornblum/,2,1,2,1,0,0,0,0
Default - (not set),Direct,/student-support/chuck-bane/,2,,2,,0,,0,
LEPSL,AI Traffic,/what-is-intelligence-led-policing/,2,-1,2,-3,0,0,0,0
MTS,Organic Search,/incorporate-faith-in-career/,2,-1,2,-3,0,0,0,0
MSNNL,Organic Search,/bachelors-nursing/,2,,13,,0,,0,
MSLDT,AI Traffic,/career-changes-for-teachers/,2,0,2,0,0,0,0,0
MESH,Direct,/resources/mesh-program-brochure/,2,,2,,0,,0,
Default - (not set),Direct,/forms/mseml-gray-area-review/,2,,2,,0,,0,
Default - (not set),Direct,/blue-leadership-podcast/the-art-of-persistence-solving-the-christie-wilson-cold-case-homicide-with-nuno-tavares/,2,0,2,0,0,0,0,0
MESH,Referral,/community-health-degree-jobs/,2,0,1,-1,0,0,0,0
Default - (not set),Referral,/employer-partnership/g2ops/,2,-4,2,-17,0,0,0,0
MESH,Organic Search,/health-information-technology-jobs-salary/,2,,8,,0,,0,
MSAAI,AI Traffic,/artificial-intelligence-jobs/,2,-5,3,-2,0,0,0,0
CyberOps,AI Traffic,/cyber-security-information-security-network-security/,2,1,2,1,0,0,0,0
CyberOps,Direct,/usd-cybersecurity-degree-program-ranked-9-in-fortune-education-list/,2,,2,,0,,0,
MSLDT,Paid Social,/masters-learning-design-technology/,2,1,2,-2,0,0,0,0
MESH,Paid Search,/sustainability-degree-options/,2,,6,,0,,0,
MSNNL,Paid Search,/how-to-become-a-cno/,2,-1,2,-1,0,0,0,0
MSLDT,Organic Search,.translate.goog/instructional-designer-job/,2,0,3,1,0,0,0,0
LEPSL,Organic Search,/ai-in-law-enforcement/,2,0,3,1,0,0,0,0
MSNNL,AI Traffic,/masters-nursing-leadership/nursing-informatics-track/,2,1,1,0,0,0,0,0
MSAAI,AI Traffic,/masters-applied-artificial-intelligence/classes/,2,0,5,3,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/lp/instructional-design-for-teachers/,2,1,3,0,0,0,0,0
MSAAI,AI Traffic,/machine-learning-courses-and-certifications/,2,1,2,2,0,0,0,0
LEPSL,Paid Search,/leadership-management/,2,,6,,0,,0,
Default - (not set),Direct,/forms/mseml-application-evaluation/,2,0,3,1,2,1,1,0.5
MSNNL,Organic Search,/masters-in-nursing-worth-it/,2,-14,4,-10,0,0,0,0
MED,Organic Search,/programs/,2,-2,4,-14,0,0,0,0
LEPSL,Organic Social,/ambassador/rickey-hawkins/,2,,3,,0,,0,
Informatics,AI Traffic,/masters-health-informatics/apply/,2,-6,2,-7,0,0,0,0
Informatics,Direct,/masters-health-informatics/lp/lp-paid-search-analytics-test/,2,,2,,0,,0,
Default - (not set),Organic Search,/search/Why+homework+should+be+banned/page/1/,2,,2,,0,,0,
MSITL,Direct,/enterprise-it-management-guide/,2,1,2,1,0,0,0,0
MSAAI,Paid Social,/resources/8-questions-artificial-intelligence-masters-ebook/,2,,2,,0,,0,
CyberEng,Organic Search,/faculty/haydar-majeed/,2,-3,2,-2,0,0,0,0
CyberOps,Paid Search,/master-of-science-in-cyber-security-or-mba/,2,,2,,0,,0,
MED,Organic Search,/student-support/ashleigh-zellmer/,2,,3,,0,,0,
LEPSL,AI Traffic,/what-style-police-leadership-most-effective/,2,0,2,0,0,0,0,0
CyberEng,Email,/masters-cyber-security-engineering/lp/cyber-security-engineering-email/,2,,2,,0,,0,
"Default - business-entrepreneurship,computer-science,technology",Display,/ai-for-teachers/,2,,2,,0,,0,
CyberOps,Direct,/lifetime-value-of-a-masters-degree-in-cyber-security/,2,1,2,1,0,0,0,0
Informatics,Organic Search,/programs/,2,,6,,0,,0,
Default - (not set),Organic Search,/search/No+homeworke/,2,,2,,0,,0,
Default - humanitarian-nonprofit,Organic Search,/,2,,1,,0,,0,
MED,AI Traffic,/teacher-resume-examples/,2,,2,,0,,0,
LEPSL,Organic Search,/how-to-become-a-police-chief/,2,-1,4,1,0,0,0,0
"Default - computer-science,engineering,technology",Organic Search,/masters-cyber-security-operations/,2,,11,,0,,0,
MSAAI,Organic Search,.translate.goog/best-artificial-intelligence-degrees/,2,,2,,0,,0,
CyberEng,Direct,/cybersecurity-bootcamp-vs-degree/,2,,2,,0,,0,
CyberOps,Organic Search,/how-to-pick-best-online-cyber-security-program/,2,0,2,0,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/transfer-credit/fbina/,2,1,2,1,0,0,0,0
MSNNL,Direct,/nursing-leadership-roles/,2,-3,1,-4,0,0,0,0
MED,Organic Search,/classes/critical-media-literacy/,2,0,1,-2,0,0,0,0
LEPSL,Organic Search,/programs/,2,0,5,-2,0,0,0,0
Informatics,Email,/masters-health-informatics/lp/study-health-informatics/,2,0,5,-3,0,0,0,0
MSAAI,Paid Search,/resources/an-inside-look-at-the-artificial-intelligence-masters-degree-webinar/thank-you/,2,1,1,0,0,-1,0,-1
MTS,AI Traffic,/what-is-liturgy/,2,,1,,0,,0,
MSAAI,Direct,/faculty/rod-albuyeh/,2,,2,,0,,0,
MED,Direct,/substitute-teacher-tips/,2,0,2,0,0,0,0,0
Default - (not set),Paid Social,/online-programs/,2,0,2,0,0,0,0,0
CyberOps,Organic Search,/how-to-become-cybersecurity-consultant/,2,,3,,0,,0,
MSNNL,Unknown - social / social,/resources/nurse-leader-career-paths-opportunities/,2,-27,2,-27,0,0,0,0
MSAAI,Organic Search,/education-inequity-and-homework/,2,,5,,0,,0,
CyberOps,Direct,/bringing-gamification-to-cyber-security-training/,2,1,1,0,0,0,0,0
Data Science,Organic Search,.translate.goog/database-engineer-career/,2,,2,,0,,0,
MTS,Email,/resources/master-of-theological-studies-application-guide/,2,,2,,0,,0,
MTS,Email,/masters-theological-studies/lp/dyna/thank-you/,2,,2,,1,,0.5,
MSLDT,Organic Social,/create-employee-training-program/,2,1,2,1,0,0,0,0
MSITL,Direct,/what-is-devops/,2,-2,2,-2,0,0,0,0
MSNP,AI Traffic,/volunteer-management-software/,2,1,1,0,0,0,0,0
MESH,Referral,/masters-engineering-sustainability-health/mesh-combined-degree/,2,1,2,1,0,0,0,0
MESH,Direct,/resources/sustainability-careers-ebook/,2,,5,,1,,0.5,
MTS,Unknown - ig / social,/masters-theological-studies/resources/,2,1,2,1,0,0,0,0
MSAAI,Direct,/resources/an-inside-look-at-the-artificial-intelligence-masters-degree-webinar/thank-you/,2,,2,,0,,0,
MSLDT,Direct,/masters-education/,2,1,6,2,0,0,0,0
LEPSL,Referral,/,2,,6,,0,,0,
MSITL,Organic Search,/enterprise-it-management-guide/,2,1,2,1,0,0,0,0
MSHA,Organic Search,.translate.goog/types-of-advocacy/,2,,2,,0,,0,
LEPSL,Direct,/police-management-training/,2,,2,,0,,0,
Default - (not set),Direct,/bachelors-nursing/complete-your-bsn-online-university-of-san-diego/,2,,2,,0,,0,
MTS,Paid Search,/masters-theological-studies/careers/,2,,4,,0,,0,
MSAAI,Referral,/resources/msaai-on-campus-artificial-intelligence-self-assessment/,2,-1,1,-9,0,0,0,0
Data Science,Display,/masters-applied-data-science/apply/,2,,2,,0,,0,
LEPSL,Referral,/masters-law-enforcement-leadership/lp/law-enforcement/,2,1,1,-1,0,0,0,0
Data Science,Organic Search,/data-engineer-career/,2,,2,,0,,0,
Data Science,Direct,/masters-data-analytics-worth-it/,2,0,2,0,0,0,0,0
EML,Organic Search,/resources/from-engineer-to-leader/,2,0,2,0,0,0,0,0
"Default - business-entrepreneurship,computer-science,engineering,technology",Paid Search,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,2,0,2,-6,2,0,1,0
MSLDT,Referral,/instructional-design-masters-degree-worth-it/,2,,2,,0,,0,
MSAAI,Organic Search,/classes/introduction-to-artificial-intelligence-maai-501/,2,,4,,0,,0,
MSNNL,Direct,/masters-nursing-leadership/lp/thank-you/,2,-2,2,-2,2,-2,1,0
MED,Organic Search,/faculty/kimberly-white-smith/,2,,2,,0,,0,
MED,Organic Social,/what-is-an-med-degree-explained/,2,,2,,0,,0,
CyberEng,Email,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,2,,2,,0,,0,
Data Science,Organic Search,/faculty/matthew-c-vanderbilt/,2,,2,,0,,0,
MED,Organic Search,/11-learning-and-teaching-resources/,2,1,2,1,0,0,0,0
MSAAI,Direct,/machine-learning-bootcamps/,2,,3,,0,,0,
MSAAI,Organic Search,.translate.goog/artificial-intelligence-developer-career/,2,1,2,1,0,0,0,0
MTS,AI Traffic,/what-is-ecospirituality/,2,,2,,0,,0,
"Default - business-entrepreneurship,computer-science,technology",Direct,/is-a-masters-in-data-science-worth-it/,2,-3,2,-3,0,0,0,0
MSLDT,Direct,/about/state-authorization-status/,2,,4,,0,,0,
CyberOps,Direct,/cybersecurity-masters-degree-guide/,2,1,2,2,0,0,0,0
LEPSL,Direct,/masters-cyber-security-operations/,2,1,9,7,0,0,0,0
MED,Direct,.translate.goog/complete-list-teaching-methods/,2,1,2,1,0,0,0,0
Default - (not set),AI Traffic,/about/state-authorization-status/,2,,2,,0,,0,
MSNP,Direct,/nonprofit-cfo-career/,2,,2,,0,,0,
MSAAI,Direct,/aws-azure-gcp-certification/,2,-1,60,57,0,0,0,0
CyberOps,Direct,/resources/which-cybersecurity-program-is-right-for-you/,2,1,2,1,0,0,0,0
Default - (not set),Organic Search,/blue-leadership-podcast/the-art-of-persistence-solving-the-christie-wilson-cold-case-homicide-with-nuno-tavares/,2,-3,2,-3,0,0,0,0
Default - (not set),Organic Search,/about/general-policies/,2,1,2,1,0,0,0,0
LEPSL,Organic Search,/faculty/maria-munayer/,2,0,2,-1,0,0,0,0
MSAAI,Direct,/most-searched-for-ai-jobs/,2,,2,,0,,0,
MTS,Direct,/masters-cyber-security-operations/,2,0,4,-13,0,0,0,0
MED,Organic Search,.translate.goog/complete-list-teaching-methods/,2,1,2,1,0,0,0,0
MESH,Direct,/masters-in-sustainability-degree-comparison/,2,-2,2,-2,0,0,0,0
MSITL,Organic Search,/resources/free-itl-program-brochure/,2,,8,,1,,0.5,
MSLDT,Direct,/resources/choosing-an-instructional-design-path-thank-you/,2,,6,,0,,0,
Default - (not set),AI Traffic,/mite-vs-mba-degree/,2,,1,,0,,0,
MSAAI,Email,/resources/8-questions-artificial-intelligence-masters-ebook/,2,,2,,0,,0,
MSITL,Referral,/masters-applied-artificial-intelligence/,2,1,14,9,0,0,0,0
"Default - computer-science,engineering,technology",Referral,/cyber-security/,2,1,2,0,0,0,0,0
Default - (not set),Direct,/organizational-change-strategies/,2,1,2,1,0,0,0,0
MED,Organic Search,.translate.goog/what-is-an-med-degree-explained/,2,,2,,0,,0,
MSHA,Organic Search,/masters-humanitarian-action/apply/,2,-6,1,-4,0,0,0,0
Default - (not set),Organic Search,/search/AI+is+Bbad/page/1/,2,,2,,0,,0,
MSAAI,AI Traffic,/aws-azure-gcp-certification/,2,,1,,0,,0,
MED,Organic Search,/faculty/charles-tre-watkins-iii/,2,,4,,0,,0,
CyberOps,Direct,/8-questions-cyber-security-graduate-degree/,2,,2,,0,,0,
EML,AI Traffic,/masters-engineering-management-leadership/,2,1,2,1,0,0,0,0
MSNP,Organic Search,/best-jobs-for-veterans-after-the-military/,2,-1,3,0,0,0,0,0
MSLDT,Referral,/educational-technology-jobs/,2,,2,,0,,0,
MSLDT,AI Traffic,/instructional-design-portfolio/,2,,4,,0,,0,
MSLDT,Organic Search,/faculty/david-haigh/,2,,2,,0,,0,
MSAAI,Referral,/classes/natural-language-processing-maai-520/,2,,1,,0,,0,
MED,Organic Search,/masters-education/specializations/technology-and-innovation/,2,1,7,6,1,1,0.5,0.5
Informatics,Direct,/faculty/wendy-cole/,2,,1,,0,,0,
MSLDT,Referral,/top-instructional-design-skills/,2,0,2,0,0,0,0,0
Data Science,Paid Social,/quantitative-analyst-career/,2,,2,,0,,0,
MSNNL,Organic Search,/online-ms-nursing-nl/,2,1,2,1,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/scholarships-grants/,2,-3,2,-3,0,0,0,0
MED,Organic Search,/faculty/john-pekman/,2,,2,,0,,0,
CyberOps,Referral,/malware-analyst-career-guide/,2,-6,1,-5,0,0,0,0
MED,Referral,/resources/a-career-advancement-guide-for-educators-ebook/,2,,2,,0,,0,
LEPSL,Referral,/blog/police-leadership/,2,-11,2,-13,0,0,0,0
CyberOps,Organic Search,.translate.goog/what-is-a-chief-security-officer-high-demand-skyrocketing-pay-for-csos/,2,1,2,1,0,0,0,0
CyberOps,Direct,/education-and-cyber-security-talent-shortage/,2,,2,,0,,0,
CyberEng,AI Traffic,/masters-cyber-security-engineering/classes/,2,,1,,0,,0,
MSAAI,Organic Search,/classes/applied-probability-and-statistics-for-artificial-intelligence-maai-500/,2,,5,,0,,0,
MED,Direct,/search/Homework/,2,,2,,0,,0,
Data Science,Organic Search,/storytelling-with-data-part-1/,2,-3,2,-1,0,0,0,0
MED,Organic Search,/faculty/rebekka-jez/,2,0,1,0,0,0,0,0
LEPSL,Organic Search,/law-enforcement-going-back-to-college/,2,-1,2,0,0,0,0,0
Default - (not set),Organic Search,/top-100-cybersecurity-companies/,2,1,7,5,0,0,0,0
MED,Organic Search,/classes/educational-research-methodology/,2,1,2,1,0,0,0,0
MSNNL,Organic Search,/masters-health-informatics/,2,,13,,1,,0.5,
Default - (not set),Organic Search,/student-support/career-development-center/,2,-1,2,0,0,0,0,0
Default - (not set),Paid Social,/tuition-financial-aid/,2,1,2,1,0,0,0,0
MSNNL,Paid Search,/masters-health-informatics/lp/health-informatics-for-nurses/,2,-2,4,-13,0,-2,0,-0.5
Default - (not set),Direct,/resources/msads-request-program-brochure/,2,,8,,0,,0,
MTS,Organic Search,/masters-theological-studies/student-services-support-team/,1,,1,,0,,0,
MSITL,Organic Search,.translate.goog/how-to-become-a-site-reliability-engineer/,1,0,1,0,0,0,0,0
MSNP,Organic Search,/masters-learning-design-technology/lp/osu/,1,,86,,0,,0,
MSNP,Organic Search,/masters-education/,1,,116,,0,,0,
LEPSL,Organic Search,/faculty/manuel-rodriguez/,1,0,1,0,0,0,0,0
MSNP,Organic Search,/classes/resource-development-and-philanthropy/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/benjamin-opfar/,1,,1,,0,,0,
MSNP,Paid Search,/donor-management-software/,1,,1,,0,,0,
MED,Organic Search,/about/,1,0,1,-4,0,0,0,0
MTS,Email,/theological-education/,1,,1,,0,,0,
MTS,Email,/theology-degree-salary/,1,,1,,0,,0,
Default - (not set),Organic Search,/search/Why%25252Bhomework%25252Bshould%25252Bbe%25252Bbanned/,1,,1,,0,,0,
Data Science,Organic Search,/masters-data-analytics-worth-it/,1,-3,1,-3,0,0,0,0
MSNP,Referral,/masters-nonprofit-leadership-management/lp/ppc/,1,,1,,0,,0,
MTS,Referral,/faculty/jeffrey-burns/,1,,1,,0,,0,
MED,AI Traffic,/teaching-to-every-students-unique-learning-style/,1,-5,1,-9,0,0,0,0
Informatics,Direct,/search/Dual+degree/,1,,1,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/request-info/,1,0,1,-3,0,0,0,0
Default - (not set),Organic Search,/data-science-vs-software-engineering/,1,,4,,0,,0,
Informatics,Email,/admitted-students/,1,,16,,0,,0,
Informatics,Organic Search,/faculty/thidarat-tinnakornsrisuphap/,1,,1,,0,,0,
MSNNL,Organic Search,/advisory-board/fleischman/,1,-3,1,-3,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/related-articles/,1,,1,,0,,0,
EML,Referral,/masters-engineering-management-leadership/lp/ppc/,1,-4,1,-13,0,0,0,0
LEPSL,Direct,/tuition-financial-aid/,1,,5,,0,,0,
MESH,Direct,/masters-engineering-sustainability-health/resources/,1,-5,2,-6,0,0,0,0
LEPSL,Organic Search,.translate.goog/promoting-women-in-law-enforcement-leadership/,1,,1,,0,,0,
Default - (not set),Organic Search,/masters-applied-data-science/careers/,1,,3,,1,,1,
