program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
MSAAI,Referral,/resources/8-questions-artificial-intelligence-masters-ebook/,2,1,2,0,0,0,0,0
MSHA,Referral,/logical-framework-approach/,2,-3,2,-3,0,0,0,0
Default - (not set),Organic Search,/blue-leadership-podcast/the-art-of-persistence-solving-the-christie-wilson-cold-case-homicide-with-nuno-tavares/,2,-2,2,-3,0,0,0,0
MED,Direct,/online-programs/,2,-7,10,-28,0,0,0,0
MSNNL,Organic Search,/masters-in-nursing-worth-it/,2,,4,,0,,0,
MTS,Paid Search,/resources/master-of-theological-studies-application-guide/,2,,3,,0,,0,
LEPSL,Organic Search,/ambassador/brandon-barclay/,2,1,2,1,0,0,0,0
Data Science,Paid Social,/quantitative-analyst-career/,2,,2,,0,,0,
Default - (not set),Direct,/blog/computer-science/,2,0,2,0,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/thank-you/,2,0,1,0,1,1,0.5,0.5
MSNP,Direct,/offers/oed-leads/,2,,2,,0,,0,
Default - (not set),Direct,/can-information-security-degree,2,,2,,0,,0,
CyberOps,Direct,/transition-general-it-to-cybersecurity-engineering/,2,0,2,0,0,0,0,0
MTS,Email,/why-theological-studies/,2,,2,,0,,0,
CyberEng,Direct,/usd-alum-salesforce-security-engineer/,2,1,2,1,0,0,0,0
CyberOps,Direct,/education-and-cyber-security-talent-shortage/,2,-1,2,-1,0,0,0,0
MESH,Referral,/community-health-degree-jobs/,2,,1,,0,,0,
LEPSL,Organic Search,/lieutenant-picks-usd-criminal-justice-masters-degree/,2,1,2,0,0,0,0,0
Informatics,Direct,/what-is-medical-informatics/,2,-8,3,-7,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/lp/request-info/,2,-19,2,-22,0,0,0,0
Default - (not set),Direct,/masters-applied-data-science/classes/,2,,9,,0,,0,
LEPSL,Email,/ambassador/wes-herman/,2,,4,,0,,0,
MSNP,Referral,/nonprofit-fundraising-ideas/,2,,1,,0,,0,
MED,Organic Social,/co-teaching-models/,2,1,2,1,0,0,0,0
EML,AI Traffic,/engineering-leadership-skills/,2,,1,,0,,0,
LEPSL,Direct,/criminal-justice-masters-degree-comparison/,2,-9,2,-9,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/apply/,2,1,1,0,0,0,0,0
MSHA,Organic Search,/programs/,2,-1,13,-3,0,0,0,0
MTS,AI Traffic,/what-is-lay-ministry/,2,,2,,0,,0,
MESH,Direct,/masters-engineering-sustainability-health/faculty/,2,-8,3,-6,0,0,0,0
MSNNL,Direct,/healthcare-informatics-jobs-salary/,2,,23,,0,,0,
MSNNL,Organic Search,/bachelors-nursing/,2,,13,,0,,0,
CyberEng,Direct,/is-cyber-security-hard/,2,,2,,0,,0,
MED,Paid Search,/education-inequity-and-homework/,2,,2,,0,,0,
Default - (not set),Direct,/bachelors-nursing/complete-your-bsn-online-university-of-san-diego/,2,,2,,0,,0,
Default - (not set),Direct,/masters-applied-data-science/,2,,13,,0,,0,
MED,Direct,/forms/med-gar/,2,,10,,0,,0,
MSAAI,Referral,/masters-applied-artificial-intelligence/faculty/,2,0,4,3,0,0,0,0
Default - (not set),Direct,/how-to-be-innovative-at-work/,2,,2,,0,,0,
MTS,Organic Search,.translate.goog/st-francis-of-assisi-and-franciscan-theology/,2,-4,2,-3,0,0,0,0
CyberEng,Direct,/chief-risk-officer/,2,-5,2,-5,0,0,0,0
MTS,Organic Search,/incorporate-faith-in-career/,2,-23,2,-23,0,-1,0,-0.04
Informatics,Direct,/offers/oed-leads/,2,1,2,-2,0,0,0,0
MSNNL,Organic Search,/masters-learning-design-technology/,2,,93,,0,,0,
EML,Direct,/resources/from-engineer-to-leader/,2,-4,1,-7,0,0,0,0
Default - humanitarian-nonprofit,Direct,/changing-humanitarian-sector/,2,,2,,0,,0,
MESH,Referral,/blog-msph-vs-mph-degree-comparison/,2,1,1,0,0,0,0,0
MESH,Paid Search,/programs/,2,0,6,-2,0,0,0,0
MSAAI,Organic Search,/resources/msaai-on-campus-artificial-intelligence-self-assessment/,2,,3,,0,,0,
MSITL,Email,/masters-information-technology-leadership/,2,0,3,-1,0,0,0,0
Informatics,Organic Search,/ms-msc-health-informatics-usa/,2,-14,2,-25,0,-1,0,-0.0625
MSLDT,Direct,/instructional-design-career-guide/,2,-14,2,-12,0,0,0,0
LEPSL,AI Traffic,/what-style-police-leadership-most-effective/,2,-7,2,-16,0,0,0,0
Default - (not set),Paid Search,/masters-applied-data-science/lp/study-data-science/,2,,15,,1,,0.5,
Informatics,Paid Search,/masters-health-informatics/lp/study-health-informatics-old-page/,2,,2,,0,,0,
MSNNL,Direct,/nursing-leadership-roles/,2,,1,,0,,0,
MED,Organic Search,.translate.goog/inclusive-education-strategies/,2,-29,2,-36,0,0,0,0
MSAAI,Direct,/search/language+development/,2,,2,,0,,0,
MSNNL,Direct,/masters-nursing-leadership/lp/nurse-cp/,2,,2,,0,,0,
"Default - business-entrepreneurship,computer-science,technology",Direct,/is-a-masters-in-data-science-worth-it/,2,,2,,0,,0,
Informatics,Direct,/health-data-analyst/,2,-5,8,1,0,0,0,0
MESH,Direct,/resources/sustainability-careers-ebook-thank-you/,2,,5,,0,,0,
MSITL,Direct,/masters-health-informatics/,2,,20,,0,,0,
MTS,Direct,.translate.goog/nature-spirituality/,2,-2,4,-1,0,0,0,0
MSAAI,Direct,/resources/career-in-ai-webinar/,2,-3,2,0,0,0,0,0
Default - (not set),Organic Search,/resources/cybersecurity-job-market-webinar-thank-you/,2,1,7,7,0,0,0,0
Data Science,Organic Search,/data-science/,2,-7,2,-10,0,0,0,0
LEPSL,Organic Search,/faculty/benjamin-kelso/,2,-11,3,-9,0,0,0,0
MED,Direct,/masters-curriculum-instruction/,2,-2,2,-2,0,0,0,0
MSNNL,AI Traffic,/nursing-leadership-roles/,2,,2,,0,,0,
MSAAI,Organic Search,/masters-cyber-security-operations/,2,1,17,15,0,0,0,0
MSHA,Organic Search,/classes/data-visualization-and-analytics/,2,-1,2,-7,0,0,0,0
MESH,Direct,/faculty/paul-kadetz/,2,-3,2,-2,0,0,0,0
MSITL,Direct,/aws-azure-gcp-certification/,2,,6,,0,,0,
LEPSL,Direct,/shift-in-law-enforcement-leadership/,2,-5,2,-7,0,0,0,0
MSITL,Direct,/masters-information-technology-leadership/classes/data-science-elective/,2,,4,,0,,0,
MSAAI,Direct,/faculty/rod-albuyeh/,2,1,2,1,0,0,0,0
EML,Organic Search,/programs/,2,,10,,0,,0,
Default - (not set),Unknown - facebook / social,/applied-artificial-intelligence/,2,,2,,0,,0,
MED,Organic Search,/faculty/charles-tre-watkins-iii/,2,-7,4,-7,0,0,0,0
MSLDT,Organic Search,/faculty/jeff-suarez-grant/,2,0,2,0,0,0,0,0
CyberOps,Direct,/15-must-read-cyber-security-facts-figures-for-2019/,2,1,2,1,0,0,0,0
Default - (not set),Organic Search,/faculty/brad-palm/,2,,2,,0,,0,
MSLDT,Direct,/faculty/holly-shiflett/,2,0,2,0,0,0,0,0
MSAAI,AI Traffic,/impact-of-chatgpt-on-ai-careers/,2,,3,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/command-college/,2,-6,2,-7,0,0,0,0
MED,Direct,/search/Online+tuition/,2,,2,,0,,0,
Data Science,Direct,/advisory-board/eric-colson/,2,0,2,0,0,0,0,0
Default - (not set),Organic Social,/employer-partnership/xsite/,2,,2,,0,,0,
LEPSL,Organic Search,/faculty/tory-kornblum/,2,1,2,1,0,0,0,0
LEPSL,AI Traffic,/police-communication-important-today/,2,-31,2,-54,0,0,0,0
MSAAI,Referral,/masters-applied-data-science/classes/,2,,21,,0,,0,
Data Science,Organic Search,/data-science-scholarships/,2,-4,2,-5,0,0,0,0
CyberOps,Direct,/non-technical-cyber-security-jobs/,2,-4,2,-4,0,0,0,0
LEPSL,AI Traffic,/search/when+was+it+written/,2,,2,,0,,0,
CyberOps,Organic Search,/cyber-crime-investigator-career/,2,-7,5,-19,0,-1,0,-0.1111111111111111
MESH,Direct,/masters-engineering-sustainability-health/student-services-support-team/,2,-1,7,-5,0,0,0,0
MSNNL,Direct,/contact-us/,2,,4,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/lp/instructional-design-for-teachers/,2,,3,,0,,0,
MSAAI,Direct,/resources/an-inside-look-at-the-artificial-intelligence-masters-degree-webinar/thank-you/,2,-1,2,-1,0,0,0,0
MSLDT,Organic Social,/learning-objectives-examples/,2,,1,,0,,0,
CyberEng,Direct,/chief-information-security-officer/,2,1,2,1,0,0,0,0
MTS,Paid Search,/resources/master-of-theological-studies-brochure/,2,,2,,0,,0,
MSHA,Unknown - Data Not Available / Data Not Available,/masters-humanitarian-action/,2,,3,,0,,0,
MSNNL,Organic Social,/masters-in-nursing-worth-it/,2,,2,,0,,0,
MESH,Direct,/community-health-worker-certification/,2,,8,,0,,0,
MED,Organic Search,.translate.goog/masters-in-special-education-careers/,2,1,2,1,0,0,0,0
MSLDT,Direct,/resources/choosing-an-instructional-design-path-thank-you/,2,,6,,0,,0,
Data Science,Unknown - linkedin / social,/masters-applied-data-science/,2,0,3,-7,0,0,0,0
Informatics,Organic Search,.translate.goog/what-is-medical-informatics/,2,-1,2,-1,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/faculty/,2,0,10,-7,0,0,0,0
MSITL,Organic Search,.translate.goog/it-job-titles/,2,-1,2,-1,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/scholarships-grants/,2,-2,2,0,0,0,0,0
MSAAI,Direct,/resources/ai-checklist-thank-you/,2,,2,,1,,0.5,
Informatics,Direct,/masters-health-informatics/lp/lp-paid-search-analytics-test/,2,,2,,0,,0,
EML,Email,/masters-engineering-management-leadership/lp/ppc/,2,-46,2,-79,0,-4,0,-0.08333333333333333
MSNP,Direct,/masters-engineering-sustainability-health/,2,,22,,1,,0.5,
Data Science,Direct,/women-in-data-science-where-we-are-where-were-going-and-why-it-matters/,2,-1,1,-2,0,0,0,0
MED,AI Traffic,/3-ways-to-create-inclusive-learning/,2,1,1,0,0,0,0,0
MTS,Referral,/philosophy-degree-jobs/,2,,2,,0,,0,
MSNP,Organic Search,/what-is-organizational-leadership/,2,0,2,0,0,0,0,0
Default - (not set),Organic Search,/cyber-crime-investigator-career/,2,,6,,0,,0,
MED,Referral,/resources/a-career-advancement-guide-for-educators-ebook/,2,,2,,0,,0,
MED,Organic Search,/programs/,2,-86,4,-218,0,-6,0,-0.06818181818181818
Data Science,Organic Search,/data-engineer-career/,2,-4,2,-2,0,0,0,0
MSLDT,Organic Search,/faculty/david-haigh/,2,,2,,0,,0,
LEPSL,Unknown - event / poker-chip,/masters-law-enforcement-leadership/lp/request-info/,2,-4,2,-4,0,-1,0,-0.16666666666666666
Default - (not set),Unknown - Data Not Available / Data Not Available,/,2,,7,,0,,0,
Data Science,Referral,/masters-applied-data-science/apply/,2,-2,1,-1,0,0,0,0
MED,Direct,/tuition-financial-aid/,2,1,7,1,0,0,0,0
MSLDT,Paid Search,/masters-learning-design-technology/lp/osu/,2,,1,,0,,0,
Default - (not set),Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,2,,9,,0,,0,
MSNP,Paid Search,/masters-nonprofit-leadership-management/apply/,2,-2,3,-12,0,0,0,0
MTS,Paid Search,/,2,-11,6,-62,0,0,0,0
MSHA,AI Traffic,/humanitarian-aid-certificate-courses/,2,0,1,-1,0,0,0,0
CyberEng,Email,/masters-cyber-security-engineering/lp/dyna/,2,,2,,0,,0,
MSHA,Organic Search,/masters-humanitarian-action/apply/,2,-1,1,-6,0,0,0,0
CyberOps,Direct,.translate.goog/ethical-hacker-career-salary-guide/,2,-4,2,-4,0,0,0,0
MSAAI,Direct,/aws-azure-gcp-certification/,2,-2,60,56,0,0,0,0
MSNNL,Direct,/classes/advanced-pathophysiology/,2,,2,,0,,0,
MESH,Referral,/masters-engineering-sustainability-health/apply/,2,-5,4,-8,0,-1,0,-0.14285714285714285
MSNP,Direct,/social-impact-careers/,2,-5,3,-43,0,0,0,0
LEPSL,Direct,/police-management-training/,2,1,2,1,0,0,0,0
MSAAI,Email,/resources/8-questions-artificial-intelligence-masters-ebook/,2,,2,,0,,0,
MSAAI,Referral,/artificial-intelligence-scholarships/,2,-2,2,-1,0,-1,0,-0.25
CyberOps,Organic Search,/cyber-security-director/,2,,2,,0,,0,
Informatics,Unknown - fashion-valley-mall / ooh,/healthcare/,2,,2,,0,,0,
MSNP,Direct,/masters-applied-data-science/msads-combined-degree/,2,,6,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/refer-a-friend/,2,0,2,0,0,0,0,0
MSNP,Direct,/masters-nonprofit-leadership-management/faculty/,2,1,2,1,0,0,0,0
CyberOps,AI Traffic,/cyber-security-information-security-network-security/,2,0,2,1,0,0,0,0
LEPSL,Paid Social,/masters-law-enforcement-leadership/classes/,2,,2,,0,,0,
MED,Organic Search,.translate.goog/steam-education-in-schools/,2,-6,2,-6,0,0,0,0
LEPSL,Email,/police-media-relations-and-social-media/,2,,1,,0,,0,
MSHA,Referral,/international-affairs-careers/,2,,2,,0,,0,
MED,Organic Search,/search/Homework+banned+/,2,,2,,0,,0,
CyberEng,Direct,/cybersecurity-bootcamp-vs-degree/,2,1,2,1,0,0,0,0
MESH,Organic Social,/blog-msph-vs-mph-degree-comparison/,2,,2,,0,,0,
Informatics,AI Traffic,/masters-health-informatics/apply/,2,,2,,0,,0,
MSNNL,Direct,/faculty/msn-nl-program-directors/,2,,9,,0,,0,
MSAAI,Paid Social,/masters-applied-artificial-intelligence/apply/,2,,2,,0,,0,
Default - (not set),Direct,/blog/engineering/,2,,2,,0,,0,
Informatics,Referral,/masters-health-informatics/lp/study-healthcare-analytics/,2,,4,,0,,0,
MED,Organic Social,/teaching-to-every-students-unique-learning-style/,2,-7,1,-14,0,0,0,0
MTS,Paid Search,/masters-theological-studies/careers/,2,,4,,0,,0,
CyberOps,Organic Search,/masters-cyber-security-operations/careers/,2,-4,1,-3,0,0,0,0
Data Science,Organic Search,/faculty/an-tran/,2,,2,,0,,0,
MSAAI,AI Traffic,/the-ai-bill-a-critical-analysis-of-regulatory-frameworks/,2,,1,,0,,0,
Default - (not set),Organic Search,/search/No+homeworke/,2,,2,,0,,0,
MED,Organic Search,/search/Homework+banned+resons/page/2/,2,,2,,0,,0,
MSNP,AI Traffic,/volunteer-management-software/,2,-3,1,-2,0,0,0,0
MED,Organic Search,/faculty/john-pekman/,2,-3,2,-3,0,0,0,0
Informatics,AI Traffic,/nurse-leader-vs-nurse-manager/,2,,3,,0,,0,
Data Science,Direct,/data-warehouse-engineer/,2,-12,2,-15,0,0,0,0
EML,AI Traffic,/engineering-management-leadership-certifications/,2,0,2,-2,0,-1,0,-0.5
MED,Organic Search,.translate.goog/what-is-an-med-degree-explained/,2,0,2,0,0,0,0,0
Data Science,Organic Search,.translate.goog/database-engineer-career/,2,-1,2,-1,0,0,0,0
MESH,Organic Search,/resources/meeting-the-planets-most-urgent-challenges/,2,,5,,2,,1,
Default - (not set),Organic Search,/faculty/jack-mccready/,2,1,2,1,0,0,0,0
MESH,Organic Search,.translate.goog/sustainability-scholarships/,2,,2,,0,,0,
CyberOps,Organic Search,/how-to-pick-best-online-cyber-security-program/,2,-13,2,-12,0,0,0,0
Informatics,Organic Search,/programs/,2,,6,,0,,0,
Data Science,Organic Search,.translate.goog/data-science-vs-statistics/,2,,2,,0,,0,
MTS,Unknown - ig / social,/masters-theological-studies/resources/,2,,2,,0,,0,
LEPSL,Direct,/law-enforcement-faculty-jonni-redick/,2,,2,,0,,0,
MTS,Organic Social,/how-to-pay-for-theology-degree/,2,,2,,0,,0,
MED,Organic Search,/11-learning-and-teaching-resources/,2,0,2,0,0,0,0,0
MSNP,Direct,/resources/6-nonprofit-careers-ebook/,2,1,9,8,1,1,0.5,0.5
Default - (not set),Direct,ce-thank-you-page-template/,2,,3,,0,,0,
Informatics,Paid Social,/masters-health-informatics/health-informatics-track/,2,1,2,-2,0,0,0,0
Default - (not set),Organic Search,/student-support/natalie-oneal/,2,,2,,0,,0,
MSAAI,AI Traffic,/masters-applied-artificial-intelligence/classes/,2,-8,5,-7,0,0,0,0
MED,Organic Search,/student-support/kirsten-anderson/,2,1,2,0,0,0,0,0
CyberOps,Paid Search,/master-of-science-in-cyber-security-or-mba/,2,1,2,-2,0,0,0,0
Default - (not set),Direct,/student-support/chuck-bane/,2,,2,,0,,0,
"Default - ",Email,/masters-cyber-security-engineering/lp/tech-news/,2,0,2,0,0,0,0,0
CyberOps,Organic Search,/faculty/brian-russell/,2,0,4,2,0,0,0,0
MSITL,Organic Search,/masters-technology-management-vs-mba/,2,-50,2,-63,0,0,0,0
MED,Paid Search,/masters-education/specializations/steam/,2,0,2,1,0,0,0,0
Informatics,Direct,/faculty/josh-wymer/,2,-2,2,-2,0,0,0,0
LEPSL,Email,/how-to-become-a-police-lieutenant/,2,,1,,0,,0,
Data Science,Referral,/masters-applied-data-science/classes/,2,-4,2,-5,0,0,0,0
Default - (not set),Direct,/lp/apply-now/,2,-52,2,-52,0,0,0,0
Default - (not set),Direct,/education-inequality,2,,4,,0,,0,
MSAAI,Referral,/ai-trainer/,2,-3,1,-5,0,0,0,0
MSLDT,Organic Search,.translate.goog/instructional-technology-tools/,2,-2,3,-7,0,0,0,0
MESH,Direct,/masters-applied-data-science/,2,1,15,9,0,0,0,0
LEPSL,Organic Search,/faculty/darrin-t-grondel/,2,-6,2,-4,0,0,0,0
CyberEng,Referral,/faculty/nahid-farhady/,2,,1,,0,,0,
Informatics,Organic Social,/masters-health-informatics/,2,-2,2,-2,0,0,0,0
EML,AI Traffic,/masters-engineering-management-leadership/,2,,2,,0,,0,
Informatics,Email,/masters-health-informatics/health-analytics-track/,2,,15,,1,,0.5,
Informatics,Referral,/masters-health-informatics/health-analytics-track/,2,0,5,4,0,0,0,0
Data Science,Organic Search,/data-science-tools-of-the-trade-r-vs-python-2/,2,-3,1,-4,0,0,0,0
MSITL,Unknown - email / nurture,/masters-information-technology-leadership/lp/ppc/let-us-pay-for-your-msitl-application-fee/,2,,2,,0,,0,
Data Science,Organic Search,/faculty/matthew-c-vanderbilt/,2,0,2,0,0,0,0,0
CyberOps,Organic Search,/how-to-become-cybersecurity-consultant/,2,-3,3,-2,0,0,0,0
LEPSL,Organic Social,/ambassador/rickey-hawkins/,2,,3,,0,,0,
Data Science,Paid Social,/best-degrees-data-science/,2,,2,,0,,0,
Informatics,Organic Search,/advisory-board/parizek/,2,1,2,1,0,0,0,0
CyberOps,Direct,/8-questions-cyber-security-graduate-degree/,2,1,2,1,0,0,0,0
Default - (not set),Direct,/trauma-informed-teaching-strategies/,2,,1,,0,,0,
Informatics,Paid Social,/masters-health-informatics/health-analytics-track/,2,1,2,1,0,0,0,0
CyberOps,Display,/top-cyber-security-threats/,2,,1,,0,,0,
MTS,Direct,/faith-formation/,2,,2,,0,,0,
MSNP,Paid Search,/grant-writing-for-nonprofits/,2,,1,,0,,0,
LEPSL,Organic Search,/federal-security-specialist-earns-law-enforcement-leadership-masters/,2,,2,,0,,0,
LEPSL,Paid Search,/masters-in-law-enforcement-leadership-hits-1000-graduate-milestone/,2,,3,,0,,0,
CyberOps,Direct,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,2,,3,,1,,0.5,
MTS,Email,/resources/master-of-theological-studies-application-guide/,2,,2,,0,,0,
LEPSL,Organic Search,/ambassador/dale-fors/,2,-2,2,-2,0,0,0,0
MTS,Direct,/masters-nursing-leadership/,2,1,12,10,0,0,0,0
CyberOps,Email,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,2,,2,,0,,0,
LEPSL,Direct,/police-community-relations/,2,1,1,0,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/scholarships/,2,,1,,0,,0,
EML,Organic Search,.translate.goog/chief-engineer-officer-career/,2,-20,2,-21,0,0,0,0
Default - (not set),Direct,/management-masters-vs-mba/,2,-6,2,-9,0,0,0,0
MTS,Email,/masters-theological-studies/lp/dyna/thank-you/,2,,2,,1,,0.5,
MED,Organic Search,/how-to-get-a-teaching-certificate/,2,-40,2,-42,0,0,0,0
MSLDT,Direct,/masters-education/,2,-1,6,-25,0,-1,0,-0.3333333333333333
MSAAI,Direct,/harnessing-the-power-of-generative-ai-tools-at-usd-ms-in-aai-program/,2,1,3,2,0,0,0,0
LEPSL,Organic Search,/faculty/maria-munayer/,2,-5,2,-6,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/careers/,2,-4,3,-4,0,0,0,0
MSLDT,AI Traffic,/instructional-design-portfolio/,2,,4,,0,,0,
LEPSL,Direct,/ambassador/tracy-volz-montez/,2,1,2,1,0,0,0,0
MED,Organic Search,/the-secrets-to-successful-school-leadership/,2,-12,1,-16,0,0,0,0
MSAAI,Organic Search,/faculty/rod-albuyeh/,2,-5,2,-5,0,0,0,0
CyberOps,Direct,/bringing-gamification-to-cyber-security-training/,2,-8,1,-12,0,0,0,0
MSAAI,AI Traffic,/admissions/,1,,3,,0,,0,
MED,Organic Search,/about/,1,0,1,0,0,0,0,0
Default - (not set),Organic Search,/network-forensics-tools/,1,,3,,0,,0,
MSHA,Direct,.translate.goog/examples-of-social-change/,1,,1,,0,,0,
Data Science,Direct,/database-administrator-career/,1,-12,1,-12,0,0,0,0
MSLDT,Organic Search,/faculty/tameka-harris/,1,0,1,0,0,0,0,0
MSNNL,Organic Search,/advisory-board/kassity-krich/,1,,1,,0,,0,
LEPSL,Organic Search,/academic-credit-for-law-enforcement-training/,1,-1,1,-3,0,-1,0,-0.5
EML,AI Traffic,/tuition-financial-aid/tuition/,1,,2,,0,,0,
MSNP,Referral,/admissions/how-to-apply/,1,0,4,-5,0,0,0,0
MESH,Direct,/education/,1,,7,,0,,0,
Data Science,Direct,/data-analyst-careers-and-salary/,1,-4,3,-2,0,0,0,0
MED,Organic Social,/rethinking-education-assessment-types/,1,0,1,0,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/apply/,1,-29,1,-53,0,-1,0,-0.03333333333333333
MED,Direct,/about/career-and-professional-resources/,1,,7,,0,,0,
Data Science,Referral,/data-scientist-salary-guide/,1,,2,,0,,0,
MESH,AI Traffic,/high-paying-environmental-jobs/,1,,1,,0,,0,
MSAAI,Direct,/masters-applied-data-science/msads-combined-degree/,1,,1,,0,,0,
Data Science,Paid Search,/resources/free-ms-ads-program-brochure-thank-you/,1,-7,1,-9,1,-3,1,0.5
Data Science,Direct,/change-career-to-data-science/,1,-1,1,-1,0,0,0,0
MSHA,Paid Search,/international-aid-worker-tips/,1,,1,,0,,0,
MSITL,Direct,/masters-information-technology-leadership/faculty/,1,0,1,0,0,0,0,0
MESH,Email,/resources/msesh-information-session-webinar-thank-you/,1,-1,1,-1,1,1,1,1
MSHA,Organic Search,.translate.goog/international-affairs-careers/,1,-10,1,-11,0,0,0,0
Informatics,Direct,/classes/systems-analysis-design-health-care-informatics/,1,,1,,0,,0,
MSLDT,Email,/instructional-design-vs-learning-experience-design/,1,,2,,0,,0,
LEPSL,Direct,/faculty/mickey-williams/,1,0,1,0,0,0,0,0
LEPSL,Organic Search,/admissions/how-to-apply/,1,-1,1,-1,0,0,0,0
LEPSL,Direct,/university-of-san-diego-adds-online-masters-in-law-enforcement-and-public-safety-leadership/,1,,1,,0,,0,
MSLDT,Email,/masters-learning-design-technology/lp/instructional-design-for-teachers/,1,,1,,0,,0,
LEPSL,Direct,/faculty/tyler-blondi/,1,-3,1,-3,0,0,0,0
Data Science,Organic Search,/data-science-vs-computer-science/,1,-9,1,-8,0,0,0,0
MED,Direct,/resources/women-in-engineering-webinar/,1,,2,,1,,1,
Default - (not set),Email,/programs/,1,,0,,0,,0,
MSAAI,Organic Search,/faq/,1,,2,,0,,0,
EML,Referral,/masters-cyber-security-engineering/,1,,0,,0,,0,
MSNNL,Paid Search,/admissions/how-to-apply/,1,,3,,0,,0,
MSNNL,AI Traffic,/masters-nursing-leadership/,1,,2,,0,,0,
Default - (not set),Organic Search,/blue-leadership-podcast/captain-jolie-macias-tactical-training-and-swat-leadership/,1,,1,,0,,0,
Informatics,Direct,/tuition-financial-aid/financial-aid/,1,,3,,0,,0,
Informatics,Direct,.translate.goog/what-is-clinical-informatics/,1,,1,,0,,0,
Default - (not set),Paid Search,/about/,1,,4,,0,,0,
Default - (not set),Paid Social,/quantitative-analyst-career/,1,,3,,0,,0,
MSAAI,Direct,/admissions/international-students/,1,-1,2,-4,0,0,0,0
EML,Direct,/masters-cyber-security-operations/,1,,6,,0,,0,
MED,Organic Search,/online-programs/,1,-11,8,-76,0,-1,0,-0.08333333333333333
LEPSL,AI Traffic,/ai-in-law-enforcement/,1,,2,,0,,0,
EML,Organic Search,.translate.goog/engineering-manager-skills/,1,0,1,0,0,0,0,0
Data Science,Organic Search,/top-online-cloud-computing-courses/,1,-7,1,-8,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/faculty/,1,-5,1,-3,0,0,0,0
MED,Organic Search,/faculty/rucheeta-kulkarni/,1,,1,,0,,0,
MSHA,Organic Search,/masters-health-informatics/,1,,12,,0,,0,
Data Science,Organic Search,/women-in-data-science-where-we-are-where-were-going-and-why-it-matters/,1,-7,1,-6,0,0,0,0
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/perf-smip/,1,-7,1,-8,0,0,0,0
LEPSL,Organic Search,/faculty/craig-schwartz/,1,0,1,0,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/student-services/,1,,0,,0,,0,
MSAAI,Organic Social,/masters-applied-artificial-intelligence/advisory-board/,1,,0,,0,,0,
MED,Organic Search,/faculty/eleonor-castillo/,1,-1,1,-1,0,0,0,0
MED,Referral,/beginning-the-new-year-successfully/,1,0,1,0,0,0,0,0
Default - (not set),Referral,/how-to-become-an-intrapreneur/,1,,1,,0,,0,
MESH,Display,/masters-engineering-sustainability-health/lp/ppc/,1,,1,,0,,0,
MTS,AI Traffic,/theology-careers/,1,0,1,-1,0,0,0,0
Informatics,AI Traffic,/what-skills-do-you-need-to-work-in-health-care-informatics/,1,,1,,0,,0,
MSAAI,Organic Search,/online-programs/,1,-2,2,-11,0,0,0,0
Default - (not set),Direct,/search/Duolingo+score/,1,,2,,0,,0,
MSITL,Direct,/resources/ms-itl-info-session-webinar-registration/,1,-2,1,-2,0,0,0,0
MTS,AI Traffic,/franciscan-spirituality-in-todays-world/,1,,1,,0,,0,
LEPSL,Direct,/faculty/mike-loarie/,1,0,1,0,0,0,0,0
MSAAI,Paid Social,/resources/msaai-online-artificial-intelligence-self-assessment/,1,,1,,0,,0,
MSNP,Organic Search,/faculty/andrea-boozer/,1,,1,,0,,0,
MSAAI,Direct,/employer-partnership/,1,-6,5,-133,0,0,0,0
MSHA,Organic Search,/offers/oed-leads/,1,,4,,0,,0,
MSNP,Organic Search,/masters-learning-design-technology/classes/,1,,25,,1,,1,
MSAAI,Organic Search,/cyber-security-internships/,1,,10,,1,,1,
CyberOps,AI Traffic,/is-a-cyber-security-certification-right-for-you/,1,0,1,0,0,0,0,0
MSAAI,Paid Social,/resources/free-ms-aai-program-brochure-thank-you/,1,,1,,1,,1,
Default - (not set),Organic Social,/masters-cyber-security-operations/,1,,3,,0,,0,
CyberOps,Organic Search,/faculty/ashton-mozano/,1,-4,1,-4,0,0,0,0
MSAAI,AI Traffic,/most-searched-for-ai-jobs/,1,,1,,0,,0,
MTS,Referral,/faculty/martin-carbajo-nunez/,1,,1,,0,,0,
