program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
CyberOps,Direct,/best-jobs-in-cyber-security/,38,-12,38,-18,0,0,0,0
MED,Organic Search,/teach-in-private-or-public-school/,38,4,41,8,0,0,0,0
MESH,Organic Search,/environmental-policy-analyst-career/,38,19,34,10,0,0,0,0
Default - (not set),Direct,/forms/,38,-4,95,-40,3,-3,0.07894736842105263,-0.06390977443609022
Default - (not set),Organic Search,/admissions/,37,4,38,2,0,0,0,0
MTS,Organic Search,/minimalist-catholic/,37,15,36,12,0,-1,0,-0.045454545454545456
MSNNL,Paid Search,/masters-nursing-leadership/apply/,37,-3,42,-12,1,0,0.02702702702702703,0.002027027027027027
Default - (not set),Direct,/online-programs/,37,-27,40,-25,0,0,0,0
MED,Direct,/manage-cell-phones-in-class-tips/,37,-4,43,2,0,0,0,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/,37,-4,103,46,2,0,0.05405405405405406,0.005273566249176007
MSAAI,Organic Search,/data-scientist-vs-artificial-intelligence-engineer/,37,-2,42,0,0,-1,0,-0.02564102564102564
MSLDT,Direct,/career-changes-for-teachers/,36,-23,37,-21,0,0,0,0
MTS,Organic Search,/what-is-ecospirituality/,36,-13,40,-23,0,0,0,0
CyberOps,Organic Search,/cyber-security-information-security-network-security/,36,-24,38,-18,0,0,0,0
MSNP,Organic Search,/benefits-of-working-in-nonprofit/,36,16,36,15,0,0,0,0
EML,Organic Search,/principal-engineer-vs-senior-engineer/,36,21,35,21,0,0,0,0
MESH,Organic Search,/environmental-science-vs-engineering-degree/,36,-15,34,-17,0,0,0,0
EML,Paid Social,/masters-engineering-management-leadership/lp/ppc/,36,-425,41,-449,1,-21,0.027777777777777776,-0.019944564955410943
MSLDT,Organic Search,/ai-instructional-design/,35,-1,33,1,0,0,0,0
Default - (not set),Organic Search,/tuition-financial-aid/tuition/,35,-24,46,-19,0,0,0,0
MSLDT,Organic Search,/learning-experience-design/,35,-6,37,-10,0,0,0,0
MSLDT,Direct,/learning-objectives-examples/,35,-52,37,-45,0,0,0,0
MSAAI,Direct,/ethics-in-ai/,35,-3,34,-4,0,0,0,0
Informatics,Organic Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,35,-7,36,-15,0,-2,0,-0.047619047619047616
MSNP,Organic Search,/nonprofit-executive-director/,35,26,39,29,0,0,0,0
MSAAI,Direct,/artificial-intelligence-courses-and-certifications/,35,6,34,3,0,0,0,0
CyberEng,Organic Search,/cybersecurity-vs-it-degree/,34,-9,34,-12,0,0,0,0
MED,Organic Search,/masters-education-non-teachers-offers-options/,34,10,41,5,0,0,0,0
MSITL,Organic Search,/it-career-paths/,34,3,30,-5,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/apply/,34,-7,40,-5,0,-2,0,-0.04878048780487805
MSAAI,AI Traffic,/machine-learning-podcast/,34,25,35,23,0,0,0,0
MSITL,Organic Search,/it-leadership-skills/,34,0,38,7,2,2,0.058823529411764705,0.058823529411764705
CyberEng,Organic Search,/cyber-security-vs-software-engineering/,34,1,33,1,0,0,0,0
LEPSL,Organic Search,/criminal-justice-masters-degree-comparison/,33,7,34,3,0,0,0,0
MSHA,Direct,/international-aid-worker-tips/,33,-1,36,0,0,0,0,0
MSNP,Organic Search,/volunteer-management/,33,22,46,29,0,0,0,0
Default - (not set),Direct,/tuition-financial-aid/,33,-9,60,4,0,0,0,0
Data Science,Organic Search,/how-to-become-a-computer-scientist-salary-career-guide/,33,8,38,11,0,0,0,0
MED,Direct,/educational-resources-for-teachers/,33,-51,43,-34,1,1,0.030303030303030304,0.030303030303030304
MSLDT,Direct,/instructional-technology-tools/,33,-24,34,-21,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/classes/,32,-20,47,-9,0,-1,0,-0.019230769230769232
MSITL,Organic Search,/systems-engineer-career/,32,1,34,2,0,0,0,0
MSAAI,AI Traffic,/artificial-intelligence-business/,32,-20,32,-19,0,0,0,0
MSHA,Organic Search,/types-of-advocacy/,32,-35,31,-40,0,0,0,0
Informatics,Organic Search,/ai-healthcare/,32,-43,32,-51,0,0,0,0
CyberOps,Organic Search,/10-reasons-to-get-your-masters-degree-in-cyber-security/,32,-9,30,-11,0,0,0,0
MSLDT,Direct,/addie-model-instructional-design/,32,-173,40,-330,0,-8,0,-0.03902439024390244
CyberOps,AI Traffic,/top-cyber-security-blogs-websites/,32,-12,31,-35,0,0,0,0
MESH,Direct,/environmental-justice-careers/,32,11,28,9,0,0,0,0
CyberOps,Organic Search,/cyber-security-architect/,32,-2,37,6,0,0,0,0
MED,AI Traffic,/life-skills-education-in-schools/,32,3,43,14,0,0,0,0
MED,Organic Search,/can-you-teach-with-a-bachelors-degree/,32,-3,31,-5,0,0,0,0
MSAAI,Direct,/ai-research-scientist-career/,32,-13,33,-13,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/apply/,32,-17,76,12,5,4,0.15625,0.13584183673469388
MESH,Direct,/what-is-sustainable-development/,31,-1,31,-1,0,0,0,0
MED,Direct,/steam-education-in-schools/,31,-31,31,-36,0,0,0,0
MSAAI,Direct,/ethics-in-artificial-intelligence/,31,-14,34,-8,0,0,0,0
MESH,Direct,/sustainability-scholarships/,31,11,70,43,0,0,0,0
MSHA,Organic Search,/humanitarian-aid-certificate-courses/,31,2,36,5,0,0,0,0
MED,Direct,/adaptive-curriculum-for-special-education/,31,0,26,-3,0,0,0,0
MTS,Referral,/masters-theological-studies/,31,-2,51,-19,2,2,0.06451612903225806,0.06451612903225806
MSNP,Organic Search,/grant-writing-for-nonprofits/,31,11,42,22,0,0,0,0
MTS,Organic Search,/master-of-theology-vs-divinity-vs-ministry-degrees/,31,-8,35,-9,0,0,0,0
MTS,Organic Search,/st-francis-of-assisi-and-franciscan-theology/,31,-4,29,-17,0,0,0,0
MESH,Organic Search,/climate-change-analyst-career/,31,-7,34,-7,0,0,0,0
MTS,Direct,/theology-careers/,31,-9,39,-12,0,0,0,0
MED,Direct,/teach-in-private-or-public-school/,31,14,36,20,0,0,0,0
LEPSL,Organic Search,/police-conflict-management-strategies/,30,-23,31,-33,0,0,0,0
Default - (not set),Direct,/transformational-leadership/,30,2,26,-5,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/,30,2,37,-10,0,0,0,0
MSITL,Direct,/it-organizational-structure/,30,7,24,-1,0,0,0,0
CyberEng,Direct,/should-you-become-a-cyber-security-engineer/,30,5,33,11,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/,30,-20,51,-33,1,0,0.03333333333333333,0.013333333333333332
LEPSL,Direct,/best-police-leadership-books/,30,27,31,28,0,0,0,0
Data Science,Organic Search,/data-scientist-salary-guide/,30,6,30,6,0,0,0,0
CyberOps,Organic Search,/cryptographer-career/,30,-10,28,-11,0,0,0,0
MESH,Direct,/environmental-scientist-career/,30,-12,34,-5,0,0,0,0
Data Science,Referral,/masters-applied-data-science/,29,-1,34,0,0,0,0,0
CyberOps,Direct,/cyber-security-information-security-network-security/,29,5,33,10,0,0,0,0
MSNP,Direct,/best-nonprofit-degrees/,29,-8,31,-4,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/,29,-8,38,-19,1,-1,0.034482758620689655,-0.019571295433364402
MED,Direct,/rethinking-education-assessment-types/,29,-45,28,-41,0,0,0,0
CyberEng,Email,/masters-cyber-security-engineering/,29,23,31,8,0,0,0,0
LEPSL,Email,/resources/law-enforcement-careers-ebook/,29,-4,43,-18,12,-8,0.41379310344827586,-0.19226750261233022
MSAAI,Direct,/best-artificial-intelligence-degrees/,29,-2,30,-6,0,0,0,0
MSHA,Referral,/masters-humanitarian-action/,29,10,41,0,4,4,0.13793103448275862,0.13793103448275862
MTS,Direct,/why-study-theology/,29,10,33,6,0,0,0,0
Data Science,Direct,/masters-applied-data-science/classes/,28,2,32,5,0,0,0,0
Informatics,Direct,/health-information-technology-jobs-salary/,28,18,29,18,0,0,0,0
Data Science,Organic Search,/career-data-mining/,28,-7,28,-7,0,0,0,0
MED,Referral,/complete-list-teaching-methods/,28,-30,26,-51,0,-4,0,-0.06896551724137931
MSNNL,Paid Social,/masters-nursing-leadership/lp/ppc/,28,6,31,1,2,1,0.07142857142857142,0.02597402597402597
MSHA,Organic Search,.translate.goog/how-to-become-diplomat/,28,12,28,11,0,0,0,0
MSAAI,Organic Search,/ethics-in-ai/,28,-11,39,-1,0,0,0,0
MESH,Direct,/community-health-degree-jobs/,28,12,27,10,0,0,0,0
MSAAI,Organic Search,/introduction-to-computer-vision/,28,-2,23,-7,0,0,0,0
MESH,Organic Search,/top-degrees-for-social-justice-careers/,28,-17,31,-16,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/lp/ntoa/,28,-13,32,-12,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/,28,7,47,14,0,0,0,0
Default - (not set),Direct,/admitted-students/,28,-1,25,6,0,0,0,0
MED,Organic Social,/education-inequity-and-homework/,27,4,26,-1,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Organic Search,/ai-for-teachers/,27,3,21,-2,0,0,0,0
MED,Organic Search,/how-to-become-teacher-in-california/,27,5,35,14,0,0,0,0
MESH,Organic Search,/best-sustainability-podcasts/,27,-7,26,-7,0,0,0,0
MESH,Referral,/masters-engineering-sustainability-health/,27,16,43,29,1,1,0.037037037037037035,0.037037037037037035
MSHA,Organic Search,/refugee-aid-careers/,27,5,32,10,0,0,0,0
MED,AI Traffic,/teacher-centered-vs-student-centered-learning/,27,-4,32,-3,0,0,0,0
MESH,Organic Search,/sustainability-consultant-career/,27,1,32,2,0,0,0,0
Informatics,Organic Search,/health-informatics-job-description-explained/,27,17,38,27,0,0,0,0
MSAAI,Direct,/artificial-intelligence-scholarships/,27,-11,26,-11,0,0,0,0
CyberOps,Direct,/history-of-cyber-security-standards/,27,24,27,24,0,0,0,0
EML,Organic Search,/engineering-manager-vs-tech-lead/,27,12,25,10,0,0,0,0
CyberEng,Direct,/black-vs-gray-vs-white-hat-hackers/,26,-23,26,-15,0,0,0,0
Data Science,Direct,/masters-applied-data-science/apply/,26,11,26,6,0,0,0,0
MSHA,Direct,/international-affairs-careers/,26,-3,46,-3,0,0,0,0
Informatics,Direct,/what-is-health-care-analytics/,26,11,28,11,0,0,0,0
LEPSL,Organic Search,/why-police-officer-education-is-important/,26,-64,32,-68,0,0,0,0
MSLDT,Referral,/what-is-instructional-design-examples/,26,25,35,34,0,0,0,0
MESH,Direct,/6-best-urban-planning-careers-degree-salary-guide/,26,5,25,3,0,0,0,0
EML,Organic Search,/engineering-masters-degrees/,26,8,24,3,0,0,0,0
MESH,Organic Search,/social-justice-careers/,26,12,31,17,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/classes/,26,20,28,22,0,0,0,0
MSNP,Organic Search,/ngo-vs-nonprofit/,25,6,21,1,0,0,0,0
MSLDT,Referral,/instructional-design-models/,25,3,38,16,0,0,0,0
LEPSL,Direct,/what-is-intelligence-led-policing/,25,-19,26,-20,0,0,0,0
Data Science,Direct,/database-engineer-career/,25,23,25,23,0,0,0,0
CyberOps,Direct,/top-paying-cybersecurity-jobs/,25,1,30,4,0,0,0,0
Data Science,Organic Search,/business-analyst-vs-data-analyst-vs-data-scientist/,25,4,26,6,0,0,0,0
CyberEng,Paid Search,/masters-cyber-security-engineering/,25,6,29,10,0,-1,0,-0.05263157894736842
Default - (not set),Direct,/tuition-financial-aid/financial-aid/,25,7,31,12,1,1,0.04,0.04
LEPSL,Paid Search,/masters-law-enforcement-leadership/lp/criminal-justice/,25,-49,37,-75,3,-4,0.12,0.025405405405405396
EML,Direct,/future-engineering-trends/,25,-4,25,-6,0,0,0,0
MSHA,Direct,/humanitarian-intervention-success-stories/,25,-15,25,-28,0,0,0,0
Data Science,Organic Search,/what-is-data-analytics/,25,-11,25,-10,0,0,0,0
MSAAI,Paid Search,/masters-applied-artificial-intelligence/,25,-3,36,-6,1,1,0.04,0.04
LEPSL,Organic Search,/police-promotion/,25,0,28,5,0,-1,0,-0.04
EML,Organic Search,/masters-engineering-management-leadership/,25,-11,46,-35,0,-2,0,-0.05555555555555555
CyberOps,Direct,/masters-cyber-security-operations/classes/,25,-2,24,-4,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/classes/,25,0,23,-2,0,0,0,0
Informatics,Organic Search,/,25,3,80,19,0,0,0,0
MSLDT,Direct,/top-instructional-design-software/,25,-10,25,-11,0,0,0,0
MSAAI,Organic Search,/open-source-ai-tools/,24,-9,26,-3,0,0,0,0
MED,Organic Search,/substitute-teacher-tips/,24,2,39,18,2,2,0.08333333333333333,0.08333333333333333
Informatics,Paid Search,/masters-health-informatics/classes/,24,8,22,2,0,-2,0,-0.125
Data Science,Direct,/best-computer-science-jobs/,24,0,26,2,0,0,0,0
About,Direct,/,24,,24,,0,,0,
Default - (not set),Direct,/about/,24,6,24,6,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-education/,24,-12,27,-12,0,0,0,0
CyberOps,Organic Search,/cybersecurity-jobs-report/,24,9,26,12,0,0,0,0
MSAAI,Direct,/resources/msaai-artificial-intelligence-self-assessment/,24,-12,30,-21,0,0,0,0
LEPSL,Organic Search,/best-police-leadership-books/,24,11,29,16,0,0,0,0
EML,Referral,/masters-engineering-management-leadership/,24,12,41,22,1,-1,0.041666666666666664,-0.125
CyberOps,Email,/masters-cyber-security-operations/,24,19,24,18,0,0,0,0
MED,Organic Search,/summer-jobs-teachers/,24,3,27,3,0,0,0,0
Data Science,Direct,/quantitative-analyst-career/,24,-27,25,-28,0,0,0,0
CyberEng,Direct,/cyber-crime-investigator-career/,23,-13,24,-13,0,0,0,0
MSAAI,Organic Search,/natural-language-processing-overview/,23,7,23,5,0,0,0,0
MSITL,Organic Search,/it-management-leadership-certifications/,23,0,22,-1,0,0,0,0
MSNP,Referral,/masters-nonprofit-leadership-management/,23,3,40,13,1,1,0.043478260869565216,0.043478260869565216
EML,Organic Search,/chief-engineer-officer-career/,23,-17,28,-9,0,0,0,0
Informatics,Direct,/masters-health-informatics/classes/,23,2,33,-15,1,1,0.043478260869565216,0.043478260869565216
CyberOps,Organic Search,/information-assurance-vs-cybersecurity/,23,3,24,2,0,0,0,0
MTS,Direct,/nature-spirituality/,23,-3,23,-3,0,0,0,0
MSAAI,Direct,/machine-learning-engineer-career/,23,-13,27,-7,0,0,0,0
Default - (not set),Direct,/gfembed/,23,1,23,1,0,0,0,0
MSAAI,AI Traffic,/application-of-ai-in-robotics/,23,14,20,8,0,0,0,0
MESH,Direct,/climate-change-careers/,23,-23,21,-29,0,-1,0,-0.021739130434782608
MSNP,Organic Search,/nonprofit-certificate-programs/,23,-11,25,-9,0,0,0,0
MSNP,Organic Search,/volunteer-management-software/,23,-5,23,-1,0,0,0,0
Informatics,Organic Search,/5-exciting-health-care-informatics-projects/,23,6,26,7,0,0,0,0
MTS,Paid Search,/masters-theological-studies/apply/,22,-2,26,-3,0,0,0,0
EML,Organic Search,/lead-engineer-career/,22,-7,20,-8,0,0,0,0
MSAAI,AI Traffic,/masters-applied-artificial-intelligence/,22,-1,41,-18,1,0,0.045454545454545456,0.0019762845849802396
MSHA,Direct,/logical-framework-approach/,22,-1,22,-2,0,0,0,0
MSAAI,Organic Search,/ai-governance/,22,-13,26,-8,0,0,0,0
MSITL,Organic Search,/masters-information-technology-leadership/,22,-5,34,-21,0,-2,0,-0.07407407407407407
LEPSL,Organic Social,/become-a-criminal-justice-instructor/,22,,21,,0,,0,
MSAAI,Direct,/careers-using-python/,22,-8,21,-9,0,0,0,0
null,Direct,/,22,,22,,0,,0,
CyberEng,Organic Search,/cyber-threat-intelligence-analyst/,22,-4,24,0,0,0,0,0
Informatics,Organic Search,/do-you-need-health-informatics-certification/,22,-9,24,-16,0,0,0,0
Default - (not set),Organic Search,/student-support/office-of-financial-aid-services/,22,11,21,7,0,0,0,0
MSNP,Organic Search,/business-masters-degrees-types/,22,-11,23,-6,0,0,0,0
MESH,Organic Search,/best-sustainability-certifications/,22,-25,21,-26,0,0,0,0
CyberOps,Organic Search,/master-of-science-in-cyber-security-or-mba/,22,1,23,-6,0,-1,0,-0.047619047619047616
Data Science,Direct,/data-communication/,22,2,24,4,0,0,0,0
MED,Organic Search,/masters-in-special-education-careers/,22,-12,25,-8,0,0,0,0
MED,Organic Search,/teaching-license-reciprocity-guide/,22,3,25,5,0,0,0,0
EML,Direct,/senior-engineer-vs-tech-lead-vs-lead-engineer/,21,-7,21,-5,0,0,0,0
MTS,Organic Search,/theological-education/,21,-2,46,13,0,0,0,0
CyberEng,Organic Search,/cryptanalyst-career-guide/,21,0,21,3,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/lp/osu/,21,4,48,30,1,0,0.047619047619047616,-0.011204481792717089
MSLDT,Display,/masters-learning-design-technology/lp/dyna/,21,-47,27,-77,4,-11,0.19047619047619047,-0.030112044817927175
MED,Direct,/careers-masters-curriculum-instruction/,21,0,21,-1,0,0,0,0
Default - (not set),Direct,/offers/oed-leads/,21,-26,24,-25,0,0,0,0
MED,Direct,/blog/education/,21,-2,23,-3,0,0,0,0
MSAAI,Organic Search,/ethics-in-artificial-intelligence/,21,-23,21,-19,0,0,0,0
MSAAI,Direct,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,21,-19,23,-20,2,-1,0.09523809523809523,0.020238095238095236
Data Science,Organic Search,/ata-specialist-career/,21,6,22,4,0,0,0,0
MSAAI,Direct,/how-to-start-career-artificial-intelligence/,21,-6,21,-7,0,0,0,0
CyberEng,Organic Search,/network-security-solutions/,21,-5,27,0,0,0,0,0
MED,Direct,/co-teaching-models/,21,-22,25,-14,0,0,0,0
MSLDT,Organic Search,/instructional-design-best-practices/,21,-9,19,-19,0,-1,0,-0.03333333333333333
MSITL,Direct,/technology-degrees/,21,1,21,-1,0,0,0,0
MSAAI,Organic Search,/,21,2,101,14,1,-2,0.047619047619047616,-0.11027568922305764
Default - (not set),Direct,,21,-11,23,-28,0,0,0,0
CyberOps,Organic Search,/how-to-become-a-security-consultant-career-guide/,21,2,19,3,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,21,9,22,9,0,0,0,0
LEPSL,Unknown - policeone / directory,/masters-law-enforcement-leadership/lp/request-info/,21,9,31,13,3,2,0.14285714285714285,0.05952380952380952
MTS,Direct,/masters-theological-studies/classes/,21,10,21,9,0,0,0,0
MED,Organic Search,/mental-health-issues-in-schools/,21,-15,21,-17,0,0,0,0
CyberOps,Organic Search,/chief-privacy-officer-career-guide/,21,6,22,8,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/classes/,21,11,27,18,0,0,0,0
MED,Organic Search,/,20,-3,63,-42,0,-2,0,-0.08695652173913043
EML,Organic Search,/manage-engineering-team/,20,3,20,-3,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/,20,7,45,32,0,0,0,0
MTS,Organic Search,/apologetics-catechesis-theological-studies-comparison/,20,5,23,7,0,0,0,0
Informatics,Organic Search,/is-health-informatics-degree-worth-it/,20,14,20,14,0,0,0,0
MSLDT,Organic Search,/what-is-learning-design/,20,-40,23,-43,0,-2,0,-0.03333333333333333
MSITL,Organic Search,/masters-in-information-technology-salary/,20,1,26,8,0,0,0,0
MSLDT,Organic Search,/corporate-trainer-career/,20,2,31,14,1,1,0.05,0.05
MSAAI,AI Traffic,/artificial-intelligence-jobs/,19,-4,20,-6,0,0,0,0
CyberOps,Organic Search,/cyber-security-scholarships/,19,3,19,3,0,0,0,0
MSHA,Organic Search,/emergency-management-coordinator-career/,19,5,17,1,0,0,0,0
MTS,Organic Search,/theology-degree-salary/,19,-16,23,-15,0,0,0,0
Data Science,Organic Search,/python-for-data-science/,19,6,18,6,1,1,0.05263157894736842,0.05263157894736842
MED,Organic Search,/masters-education/apply/,19,-6,15,-2,0,0,0,0
MSLDT,Direct,/job-aid-examples-template/,19,-39,19,-32,0,-1,0,-0.017241379310344827
MESH,Direct,/masters-engineering-sustainability-health/classes/,19,-11,25,-53,0,0,0,0
Default - (not set),Organic Search,/student-support/one-stop-student-center/,19,-12,20,-8,0,0,0,0
MSAAI,Direct,/machine-learning-podcast/,19,-6,23,-6,0,-1,0,-0.04
MSITL,Organic Search,/what-is-devops/,19,2,19,4,0,0,0,0
MSNP,Organic Search,/public-administration-careers/,19,,19,,0,,0,
LEPSL,Display,/masters-law-enforcement-leadership/lp/request-info/,19,2,18,1,0,0,0,0
MESH,Organic Search,/masters-engineering-sustainability-health/,18,2,32,3,0,0,0,0
